country,study_id,site_id,year,code,season,sample_id,site_id_wMissing,day,month,year_wMissing,Date,day_of_year,code_wMissing,country_wMissing,sampling_method_long,unit,TaxonomicRes,spp_richness,spp_rich_rare,shannonsH,E10,abundance,turnover,F_to,FRic,FEve,FDiv,FDis,RaoQ,FRed,alien_SppRich,alien_Abund,abundProportion_alienSpp,SppRichProportion_alienSpp,abund_nativeSpp,SppRich_nativeSpp,EPT_SppRich,EPT_Abund,insect_SppRich,insect_Abund,ppt_mm_12moPrior,tmax_C_12moPrior,crop_perc_upstr,urban_perc_upstr
Denmark,Denmark_1,107000098,2013,107000098_2013,spring,107000098_7.3.2013,107000098,7,3,2013,07.03.2013,66,107000098_2013,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,25,18.37568372,2.366053643,0.094642146,1482,0.583333333,0.090909091,2691.791462,0.278016711,0.798313366,6.902517414,51.57715295,0.316065603,0,0,0,0,1482,25,3,260,19,1153,782,11.3,0.9638595,0
Denmark,Denmark_1,107000098,2014,107000098_2014,spring,107000098_25.2.2014,107000098,25,2,2014,25.02.2014,56,107000098_2014,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,33,19.52009934,1.806969426,0.054756649,1032,0.651162791,0,2168.871921,0.47792247,0.970555073,7.183925019,55.13180492,0.201694354,0,0,0,0,1032,33,13,237,28,806,811,12.18333333,0.9638595,0
Denmark,Denmark_1,107000098,2015,107000098_2015,spring,107000098_17.2.2015,107000098,17,2,2015,17.02.2015,48,107000098_2015,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,29,22.4752325,1.965384655,0.067771885,616,0.523809524,0.090909091,1625.901589,0.549607538,0.898089217,7.012193026,52.24767236,0.194320154,0,0,0,0,616,29,8,86,21,436,967,13.25,0.9638595,0
Denmark,Denmark_1,107000098,2016,107000098_2016,spring,107000098_22.3.2016,107000098,22,3,2016,22.03.2016,82,107000098_2016,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,32,16.93544171,1.934152314,0.06044226,2616,0.394736842,0.090909091,2816.677063,0.390979038,0.891453456,7.377531935,58.16205978,0.215485542,0,0,0,0,2616,32,10,511,24,1234,965,12.18333333,0.9638595,0
Denmark,Denmark_1,107000098,2017,107000098_2017,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,12.21666667,0.9638595,0
Denmark,Denmark_1,107000098,2018,107000098_2018,spring,107000098_6.3.2018,107000098,6,3,2018,06.03.2018,65,107000098_2018,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,35,24.63334837,2.54322678,0.072663622,1116,0.604166667,0.090909091,1782.246931,0.336054525,0.85760452,7.435519365,57.3334308,0.230533828,1,4,0.003584229,0.028571429,1112,34,15,200,26,737,1097,11.81666667,0.9638595,0
Denmark,Denmark_1,107000099,1996,107000099_1996,spring,107000099_22.5.1996,107000099,22,5,1996,22.05.1996,143,107000099_1996,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,14,12.40084632,1.973767907,0.140983422,157,NA,NA,140.4021277,0.562349862,0.736052433,5.267474558,34.5735119,0.368356756,0,0,0,0,157,14,5,119,13,147,548,11.03333333,0.635911,0
Denmark,Denmark_1,107000099,1997,107000099_1997,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,11.3,0.635911,0
Denmark,Denmark_1,107000099,1998,107000099_1998,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,12.59166667,0.635911,0
Denmark,Denmark_1,107000099,1999,107000099_1999,spring,107000099_23.4.1999,107000099,23,4,1999,23.04.1999,113,107000099_1999,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,11,9.175013318,0.97580931,0.088709937,126,0.863636364,0.225806452,570.3334965,0.707707047,0.556282474,4.649485457,37.4765309,0.190282022,0,0,0,0,126,11,2,3,9,23,1036,11.1,0.635911,0
Denmark,Denmark_1,107000099,2000,107000099_2000,spring,107000099_28.4.2000,107000099,28,4,2000,28.04.2000,119,107000099_2000,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,13,9.385188316,1.369346166,0.10533432,145,0.588235294,0.033333333,229.7171608,0.558160559,0.688957011,7.83633802,66.82186598,0.235189529,0,0,0,0,145,13,3,17,9,27,1061,12.75,0.635911,0
Denmark,Denmark_1,107000099,2001,107000099_2001,spring,107000099_30.4.2001,107000099,30,4,2001,30.04.2001,120,107000099_2001,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,14,10.25061681,1.185729049,0.084694932,144,0.578947368,0.064516129,657.8067246,0.603033273,0.596056747,5.345891878,42.4186197,0.23812473,0,0,0,0,144,14,4,16,10,28,864,12.13333333,0.635911,0
Denmark,Denmark_1,107000099,2002,107000099_2002,spring,107000099_25.4.2002,107000099,25,4,2002,25.04.2002,115,107000099_2002,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,9,7.49596336,0.909532361,0.101059151,114,0.357142857,0.033333333,147.8358987,0.559917259,0.548794857,4.576785075,28.78764723,0.262751384,0,0,0,0,114,9,1,23,6,30,984,12.60833333,0.635911,0
Denmark,Denmark_1,107000099,2003,107000099_2003,spring,107000099_14.4.2003,107000099,14,4,2003,14.04.2003,104,107000099_2003,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,19,19,1.929703649,0.10156335,83,0.666666667,0.125,535.4175067,0.600503298,0.872302996,6.658539238,50.80288086,0.237577639,0,0,0,0,83,19,6,10,14,68,829,12.09166667,0.635911,0
Denmark,Denmark_1,107000099,2004,107000099_2004,spring,107000099_16.4.2004,107000099,16,4,2004,16.04.2004,107,107000099_2004,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,23,13.62465128,1.258886461,0.054734194,245,0.6875,0.15625,517.1312978,0.63492965,0.865187161,4.480918621,30.97925771,0.219838595,0,0,0,0,245,23,8,27,21,58,892,12.69166667,0.635911,0
Denmark,Denmark_1,107000099,2005,107000099_2005,spring,107000099_20.4.2005,107000099,20,4,2005,20.04.2005,110,107000099_2005,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,23,2.474118939,0.144715283,0.006291969,4439,0.685714286,0.129032258,775.5207093,0.623989761,0.620127707,0.42994167,2.781134479,0.2355134,0,0,0,0,4439,23,7,42,20,85,857,12.33333333,0.635911,0
Denmark,Denmark_1,107000099,2006,107000099_2006,spring,107000099_20.4.2006,107000099,20,4,2006,20.04.2006,110,107000099_2006,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,16,8.611172325,0.929023889,0.058063993,441,0.655172414,0,143.8977119,0.613780489,0.613038815,3.787286343,26.01966914,0.2332092,0,0,0,0,441,16,5,41,13,83,783,11.89166667,0.635911,0
Denmark,Denmark_1,107000099,2007,107000099_2007,spring,107000099_22.3.2007,107000099,22,3,2007,22.03.2007,81,107000099_2007,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,17,11.63307198,1.364792753,0.080281927,251,0.565217391,0,150.0684649,0.677797133,0.497957556,5.878285013,42.92759917,0.20595323,0,0,0,0,251,17,6,24,14,84,1102,14.125,0.635911,0
Denmark,Denmark_1,107000099,2008,107000099_2008,spring,107000099_8.4.2008,107000099,8,4,2008,08.04.2008,99,107000099_2008,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,36,14.2772729,1.521301346,0.042258371,612,0.641025641,0.032258065,2756.267899,0.552308541,0.708805526,5.91238607,43.99361723,0.199932022,0,0,0,0,612,36,13,60,32,199,960,12.95,0.635911,0
Denmark,Denmark_1,107000099,2009,107000099_2009,spring,107000099_24.4.2009,107000099,24,4,2009,24.04.2009,114,107000099_2009,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,14,5.971823542,0.538306445,0.03845046,998,0.75,0.060606061,301.2499267,0.41282571,0.391615081,2.092147969,14.00000449,0.238665724,0,0,0,0,998,14,8,91,11,96,817,12.70833333,0.635911,0
Denmark,Denmark_1,107000099,2010,107000099_2010,spring,107000099_6.4.2010,107000099,6,4,2010,06.04.2010,96,107000099_2010,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,22,12.00400894,1.735837565,0.078901708,277,0.615384615,0.121212121,296.0889281,0.4567082,0.695158935,6.618253139,47.36955452,0.267324616,0,0,0,0,277,22,11,121,19,133,836,11.83333333,0.635911,0
Denmark,Denmark_1,107000099,2011,107000099_2011,spring,107000099_18.4.2011,107000099,18,4,2011,18.04.2011,108,107000099_2011,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,21,12.85796235,1.818300048,0.086585717,242,0.566666667,0.064516129,585.554736,0.518708797,0.563012957,6.296363747,41.61823166,0.300430724,0,0,0,0,242,21,9,106,17,121,858,11.2,0.635911,0
Denmark,Denmark_1,107000099,2012,107000099_2012,spring,107000099_16.4.2012,107000099,16,4,2012,16.04.2012,107,107000099_2012,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,21,20.61216533,1.89546302,0.090260144,86,0.64516129,0.161290323,195.0343351,0.653344615,0.951424967,6.470278833,47.99928776,0.228722736,0,0,0,0,86,21,7,16,19,36,967,13.075,0.635911,0
Denmark,Denmark_1,107000099,2013,107000099_2013,spring,107000099_12.3.2013,107000099,12,3,2013,12.03.2013,71,107000099_2013,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,22,13.31068929,1.830407631,0.083200347,346,0.464285714,0.038461538,87.92418542,0.552886869,0.852809605,7.190625363,53.10336984,0.219817336,0,0,0,0,346,22,8,83,20,191,859,11.25833333,0.635911,0
Denmark,Denmark_1,107000099,2014,107000099_2014,spring,107000099_6.3.2014,107000099,6,3,2014,06.03.2014,65,107000099_2014,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,15,9.717468654,1.475652124,0.098376808,343,0.576923077,0.2,250.5720756,0.485420816,0.816961383,7.139397838,52.57615426,0.178425766,0,0,0,0,343,15,5,46,12,232,904,13.20833333,0.635911,0
Denmark,Denmark_1,107000099,2015,107000099_2015,spring,107000099_3.3.2015,107000099,3,3,2015,03.03.2015,62,107000099_2015,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,21,18.09584468,2.205937316,0.105044634,108,0.5,0.066666667,274.5234568,0.568615573,0.771379203,7.852930577,64.27042972,0.237879289,0,0,0,0,108,21,9,40,18,68,1068,13.59166667,0.635911,0
Denmark,Denmark_1,107000099,2016,107000099_2016,spring,107000099_31.3.2016,107000099,31,3,2016,31.03.2016,91,107000099_2016,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,16,7.295897695,0.873065167,0.054566573,388,0.52,0.2,25.36349779,0.564089572,0.871869733,4.294145211,30.35430543,0.184613745,0,0,0,0,388,16,7,24,14,83,1036,12.56666667,0.635911,0
Denmark,Denmark_1,107000099,2017,107000099_2017,spring,107000099_21.4.2017,107000099,21,4,2017,21.04.2017,111,107000099_2017,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,23,10.13965161,0.969929219,0.042170836,327,0.607142857,0.193548387,1592.493054,0.542559019,0.554379988,3.636638195,25.74253179,0.223254842,0,0,0,0,327,23,9,28,19,57,804,12.80833333,0.635911,0
Denmark,Denmark_1,107000099,2018,107000099_2018,spring,107000099_5.4.2018,107000099,5,4,2018,05.04.2018,95,107000099_2018,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,16,9.70087921,0.884540225,0.055283764,243,0.7,0.1875,150.8932698,0.715077501,0.740744016,3.354258865,22.5310177,0.232235317,0,0,0,0,243,16,6,22,15,43,1186,12,0.635911,0
Denmark,Denmark_1,107000100,1999,107000100_1999,spring,107000100_22.4.1999,107000100,22,4,1999,22.04.1999,112,107000100_1999,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,17,13.96983136,1.736322884,0.10213664,194,NA,NA,667.5400586,0.497314356,0.93771592,7.160431817,58.03168118,0.257189262,0,0,0,0,194,17,4,17,13,40,1000,11.13333333,0.363693,0
Denmark,Denmark_1,107000100,2000,107000100_2000,spring,107000100_26.4.2000,107000100,26,4,2000,26.04.2000,117,107000100_2000,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,16,13.40715185,1.587614982,0.099225936,158,0.5,0.03125,554.5067684,0.467809154,0.90998934,6.326215563,47.26499885,0.261586613,0,0,0,0,158,16,2,9,12,41,1090,12.66666667,0.363693,0
Denmark,Denmark_1,107000100,2001,107000100_2001,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,12.3,0.363693,0
Denmark,Denmark_1,107000100,2002,107000100_2002,spring,107000100_23.4.2002,107000100,23,4,2002,23.04.2002,113,107000100_2002,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,13,11.00337987,1.552689092,0.119437622,175,0.388888889,0.03125,153.4799553,0.375775104,0.858215793,6.830084962,49.55105102,0.270563467,0,0,0,0,175,13,2,23,9,41,994,12.275,0.363693,0
Denmark,Denmark_1,107000100,2003,107000100_2003,spring,107000100_16.4.2003,107000100,16,4,2003,16.04.2003,106,107000100_2003,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,21,10.19025496,0.965058336,0.045955159,727,0.52173913,0.032258065,525.6390979,0.513781539,0.979749725,4.003909595,28.12321983,0.23025592,0,0,0,0,727,21,5,47,18,92,830,12.15,0.363693,0
Denmark,Denmark_1,107000100,2004,107000100_2004,spring,107000100_15.4.2004,107000100,15,4,2004,15.04.2004,106,107000100_2004,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,34,15.23154052,1.742999076,0.051264679,710,0.69047619,0.032258065,2396.965832,0.492108674,0.963550433,6.889960136,52.20249678,0.247869161,0,0,0,0,710,34,7,90,28,166,860,12.65833333,0.386421,0
Denmark,Denmark_1,107000100,2005,107000100_2005,spring,107000100_19.4.2005,107000100,19,4,2005,19.04.2005,109,107000100_2005,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,27,14.26850384,1.862707487,0.068989166,332,0.644444444,0.0625,2277.378741,0.580555687,0.856215128,7.332683131,54.62902584,0.220115733,0,0,0,0,332,27,7,51,21,132,866,12.49166667,0.386421,0
Denmark,Denmark_1,107000100,2006,107000100_2006,spring,107000100_19.4.2006,107000100,19,4,2006,19.04.2006,109,107000100_2006,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,31,13.85474358,2.014187171,0.06497378,1390,0.585365854,0.032258065,1051.350065,0.407286792,0.919333604,7.246940469,54.30738366,0.244438777,0,0,0,0,1390,31,9,199,28,603,775,12.05,0.386421,0
Denmark,Denmark_1,107000100,2007,107000100_2007,spring,107000100_1.4.2007,107000100,1,4,2007,01.04.2007,91,107000100_2007,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,23,12.72857098,1.861110336,0.080917841,756,0.65,0.0625,903.67867,0.440255154,0.94838296,6.932129774,50.15731177,0.274469462,0,0,0,0,756,23,7,96,20,270,1118,13.50833333,0.386421,0
Denmark,Denmark_1,107000100,2008,107000100_2008,spring,107000100_8.4.2008,107000100,8,4,2008,08.04.2008,99,107000100_2008,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,32,15.6617622,1.755165403,0.054848919,741,0.69047619,0.0625,1209.500959,0.340365988,0.95250172,6.227174164,47.54322118,0.269332088,0,0,0,0,741,32,5,55,29,179,907,13.14166667,0.386421,0
Denmark,Denmark_1,107000100,2009,107000100_2009,spring,107000100_27.4.2009,107000100,27,4,2009,27.04.2009,117,107000100_2009,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,28,13.5640787,1.828179679,0.065292131,613,0.5,0.0625,1425.247508,0.475248495,0.971080417,7.250321736,54.71819425,0.24536967,0,0,0,0,613,28,4,30,23,192,844,12.69166667,0.386421,0
Denmark,Denmark_1,107000100,2010,107000100_2010,spring,107000100_12.4.2010,107000100,12,4,2010,12.04.2010,102,107000100_2010,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,18,11.75092968,1.48990361,0.082772423,469,0.647058824,0.0625,131.0727532,0.456623747,0.95520596,6.660413628,47.60024352,0.283410444,0,0,0,0,469,18,5,12,14,83,854,11.90833333,0.386421,0
Denmark,Denmark_1,107000100,2011,107000100_2011,spring,107000100_7.3.2011,107000100,7,3,2011,07.03.2011,66,107000100_2011,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,30,14.14949135,1.449083505,0.048302783,906,0.588235294,0.032258065,1003.230578,0.485849279,0.963508466,5.722035187,41.25640766,0.234379595,0,0,0,0,906,30,13,114,26,184,857,11.14166667,0.386421,0
Denmark,Denmark_1,107000100,2012,107000100_2012,spring,107000100_12.3.2012,107000100,12,3,2012,12.03.2012,72,107000100_2012,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,21,12.90674825,1.568324843,0.074682135,408,0.5,0.03125,514.5116506,0.599981124,0.955777272,6.658464315,47.96504258,0.264594733,0,0,0,0,408,21,7,34,18,80,982,12.8,0.386421,0
Denmark,Denmark_1,107000100,2013,107000100_2013,spring,107000100_6.3.2013,107000100,6,3,2013,06.03.2013,65,107000100_2013,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,23,18.08636105,2.237859662,0.097298246,211,0.666666667,0.09375,1012.171094,0.483096354,0.879542792,6.907029117,50.56479994,0.27038766,0,0,0,0,211,23,7,39,19,115,867,11.76666667,0.386421,0
Denmark,Denmark_1,107000100,2014,107000100_2014,spring,107000100_25.2.2014,107000100,25,2,2014,25.02.2014,56,107000100_2014,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,21,17.66800314,2.240648141,0.106697531,223,0.742857143,0.15625,494.3960026,0.465080904,0.797536791,6.414772834,42.83531686,0.320763537,0,0,0,0,223,21,6,27,18,128,878,12.65833333,0.386421,0
Denmark,Denmark_1,107000100,2015,107000100_2015,spring,107000100_3.3.2015,107000100,3,3,2015,03.03.2015,62,107000100_2015,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,23,15.91505128,1.755585639,0.07632981,319,0.533333333,0.090909091,1083.495607,0.656051039,0.919605156,6.52922302,47.31172454,0.208619332,0,0,0,0,319,23,7,45,20,117,1044,13.69166667,0.386421,0
Denmark,Denmark_1,107000100,2016,107000100_2016,spring,107000100_3.2.2016,107000100,3,2,2016,03.02.2016,34,107000100_2016,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,24,18.68335363,2.527105618,0.105296067,310,0.575757576,0.090909091,610.0752234,0.538957125,0.886698888,7.638208104,62.22261653,0.27219814,0,0,0,0,310,24,7,58,21,171,1060,12.65,0.386421,0
Denmark,Denmark_1,107000100,2017,107000100_2017,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,12.69166667,0.386421,0
Denmark,Denmark_1,107000100,2018,107000100_2018,spring,107000100_22.2.2018,107000100,22,2,2018,22.02.2018,53,107000100_2018,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,21,21,2.34652304,0.111739192,113,0.636363636,0.133333333,193.391143,0.576826899,0.928580634,7.073422551,50.49537286,0.256931001,0,0,0,0,113,21,7,18,17,53,1200,12.3,0.386421,0
Denmark,Denmark_1,107000101,1993,107000101_1993,spring,107000101_30.4.1993,107000101,30,4,1993,30.04.1993,120,107000101_1993,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,34,12.65093415,0.448214146,0.013182769,6638,NA,NA,926.675107,0.414142041,0.988735929,1.283881922,7.684295979,0.289081454,0,0,0,0,6638,34,4,5,23,6441,924,12.36666667,0.4924554,0
Denmark,Denmark_1,107000101,1994,107000101_1994,spring,107000101_27.4.1994,107000101,27,4,1994,27.04.1994,117,107000101_1994,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,37,16.86132245,1.342043216,0.036271438,6226,0.348837209,0.064516129,1715.433377,0.480449156,0.934180808,4.387922076,22.71352023,0.37513721,0,0,0,0,6226,37,4,67,23,6021,832,10.75,0.4924554,0
Denmark,Denmark_1,107000101,1995,107000101_1995,spring,107000101_27.4.1995,107000101,27,4,1995,27.04.1995,117,107000101_1995,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,40,18.80186068,0.83241078,0.020810269,7430,0.6,0.032258065,1615.009646,0.595762314,0.983951965,1.805099357,10.37253425,0.484563806,1,12,0.001615074,0.025,7418,39,8,86,24,7232,988,12.35,0.4817954,0
Denmark,Denmark_1,107000101,1996,107000101_1996,spring,107000101_27.4.1996,107000101,27,4,1996,27.04.1996,118,107000101_1996,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,41,21.40420139,1.536789029,0.037482659,8366,0.442307692,0.032258065,1947.169585,0.515780567,0.985897152,3.78316106,19.78837614,0.505893262,1,4,0.000478126,0.024390244,8362,40,6,156,26,8200,579,11.15833333,0.4817954,0
Denmark,Denmark_1,107000101,1997,107000101_1997,spring,107000101_22.4.1997,107000101,22,4,1997,22.04.1997,112,107000101_1997,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,23,18.78275544,2.161104082,0.093961047,1733,0.79245283,0.09375,2033.955383,0.348632662,0.831802894,6.751092613,49.73281459,0.275927331,0,0,0,0,1733,23,5,288,15,969,653,10.86666667,0.4817954,0
Denmark,Denmark_1,107000101,1998,107000101_1998,spring,107000101_21.4.1998,107000101,21,4,1998,21.04.1998,111,107000101_1998,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,39,24.83334698,1.824144416,0.046772934,5634,0.807692308,0.125,1267.1871,0.381512001,0.954401601,3.928972725,21.04974352,0.530393474,0,0,0,0,5634,39,7,198,28,5374,697,12.475,0.4817954,0
Denmark,Denmark_1,107000101,1999,107000101_1999,spring,107000101_25.4.1999,107000101,25,4,1999,25.04.1999,115,107000101_1999,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,47,17.81742485,0.987911475,0.021019393,7390,0.377358491,0.032258065,2363.283532,0.507962011,0.98046015,2.304135817,12.74663135,0.520490604,0,0,0,0,7390,47,9,86,33,7222,967,11.05,0.4596509,0
Denmark,Denmark_1,107000101,2000,107000101_2000,spring,107000101_23.4.2000,107000101,23,4,2000,23.04.2000,114,107000101_2000,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,44,17.30318578,1.233394613,0.028031696,7692,0.283018868,0,1912.598342,0.47503883,0.969631439,2.807682802,15.47369954,0.560156933,0,0,0,0,7692,44,10,295,32,7552,1060,12.56666667,0.4596509,0
Denmark,Denmark_1,107000101,2001,107000101_2001,spring,107000101_19.4.2001,107000101,19,4,2001,19.04.2001,109,107000101_2001,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,22,22,2.26686389,0.103039268,485,0.754716981,0.129032258,396.3140785,0.533131598,0.723812698,6.298741585,41.22073946,0.290599027,0,0,0,0,485,22,7,100,14,274,851,12.20833333,0.4662128,0
Denmark,Denmark_1,107000101,2002,107000101_2002,spring,107000101_19.4.2002,107000101,19,4,2002,19.04.2002,109,107000101_2002,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,44,22.59614918,1.686992606,0.038340741,5501,0.777777778,0.129032258,1900.209825,0.467602756,0.961608354,3.988959872,21.45761223,0.501379353,0,0,0,0,5501,44,10,139,29,5284,967,12.175,0.4662128,0
Denmark,Denmark_1,107000101,2003,107000101_2003,spring,107000101_16.4.2003,107000101,16,4,2003,16.04.2003,106,107000101_2003,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,48,25.05151095,1.86904565,0.038938451,6396,0.584615385,0.03125,2829.329959,0.480625426,0.952168086,3.560618638,20.4618865,0.587264488,0,0,0,0,6396,48,9,119,32,6111,793,12.075,0.4662128,0
Denmark,Denmark_1,107000101,2004,107000101_2004,spring,107000101_15.4.2004,107000101,15,4,2004,15.04.2004,106,107000101_2004,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,45,17.0830942,1.384560869,0.030768019,16440,0.546875,0,2560.884057,0.447699573,0.979483064,1.769169438,11.02242342,0.775640077,0,0,0,0,16440,45,9,115,29,15873,829,12.56666667,0.4662128,0
Denmark,Denmark_1,107000101,2005,107000101_2005,spring,107000101_19.4.2005,107000101,19,4,2005,19.04.2005,109,107000101_2005,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,42,17.57754033,1.553567287,0.036989697,59449,0.55,0.03125,1992.046346,0.251483806,0.934759337,2.964784433,13.93087093,0.609759193,0,0,0,0,59449,42,5,316,32,58792,838,12.39166667,0.4793398,0
Denmark,Denmark_1,107000101,2006,107000101_2006,spring,107000101_19.4.2006,107000101,19,4,2006,19.04.2006,109,107000101_2006,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,37,16.71690863,1.394236349,0.037682063,13616,0.509433962,0.0625,1893.378369,0.359969769,0.969207568,2.740168576,14.14310983,0.653070603,0,0,0,0,13616,37,10,276,26,13446,748,11.95,0.4793398,0
Denmark,Denmark_1,107000101,2007,107000101_2007,spring,107000101_1.4.2007,107000101,1,4,2007,01.04.2007,91,107000101_2007,Denmark,"Kicknet, 0.5mm mesh",composite of 12 samples totaling Ind/0.6 m^2,species,40,25.2243863,2.498212423,0.062455311,3627,0.574074074,0.088235294,3878.328207,0.402763892,0.815335821,5.886884005,38.20925448,0.372011329,0,0,0,0,3627,40,10,250,25,2950,1085,13.40833333,0.4793398,0
