"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","ADICELLA REDUCTA","AESHNIDAE GEN. SP.","AGAPETUS SP.","AGRAYLEA MULTIPUNCTATA","AGRAYLEA SEXMACULATA","AGRYPNIA SP.","ALBOGLOSSIPHONIA HYALINA","AMPHINEMURA SP.","AMPULLACEANA BALTHICA","ANCYLUS FLUVIATILIS","ANISUS VORTEX","ANODONTA SP.","APHELOCHEIRUS AESTIVALIS","APLEXA HYPNORUM","ASELLIDAE GEN. SP.","ATHERIX IBIS","ATHRIPSODES SP.","ATRICHOPS CRASSIPES","BAETIDAE GEN. SP.","BATHYOMPHALUS CONTORTUS","BERAEODES MINUTUS","BITHYNIA LEACHII SSP.","BITHYNIA TENTACULATA","BRACHYCENTRUS SUBNUBILUS","BRACHYCERCUS HARRISELLA","BRACHYPTERA RISI","BRACHYPTERA SETICORNIS","BRYCHIUS ELEVATUS","BRYOZOA GEN. SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CERACLEA SP.","CERATOPOGONIDAE GEN. SP.","CHALCOLESTES VIRIDIS","CHAOBORIDAE GEN. SP.","CHELICOROPHIUM CURVISPINUM","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULA FLUMINEA","CORDULEGASTER BOLTONII","CORIXIDAE GEN. SP.","CRUNOECIA IRRORATA SSP.","CULICIDAE GEN. SP.","DENDROCOELUM LACTEUM","DICRANOTA SP.","DIKEROGAMMARUS HAEMOBAPHES","DIKEROGAMMARUS HAEMOBAPHES/VILLOSUS","DIKEROGAMMARUS VILLOSUS","DINOCRAS CEPHALOTES","DIXA SP.","DREISSENA POLYMORPHA","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIS SP.","ELODES SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","ERIOCHEIR SINENSIS","ERPOBDELLIDAE GEN. SP.","ESOLUS SP.","FREDERICELLA SULTANA","GALBA TRUNCATULA","GAMMAROIDEA GEN. SP.","GAMMARUS SP.","GERRIDAE GEN. SP.","GLOSSIPHONIA SP.","GLOSSOSOMA CONFORMIS","GOERIDAE GEN. SP.","GOMPHUS SP.","GYRAULUS SP.","GYRINUS SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEMIMYSIS ANOMALA","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HYDRA SP.","HYDRAENA SP.","HYDROMETRA STAGNORUM","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILA SP.","HYDROPTILA SPARSA","IBISIA MARGINATA","ILYOCORIS CIMICOIDES SSP.","ISOPERLA SP.","ITHYTRICHIA LAMELLARIS","JAERA SARSI","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERUS SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTES SPONSA","LEUCTRA SP.","LIBELLULA FULVA","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LIPONEURA SP.","LYMNAEA STAGNALIS","LYPE SP.","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MOLANNA ANGUSTATA","MUSCULIUM LACUSTRE","MYSTACIDES SP.","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NOTERUS CLAVICORNIS","NOTIDOBIA CILIARIS","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OECETIS SP.","OECISMUS MONEDULA SSP.","OLIGOCHAETA GEN. SP.","OLIGOSTOMIS RETICULATA","OPHIOGOMPHUS CECILIA","OPLODONTHA VIRIDULA","ORCHESTIA CAVIMANA","ORCONECTES LIMOSUS","ORECTOCHILUS VILLOSUS","ORTHETRUM CANCELLATUM","ORTHOTRICHIA SP.","OSMYLUS FULVICEPHALUS","OULIMNIUS SP.","OXYCERA SP.","OXYETHIRA SP.","PEDICIA SP.","PERLA ABDOMINALIS","PERLA MARGINATA","PERLODES DISPAR","PERLODES MICROCEPHALUS","PHRYGANEA SP.","PHYSA FONTINALIS","PHYSELLA ACUTA","PISCICOLIDAE GEN. SP.","PISIDIUM SP.","PLANORBIS CARINATUS","PLANORBIS PLANORBIS","PLATYCNEMIS PENNIPES","PLEA MINUTISSIMA SSP.","PLUMATELLA SP.","POLYCELIS NIGRA/TENUIS","POLYCENTROPODIDAE GEN. SP.","PONTOGAMMARUS ROBUSTOIDES","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","PTYCHOPTERA SP.","RADIX SP.","RANATRA LINEARIS","RHYACOPHILA SP.","SCIRTES SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SETODES PUNCTATUS","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS AESTIVALIS","SIPHLONURUS ALTERNATUS","SIPHONOPERLA TORRENTIUM SSP.","SISYRA SP.","SOMATOCHLORA METALLICA","SPHAERIUM SP.","SPONGILLIDAE GEN. SP.","STAGNICOLA SP.","SYMPETRUM SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THAUMALEIDAE GEN. SP.","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TINODES ROSTOCKI","TINODES WAENERI SSP.","TIPULIDAE GEN. SP.","TRIAENODES BICOLOR","UNIO PICTORUM SSP.","UNIO TUMIDUS SSP.","VALVATA SP.","VELIA CAPRAI SSP.","VELIA SAULII","VIVIPARUS SP.","YLODES SIMULANS","ZWICKNIA SP."
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-27.03.2018","27.03.2018",2018,3,27,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.8,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,2.4,0,0,0,4,0,8,0,0,0,0,0,0,0,520,0,0,0,4.8,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,24,0,0.8,0,0,1.6,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,4,0,0,0.8,0,8,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-29.05.2008","29.05.2008",2008,5,29,0,0,0,0,0,0,0,0,0,0,3.2,0,0,52,0,0,0,0,0,525.6,0,0,0,0,52,0,0,0,0,0,4.8,4.8,4.8,16,0,0,0,0,0,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,18.4,0,0,0.8,0,0,8,16.8,16.8,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,5.6,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,4.8,0,0,0,52,0,0,0,2.4,0,0,52,0,0,104.8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-14.05.2009","14.05.2009",2009,5,14,0,0,0,0,0,0,0,0,0,1.6,1.6,0,0,160,0,0,0,0,0,165.6,0,0,0,0,16,0,0,0,0,0,3.2,4,4,5.6,1.6,0,0,0,0.8,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,2.4,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.6,0,6.4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,3.2,0,3.2,0,0,0,16,0,0,0,0,0,0,52,0,0,9.6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-09.05.2011","09.05.2011",2011,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0.8,0,0,0,339.2,0,0,0,0.8,2.4,0,0,0,0,0,0,3.2,3.2,16.8,0,0,0,0,0.8,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,16,0,0.8,0,0,2.4,0,0,0,0,0,0,0,0,54.4,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.4,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,2.4,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0,8,0,0,0,0,0,0,52,0,0,228.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-18.06.2012","18.06.2012",2012,6,18,0,0,0,0,0,0,0,0,0,4,0.8,0,0,52,0,0,7.2,0,0,174.4,0,0,0,0,52,0,0,0,0,0,0.8,4,4,0,0,0,0,0,0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,42.4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0.8,0,2.4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2.4,0,0,0,0,0,0,160,0,0,68,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-15.07.2013","15.07.2013",2013,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1.6,0,0,168,0,0,0,0,16,0,0,0,0,0,5.6,4,4,3.2,0,0,0,0,0.8,18.4,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,9.6,0,4,0,0,0,0,0,0,0,0.8,0,0,52,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-17.07.2014","17.07.2014",2014,7,17,0,0,0,0,0,0,0,0,0,2.4,1.6,0,0,8,0,0,1.6,2.4,0,21.6,0,0,0,2.4,52,0,0,0,0,0,4,0.8,0.8,2.4,0,0,0,0,0,16,3.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,40,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,5.6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,8,0,3.2,0,0.8,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,7.2,0,0,0,4,0,0,0,0,0,0,16,0,0,6.4,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-02.06.2016","02.06.2016",2016,6,2,0,0,0,0,0,0,0,0,0,1.6,16,0,0,52,0,0,0,16,0,55.2,0,0,0,0.8,52,1.6,0,0,0,0,8,2.4,2.4,0.8,1.6,0,0,0,8,11.2,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,10.4,0,1.6,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.8,0,0,0,0,0,0,1.6,0,16,0.8,0,0,5.6,0,0,0,0,0,0,16,0,0,20.8,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-11.06.2018","11.06.2018",2018,6,11,0,0,0,0,0,0,0,0,0,4,52,0,0,16,0,0,0.8,4,0,167.2,0,0,0,0.8,52,0,0,0,0,0,0,1.6,1.6,2.4,0,0,0,0,16,1.6,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,3.2,0.8,0.8,0,0,0,0,0,0,0,0,0,0,2.4,0.8,0,0,16,2.4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,8,0,0.8,0,0,0,0,0,4,0,0,0.8,0,0,0,0,0,0,2.4,0,0,0,0,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.8,0,0,0,0,0,0,3.2,16,0,8.8,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-04.06.2008","04.06.2008",2008,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,6.4,0,20,0,0,0,0,16,0,0,0,0,0,32,52,52,6.4,0,0,0,0,0,21.6,2.4,0,0,160,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0.8,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,2.4,0,0,1.6,0,0,0,0,2.4,0,0,0,0,0,0,0,4,0,0,0,1.6,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16,0,0,0,16,0,0,0,4,0,0.8,0.8,0,0,0.8,0,0,0,0,0,0,52,0,1.6,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-24.05.2011","24.05.2011",2011,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8,161.6,0,0,0,8,8,0,0,0,0,0,29.6,16,16,52,0,0,0,0,0,12.8,2.4,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0.8,5.6,0,0,0,0,0,0,0,0.8,0,0,0,0,4,0,0,0,0,16,0.8,0,0,1.6,0,0,0,0,18.4,0,0,0,0,0,25.6,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,3.2,0,0,0.8,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,2.4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0.8,52,0,0,0,6.4,0,0,3.2,0,0,1.6,0,0,0,0,0,0,160,0,0,6.4,0,0,0,0,4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-01.06.2012","01.06.2012",2012,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.8,0,2.4,0,536,0,0,0,1.6,4.8,0,0,0,0,0,4.8,16,16,2.4,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,6.4,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,17.6,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2.4,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,3.2,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,2.4,0,0,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,6.4,0,0,0,0,0,0,0,0,0,520,0,0,17.6,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-04.06.2015","04.06.2015",2015,6,4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,52,0,0,0,0.8,0,69.6,0,0,0,0,1.6,0,0,0,0,0,16,1.6,1.6,0,0,0,0,0.8,0,3.2,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,9.6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,52,0,0,0,0,0,0,0,0,0,0,52,0,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-15.06.2016","15.06.2016",2016,6,15,0,0,0,0,0,0,0,0,0,0.8,16,0,0,16,0,1.6,0.8,0,0,59.2,0,0,0,0,1.6,0,0,0,0,0,0.8,0.8,0.8,0,0,0,0,0.8,0,10.4,0,16,0,0,0,0,0,0,0,0,52,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.6,0,0,0,0.8,0,0,0,0,15.2,0,0,0,0,0,27.2,16,16,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.6,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1.6,0,0,0,0,0,52,16,0,0,1.6,0,0,0,0,0,0,16,0,0,4.8,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-19.06.2017","19.06.2017",2017,6,19,0,0,0,0,0,0,0,0,0,0.8,4,0,0,3.2,0,3.2,0.8,0,0,20.8,0,0,0,0.8,4,0,0,0,0,0,2.4,3.2,3.2,3.2,0,0,0,0.8,0,3.2,4,4,0,0,0,0,0,0,0,0,52,0,0,0,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,1.6,0,0,0,0,17.6,0,0,0,0,0,12.8,52,52,0,0,0,0,0,0,0,0,0.8,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0.8,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.8,0,0,0,16,0,0,0,0,0,16,16,0,0,0,0,1.6,0,0,0,0,8,0,0,1.6,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-04.06.2018","04.06.2018",2018,6,4,0,0,0,0,0,0,0,0,0,0.8,52,0,0,16,0,2.4,0,4,0,53.6,0,0,0,0,3.2,1.6,0,0,0,0,4.8,3.2,3.2,4.8,0,0,0,0,0,1.6,2.4,16,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,8,6.4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,12,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,3.2,0,0,2.4,0,0,0,0,52,0,0,0.8,0,0,0,0,3.2,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,8,0,0,0,0,0,16,52,0,0,0,0,0,0,0,0,0,16,0,0,1.6,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-20.05.2019","20.05.2019",2019,5,20,0,0,0,0,0,0,0,0,0,0,52,0,0,16,0,0.8,0,0.8,0,53.6,0,0,0,0,4,0,0,0,0,0,4,0.8,0.8,16,1.6,0,0,0.8,0,16,4,2.4,0,0,0,0,0,0,0,0,16,0,0,0,0.8,1.6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,22.4,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0.8,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.8,0,0,0,3.2,0,0,0,0.8,0,160,3.2,0,0,1.6,0,0,0,0,0,0,52,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-17.04.2008","17.04.2008",2008,4,17,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,16,0,0,3.2,4.8,0,0,0,0,0,0,0,0,0,16,0,1.6,0,16,0,0,0,0,0,0,0,0,0,20.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,1.6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,16,0,0,0,16,4,0,1.6,0,0,7.2,0,16,0,0,1.6,4.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-07.04.2009","07.04.2009",2009,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8,0,5.6,16,0,0,0,0,0,0,0,0.8,0,52,0,0,0,0.8,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,1.6,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,4.8,0,0,0,4,0,0,3.2,0,0,3.2,0,16,0,0,3.2,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2.4,0,0,0,0
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-05.05.2010","05.05.2010",2010,5,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,16,0,0,16,0.8,0,0,0,0,0,0,0,0,0,52,0,0,0,6.4,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,6.4,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,53.6,0,0,2.4,0,0,4,0,8,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-23.06.2011","23.06.2011",2011,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,52,0,0,0.8,16,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.6,0,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,16,0,0,0.8,0,0,12.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-10.05.2012","10.05.2012",2012,5,10,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4.8,0,2.4,0,0,0,0,0,0,0,52,0,0,0,2.4,0,0,0,0,0,0,0,0,0,56,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4.8,0,0,0.8,0,0,7.2,0,4,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,3.2,0,0,0,0
