"Unique.ID","Samp.ID","Sampling.date","year","month","day","ALLOTRICHIA SP.","AMPHINEMURA SULCICOLLIS","ANISOPTERA GEN. SP.","ASELLUS AQUATICUS","ATHERICIDAE GEN. SP.","BAETIS SP.","BERAEIDAE GEN. SP.","BRACHYPTERA RISI","CAENIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CENTROPTILUM LUTEOLUM","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","DIPTERA GEN. SP.","DRYOPIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","GAMMARUS SP.","GASTROPODA GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRACHNIDAE GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILA SP.","HYGROBIIDAE GEN. SP.","LEBERTIA SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA FUSCA SSP.","LEUCTRA GENICULATA","LEUCTRA HIPPOPUS","LEUCTRA INERMIS","LIMNEPHILIDAE GEN. SP.","MOLLUSCA GEN. SP.","MUSCIDAE GEN. SP.","NEMOURA CINEREA SSP.","NOTERIDAE GEN. SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","ORTHOTRICHIA SP.","PEDICIIDAE GEN. SP.","PEREGRIANA PEREGRA","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSA FONTINALIS","PISIDIUM SP.","PLANORBIDAE GEN. SP.","PLATYHELMINTHES GEN. SP.","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PROTONEMURA MEYERI","PROTONEMURA PRAECOX SSP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","TABANIDAE GEN. SP.","TRICHOPTERA GEN. SP.","VELIIDAE GEN. SP."
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-01.05.2012","01.05.2012",2012,5,1,0,2,0,0,0,86,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-30.05.2013","30.05.2013",2013,5,30,0,0,0,0,0,25,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-27.05.2014","27.05.2014",2014,5,27,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-09.06.2015","09.06.2015",2015,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,27,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-18.05.2016","18.05.2016",2016,5,18,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-29.05.2017","29.05.2017",2017,5,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-29.05.2018","29.05.2018",2018,5,29,0,0,0,0,0,33,0,2,0,1,0,0,0,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"IRL_023_MZB_LO_16","IRL_023_MZB_LO_16-04.06.2019","04.06.2019",2019,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-04.06.2003","04.06.2003",2003,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-25.05.2004","25.05.2004",2004,5,25,0,14,0,0,0,1,0,0,0,0,0,0,0,94,3,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-30.05.2005","30.05.2005",2005,5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-29.05.2006","29.05.2006",2006,5,29,0,3,0,0,0,8,0,0,0,0,0,0,0,30,13,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-30.05.2007","30.05.2007",2007,5,30,0,3,0,0,0,1,0,0,0,0,0,0,0,5,7,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-28.05.2008","28.05.2008",2008,5,28,0,0,0,0,0,1,0,0,0,0,0,0,0,66,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-29.05.2009","29.05.2009",2009,5,29,0,2,0,0,0,1,0,0,0,0,0,0,0,15,7,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,11,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-27.05.2010","27.05.2010",2010,5,27,0,7,0,0,0,3,0,0,0,0,0,0,0,70,16,0,0,0,0,1,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,4,0,0,48,0,0,2,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-31.05.2011","31.05.2011",2011,5,31,0,0,0,0,0,7,0,0,0,0,0,0,0,22,5,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,6,2,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-04.05.2012","04.05.2012",2012,5,4,0,10,0,0,0,2,0,20,0,0,0,0,0,411,29,0,0,1,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,274,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-31.05.2013","31.05.2013",2013,5,31,0,0,0,0,0,1,0,0,0,0,0,0,0,25,2,1,0,1,0,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-29.05.2014","29.05.2014",2014,5,29,0,0,0,0,0,7,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-08.06.2015","08.06.2015",2015,6,8,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,65,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-17.05.2016","17.05.2016",2016,5,17,0,12,0,0,0,1,0,0,0,0,0,0,0,82,0,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-01.06.2017","01.06.2017",2017,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-04.06.2018","04.06.2018",2018,6,4,0,1,0,0,0,2,0,0,0,0,0,0,0,69,6,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0
"IRL_023_MZB_LO_2","IRL_023_MZB_LO_2-06.06.2019","06.06.2019",2019,6,6,0,1,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,213,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-17.06.2003","17.06.2003",2003,6,17,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,12,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-26.05.2004","26.05.2004",2004,5,26,0,0,0,0,0,33,0,0,0,0,0,0,0,12,5,0,0,1,0,0,2,0,2,0,4,0,0,17,0,0,1,0,0,9,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,1,0,1,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-24.05.2005","24.05.2005",2005,5,24,0,0,0,0,0,31,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,10,0,15,0,0,28,0,1,0,0,0,18,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-01.06.2006","01.06.2006",2006,6,1,0,6,0,0,0,29,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,7,0,0,0,0,17,0,0,0,0,0,27,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-29.05.2007","29.05.2007",2007,5,29,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-27.05.2008","27.05.2008",2008,5,27,2,0,0,0,0,22,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-28.05.2009","28.05.2009",2009,5,28,0,1,0,0,0,32,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,10,0,16,0,0,19,0,0,1,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,19,0,44,0,0,1,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-26.05.2010","26.05.2010",2010,5,26,0,0,0,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,56,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-01.06.2011","01.06.2011",2011,6,1,0,0,0,0,0,26,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,16,0,5,0,0,14,0,0,0,0,0,23,0,0,0,0,24,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73,0,0,1,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-01.05.2012","01.05.2012",2012,5,1,0,1,0,5,0,27,0,2,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,2,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-30.05.2013","30.05.2013",2013,5,30,0,0,0,0,0,15,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,1,0,0,12,0,0,1,0,0,45,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-26.05.2014","26.05.2014",2014,5,26,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,6,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-09.06.2015","09.06.2015",2015,6,9,0,0,0,0,0,21,0,0,0,0,0,0,0,48,0,0,0,0,2,0,0,0,7,0,4,0,0,10,0,0,0,0,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-18.05.2016","18.05.2016",2016,5,18,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,21,0,0,0,0,6,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-30.05.2017","30.05.2017",2017,5,30,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,1,0,0,17,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-06.06.2018","06.06.2018",2018,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,4,0,1,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"IRL_023_MZB_LO_3","IRL_023_MZB_LO_3-04.06.2019","04.06.2019",2019,6,4,0,0,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,4,0,0,18,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,14,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-05.06.2003","05.06.2003",2003,6,5,0,0,0,0,0,17,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,0,12,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-26.05.2004","26.05.2004",2004,5,26,0,2,0,0,0,33,0,0,0,0,6,0,0,10,13,0,0,0,0,0,6,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,2,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-24.05.2005","24.05.2005",2005,5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-29.05.2006","29.05.2006",2006,5,29,0,0,0,0,0,15,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-31.05.2007","31.05.2007",2007,5,31,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,7,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-27.05.2008","27.05.2008",2008,5,27,0,0,0,0,0,12,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-03.06.2009","03.06.2009",2009,6,3,0,0,0,0,0,27,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-26.05.2010","26.05.2010",2010,5,26,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-02.06.2011","02.06.2011",2011,6,2,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,58,0,2,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-30.04.2012","30.04.2012",2012,4,30,0,1,0,0,0,4,0,0,0,0,0,0,0,124,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-04.06.2013","04.06.2013",2013,6,4,0,1,0,0,0,1,0,0,0,0,0,0,1,5,6,0,0,0,2,0,13,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-26.05.2014","26.05.2014",2014,5,26,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-09.06.2015","09.06.2015",2015,6,9,0,0,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,18,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-20.05.2016","20.05.2016",2016,5,20,0,1,0,0,0,25,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-31.05.2017","31.05.2017",2017,5,31,0,0,0,0,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
"IRL_023_MZB_LO_5","IRL_023_MZB_LO_5-30.05.2018","30.05.2018",2018,5,30,0,1,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
