"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","AGABUS SP.","AGAPETUS SP.","ALBOGLOSSIPHONIA HYALINA","AMPHINEMURA SP.","AMPULLACEANA BALTHICA","ANCYLUS FLUVIATILIS","ANODONTA SP.","APHELOCHEIRUS AESTIVALIS","AQUARIUS NAJAS","ASELLUS AQUATICUS","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIS SP.","BITHYNIA TENTACULATA","BRACHYCENTRUS SUBNUBILUS","BRACHYCERCUS HARRISELLA","BRACHYPTERA SP.","BRYOZOA GEN. SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CENTROPTILUM LUTEOLUM","CERATOPOGONIDAE GEN. SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOPS SP.","CLINOCERINAE GEN. SP.","CLOEON DIPTERUM","COENAGRIONIDAE GEN. SP.","CORDULEGASTER BOLTONII","CORIXIDAE GEN. SP.","CRANGONYX PSEUDOGRACILIS","CULICIDAE GEN. SP.","CYPHON SP.","CYRNUS TRIMACULATUS","DICRANOTA SP.","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DUGESIA GONOCEPHALA","DUGESIA LUGUBRIS/POLYCHROA","DUGESIA TIGRINA","ECDYONURUS DISPAR","ECDYONURUS TORRENTIS","ECDYONURUS VENOSUS-GR.","ELMIS SP.","ELODES SP.","EPEORUS ASSIMILIS","EPHEMERA DANICA","EPHEMERA VULGATA","ERPOBDELLA SP.","ESOLUS ANGUSTATUS","FREDERICELLA SULTANA","GALBA TRUNCATULA","GAMMARUS SP.","GERRIS SP.","GLOSSIPHONIA SP.","GLOSSOSOMA BOLTONI","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GYRAULUS ALBUS","HALIPLUS FLUVIATILIS","HELOBDELLA STAGNALIS","HEMERODROMIA SP.","HEMICLEPSIS MARGINATA","HEPTAGENIA COERULANS","HEPTAGENIA FLAVA","HEPTAGENIA SULPHUREA","HYDRAENA SP.","HYDROBIIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPORINAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILA SP.","ILYOCORIS CIMICOIDES SSP.","ITHYTRICHIA LAMELLARIS","LACCOPHILUS SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LYPE SP.","MICRASEMA LONGULUM","MUSCULIUM LACUSTRE","NEMATOCERA GEN. SP.","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NEURECLIPSIS BIMACULATA","NIPHARGUS SP.","NOTIDOBIA CILIARIS","NOTONECTA SP.","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OECISMUS MONEDULA SSP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA RHENANA","ORCONECTES LIMOSUS","ORECTOCHILUS VILLOSUS","OULIMNIUS SP.","PALUDICELLA ARTICULATA","PEDICIA SP.","PEREGRIANA LABIATA","PERLODIDAE GEN. SP.","PHYSELLA SP.","PISCICOLA SP.","PISIDIUM SP.","PLANARIA TORVA","PLATAMBUS MACULATUS","PLATYCNEMIS PENNIPES","PLECTROCNEMIA SP.","PLUMATELLA SP.","POLYCELIS FELINA","POLYCELIS NIGRA/TENUIS","POLYCENTROPUS FLAVOMACULATUS SSP.","POLYCENTROPUS IRRORATUS","POTAMANTHUS LUTEUS","PROASELLUS COXALIS","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","RADIX SP.","RHITHROGENA SP.","RHYACOPHILA SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS LACUSTRIS","SISYRA SP.","SOMATOCHLORA METALLICA","SPHAERIUM SP.","SPONGILLIDAE GEN. SP.","THEROMYZON TESSULATUM","TIPULIDAE GEN. SP.","TORLEYA MAJOR","UNIO PICTORUM SSP.","VELIA SP."
"GER_072_MZB_LO_59","GER_072_MZB_LO_59-18.04.2018","18.04.2018",2018,4,18,0,0,0,0,78,0,0,0,0,0,0,0,2,1,0,0,0,55,0,0,0,0,0,10,0,52,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,28,85,3,0,2,0,0,0,0,81,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,27,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,8,0,0,0,0,1,24,0,3,161,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_59","GER_072_MZB_LO_59-06.05.2020","06.05.2020",2020,5,6,0,0,0,0,363,0,1,0,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,197,52,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,1,148,68,7,0,0,0,0,0,0,57,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,1,0,20,0,0,0,0,0,0,2,0,65,0,0,0,0,0,0,76,0,0,0,2,1,3,0,4,65,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-06.04.2009","06.04.2009",2009,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-21.04.2010","21.04.2010",2010,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-29.03.2012","29.03.2012",2012,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,6,0,10,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,52,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-26.03.2015","26.03.2015",2015,3,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104,24,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-01.03.2016","01.03.2016",2016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-21.03.2017","21.03.2017",2017,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,54,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-05.04.2018","05.04.2018",2018,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,1,0,2,52,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,76,4,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,120,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_62","GER_072_MZB_LO_62-11.04.2019","11.04.2019",2019,4,11,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,349,0,0,0,0,0,1,0,3,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,154,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,100,0,0,0,0,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-30.06.2009","30.06.2009",2009,6,30,0,11,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,495,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-26.05.2011","26.05.2011",2011,5,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-04.06.2012","04.06.2012",2012,6,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-19.06.2014","19.06.2014",2014,6,19,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,152,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,50,0,0,0,0,3,3,0,0,202,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-16.06.2015","16.06.2015",2015,6,16,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,89,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-25.04.2017","25.04.2017",2017,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,6,0,0,2,0,0,0,0,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-24.04.2018","24.04.2018",2018,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,1
"GER_072_MZB_LO_64","GER_072_MZB_LO_64-07.05.2020","07.05.2020",2020,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_69","GER_072_MZB_LO_69-04.06.2009","04.06.2009",2009,6,4,0,0,0,0,0,1,2,0,160,0,0,0,0,8,0,3,0,0,0,9,0,0,0,6,0,154,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_69","GER_072_MZB_LO_69-08.06.2012","08.06.2012",2012,6,8,0,0,0,0,0,1,22,0,160,0,0,0,2,520,0,520,0,0,0,13,0,0,0,0,0,160,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,160,0,6,0,0,0,3,0,0,0,0,0,0
"GER_072_MZB_LO_69","GER_072_MZB_LO_69-09.06.2016","09.06.2016",2016,6,9,0,0,0,0,0,7,0,0,52,0,0,0,0,5,0,160,1,0,0,14,0,0,0,1,0,160,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,1,1,0,2,0
"GER_072_MZB_LO_69","GER_072_MZB_LO_69-13.06.2017","13.06.2017",2017,6,13,0,0,0,0,0,0,0,0,52,0,0,0,10,22,1,52,0,0,0,7,0,0,0,1,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0
"GER_072_MZB_LO_69","GER_072_MZB_LO_69-30.05.2018","30.05.2018",2018,5,30,0,0,0,0,0,2,1,0,160,0,0,2,4,74,0,160,0,0,0,18,2,2,0,0,10,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,23,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,66,0,6,0,0,1,0,0,0,0,23,0,5,0,0,0,4,0,0,0,0,0,0
"GER_072_MZB_LO_69","GER_072_MZB_LO_69-12.06.2019","12.06.2019",2019,6,12,0,0,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,18,0,0,0,0,1,160,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_69","GER_072_MZB_LO_69-11.06.2020","11.06.2020",2020,6,11,0,0,0,0,0,0,6,0,65,0,0,0,0,65,0,11,0,0,0,6,1,1,0,2,2,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_73","GER_072_MZB_LO_73-28.04.2009","28.04.2009",2009,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,153,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,3,0,56,0,2,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,15,0,0,0,0,0,0,0,0,150,11,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,50,3,0,3,5,0,0,0,0,0,0,0,11,0,0
"GER_072_MZB_LO_73","GER_072_MZB_LO_73-17.05.2011","17.05.2011",2011,5,17,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,0,600,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,4,0,0,0,0,0,2,0,0,15,4,95,9,0,3,0,1,0,0,3,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56,4,1,2,0,2,0,0,0,0,0,0,0,2,0,1
"GER_072_MZB_LO_73","GER_072_MZB_LO_73-09.05.2014","09.05.2014",2014,5,9,0,0,0,0,0,0,2,0,0,0,0,0,0,520,0,0,0,0,0,0,2,2,0,0,0,68,10,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,13,0,62,0,2,3,0,0,0,0,0,52,0,0,0,8,0,0,0,0,0,0,0,0,0,160,0,3,0,12,0,0,0,0,0,2,0,2,34,24,270,58,0,2,0,0,0,0,3,0,0,0,0,0,0,0,6,0,2,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,111,3,16,0,0,0,0,0,0,0,0,0,0,18,0,0
"GER_072_MZB_LO_73","GER_072_MZB_LO_73-24.05.2016","24.05.2016",2016,5,24,0,0,0,0,0,0,1,0,0,0,0,0,1,52,0,0,0,0,0,0,1,1,0,0,0,51,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,14,0,5,23,0,0,0,0,0,160,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,0,7,12,0,0,0,0,0,0,0,2,52,1,130,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,6,52,4,10,1,0,0,0,0,0,0,0,10,0,0
"GER_072_MZB_LO_73","GER_072_MZB_LO_73-08.05.2017","08.05.2017",2017,5,8,0,0,1,0,0,0,24,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,52,18,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,52,1,6,52,0,0,0,0,0,160,0,1,0,2,0,0,0,0,0,0,0,0,0,52,0,2,1,4,0,0,0,0,0,56,0,0,153,0,188,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,160,13,88,0,3,9,0,0,0,0,0,0,2,6,0,0
"GER_072_MZB_LO_73","GER_072_MZB_LO_73-24.04.2019","24.04.2019",2019,4,24,0,0,0,0,0,0,20,0,0,0,0,0,2,197,0,0,0,6,0,0,1,1,5,0,0,16,5,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,60,0,13,4,6,23,0,0,0,0,0,152,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,2,2,15,0,0,0,0,0,50,1,0,153,2,493,9,0,1,0,0,0,0,9,0,0,0,0,0,0,0,18,0,3,0,0,2,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,137,0,0,2,92,5,18,0,0,50,0,0,0,0,0,0,0,50,0,0
"GER_072_MZB_LO_73","GER_072_MZB_LO_73-09.04.2020","09.04.2020",2020,4,9,0,0,2,0,0,0,65,0,0,0,0,0,11,200,0,0,0,3,0,0,1,1,0,0,0,198,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,133,201,0,5,65,0,0,0,0,0,205,0,0,0,12,0,0,0,0,0,0,0,0,0,200,0,0,5,64,0,0,0,0,0,4,0,4,201,9,219,130,0,2,0,0,0,0,16,0,0,0,0,0,0,0,60,0,67,0,0,2,5,0,2,0,5,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,46,0,0,0,163,7,31,0,1,20,0,0,0,0,0,0,0,200,0,0
"GER_072_MZB_LO_86","GER_072_MZB_LO_86-25.05.2009","25.05.2009",2009,5,25,0,0,0,0,6,0,24,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,55,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,160,0,0,0,8,0,0,0,0,0,0,0,0,13,5,18,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,11,4,0,2,6,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_86","GER_072_MZB_LO_86-18.04.2011","18.04.2011",2011,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,152,11,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,17,0,0,0,0,0,0,0,0,28,50,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,5,23,1,0,0,35,0,0,0,0,0,0,0,0,0,0
