"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXIDAE GEN. SP.","AESHNIDAE GEN. SP.","AGRIOTYPINAE GEN. SP.","AMPHARETIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERATIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULIDAE GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CRAMBIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DENDROCOELIDAE GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GRAPSIDAE GEN. SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELICOPSYCHIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROSCAPHIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","ISONYCHIIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MARGARITIFERIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMOURIDAE GEN. SP.","NEOEPHEMERIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTERIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGONEURIIDAE GEN. SP.","OSMYLIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","POTAMANTHIDAE GEN. SP.","PSEPHENIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPERCHEIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","TALITRIDAE GEN. SP.","TETRASTEMMATIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","UENOIDAE GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARIDAE GEN. SP."
"FRA_016_MZB_LO_21","FRA_016_MZB_LO_21-28.07.2015","28.07.2015",2015,7,28,0,0,0,0,0,0,0,0,0,220,0,3,0,0,0,0,0,1,0,0,0,0,557,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,1678,1,9,0,0,0,0,0,0,0,0,2,0,0,0,1107,0,0,0,12,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_21","FRA_016_MZB_LO_21-17.08.2016","17.08.2016",2016,8,17,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,1,1,0,1,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,1,33,0,1,0,2,0,0,0,0,0,0,2,0,0,0,460,0,0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-18.08.1992","18.08.1992",1992,8,18,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,6,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,768,0,0,0,0,1,0,0,0,0,0,0,6,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-03.08.1993","03.08.1993",1993,8,3,0,0,0,0,0,6,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27,0,48,0,0,0,1536,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-16.08.1994","16.08.1994",1994,8,16,0,0,0,0,0,3,0,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,48,0,0,3,3092,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,48,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-31.08.1995","31.08.1995",1995,8,31,0,0,0,0,0,12,0,6,0,48,0,0,0,0,0,1,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,50,0,96,3,0,6,768,0,0,0,0,0,0,6,0,0,0,0,30,0,0,6,0,0,1,192,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-26.08.1999","26.08.1999",1999,8,26,0,0,0,0,0,13,0,12,0,41,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,0,0,36,0,10,0,0,9,2000,0,2,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-11.07.2000","11.07.2000",2000,7,11,0,0,0,0,0,7,0,6,0,21,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,46,0,17,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,7,0,0,0,22,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-17.07.2001","17.07.2001",2001,7,17,0,0,0,0,0,10,0,1,0,15,1,0,0,0,0,24,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,9,0,0,1,790,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-07.08.2002","07.08.2002",2002,8,7,0,0,0,0,0,189,0,10,0,127,0,0,0,0,0,8,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,12,0,0,399,3,114,0,0,8,2670,0,1,0,0,1,0,0,0,0,0,0,7,0,2,111,0,0,0,118,3,0,0,0,15,1,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,0,0,0,23,19,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-24.07.2003","24.07.2003",2003,7,24,1,0,0,0,0,1,0,5,0,49,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,27,0,15,0,0,0,430,0,2,0,0,0,0,0,0,0,0,0,6,0,0,25,0,0,0,3,0,0,0,0,14,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-07.07.2009","07.07.2009",2009,7,7,0,0,0,0,0,3,0,12,0,64,0,0,0,0,0,27,0,0,0,0,0,0,311,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,100,0,28,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,8,0,0,0,31,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-06.08.2010","06.08.2010",2010,8,6,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,23,0,0,0,0,0,0,102,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,86,0,83,0,0,0,3262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,123,51,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-02.08.2011","02.08.2011",2011,8,2,1,0,0,0,0,7,0,5,0,46,0,0,0,0,0,2,0,0,0,0,1,0,2256,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,174,0,101,0,0,1,5358,1,0,0,0,0,0,1,0,0,0,0,4,0,1,23,0,0,0,13,33,0,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-17.07.2012","17.07.2012",2012,7,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,0,556,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,17,0,0,0,2030,10,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,14,23,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-06.08.2013","06.08.2013",2013,8,6,0,0,0,0,0,1,0,2,0,17,0,0,0,0,0,0,0,1,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,65,0,0,0,1599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-18.08.2014","18.08.2014",2014,8,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,666,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,313,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_210","FRA_016_MZB_LO_210-08.07.2015","08.07.2015",2015,7,8,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0,49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,0,0,1066,3,1,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,0,62,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-03.08.1993","03.08.1993",1993,8,3,0,0,0,0,0,3,0,0,0,354,0,0,0,0,0,3,0,0,0,0,0,0,1536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,6,192,0,0,3,354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,1,0,0,24,0,0,1,0,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-12.09.1994","12.09.1994",1994,9,12,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,48,0,0,3,3092,0,1,0,0,0,0,3,0,0,0,0,6,0,1,0,0,0,0,192,1,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-31.08.1995","31.08.1995",1995,8,31,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,21,1,96,0,0,1,3092,0,0,0,0,0,0,1,1,0,0,0,6,0,0,3,0,0,0,96,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,51,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-24.09.1996","24.09.1996",1996,9,24,0,0,0,0,0,12,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,1,48,1,0,6,1536,0,0,0,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,192,0,0,0,0,6,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-09.09.1997","09.09.1997",1997,9,9,0,0,0,0,0,12,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,6,0,354,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,48,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,6,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-24.09.1998","24.09.1998",1998,9,24,0,0,0,0,0,24,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,48,0,0,0,24,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-29.07.1999","29.07.1999",1999,7,29,0,1,0,0,0,16,0,0,0,112,0,0,0,0,0,2,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,450,0,0,3,400,0,6,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,29,0,0,0,0,0,0,2,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-11.07.2000","11.07.2000",2000,7,11,0,0,0,0,0,7,0,1,0,198,0,0,0,0,0,13,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,8,0,560,4,0,6,350,0,4,0,0,0,0,0,0,0,0,0,42,0,0,3,0,0,1,31,1,0,0,0,1,0,7,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,86,0,0,1,0,0,0,0,0,17,0,0,3,0,0,0,2,31,0,0,2,0,0,0,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-17.07.2001","17.07.2001",2001,7,17,0,0,0,0,0,13,0,0,0,122,0,0,0,1,0,9,0,0,0,0,0,0,1100,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,7,1,600,3,0,3,800,1,1,0,0,0,0,2,0,0,0,0,90,0,1,39,3,0,45,177,0,0,0,0,2,0,0,0,3,0,5,0,4,0,0,0,1,0,0,1,0,1,3,0,0,0,142,0,0,0,0,0,0,0,0,122,0,0,8,0,0,0,0,42,0,0,1,0,0,0,0,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-07.08.2002","07.08.2002",2002,8,7,0,0,0,0,0,24,0,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,56,0,0,12,650,0,14,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,6,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-24.07.2003","24.07.2003",2003,7,24,0,1,0,0,0,10,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,1,120,5,0,14,70,0,4,0,0,0,0,0,0,0,0,0,20,0,0,80,1,0,0,12,0,0,0,0,0,2,0,0,1,0,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,71,0,0,0,0,0,0,0,11,0,0,2,0,0,1,0,11,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-26.09.2008","26.09.2008",2008,9,26,0,0,0,0,0,39,0,0,0,96,0,0,0,0,0,9,0,2,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,49,2,43,1,0,2,974,0,0,0,0,0,0,7,0,0,0,0,2,0,0,7,0,0,0,51,1,0,0,0,0,4,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,10,0,0,3,0,0,12,0,25,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-06.08.2010","06.08.2010",2010,8,6,0,0,0,0,0,91,0,2,0,158,0,0,0,0,0,7,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,268,9,161,11,5,4,4312,2,1,0,0,1,0,4,0,0,0,0,19,0,0,6,0,0,0,120,2,0,0,0,271,10,0,0,0,0,13,3,2,0,0,0,0,0,0,0,0,1,11,0,0,0,30,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,1,16,0,0,20,0,0,5,0,28,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-02.08.2011","02.08.2011",2011,8,2,0,0,0,0,0,48,0,1,0,15,0,0,0,0,0,7,0,2,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,2,124,1,0,4,2490,7,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,5,3,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-17.07.2012","17.07.2012",2012,7,17,0,0,0,0,0,40,0,6,0,35,0,0,0,0,0,6,0,0,0,0,0,0,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,63,80,772,0,0,1,2178,5,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,1,184,2,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,1,0,4,7,0,0,0,0,0,0,2,0,0,0,6,0,0,3,0,162,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRA_016_MZB_LO_211","FRA_016_MZB_LO_211-19.08.2013","19.08.2013",2013,8,19,0,0,0,0,0,1,0,8,0,59,0,0,0,0,0,10,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,81,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,53,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
