"site_id","sgn_id","sample_id","year","month","day","AFGHANURUS JOERNENSIS","AGAPETUS OCHRIPES","AGRYPNIA SP.","AMELETUS INOPINATUS","AMPHINEMURA BOREALIS","AMPHINEMURA SULCICOLLIS","ASELLUS AQUATICUS","ATHERIX IBIS","ATHRIPSODES SP.","BAETIS DIGITATUS/NIGER","BAETIS MUTICUS","BAETIS RHODANI","BAETIS VERNUS-GR.","BATHYOMPHALUS CONTORTUS","CAENIS HORARIA","CAENIS RIVULORUM","CALLICORIXA SP.","CALOPTERYX VIRGO","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CENTROPTILUM LUTEOLUM","CERACLEA ANNULICORNIS","CERACLEA EXCISA","CERACLEA NIGRONERVOSA","CERATOPOGONIDAE GEN. SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRION SP.","CORDULIIDAE GEN. SP.","CORIXA SP.","CYMATIAINAE GEN. SP.","DICRANOTA SP.","DIURA BICAUDATA","DIURA NANSENI","DIXIDAE GEN. SP.","DYTISCIDAE GEN. SP. AD.","ELMIS AENEA AD.","ELODES SP. LV.","ELOEOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA DANICA","EPHEMERA VULGATA","EPHEMERELLA ARONI","EPHEMERELLA MUCRONATA","GAMMARUS LACUSTRIS","GLOSSIPHONIA COMPLANATA","GLOSSOSOMA INTERMEDIUM","GYRAULUS SP.","HABROPHLEBIA LAUTA","HELOBDELLA STAGNALIS","HEPTAGENIA DALECARLICA","HEPTAGENIA SULPHUREA","HOLOSTOMIS ATRATA","HYDRAENA SP. AD.","HYDROPSYCHE ANGUSTIPENNIS SSP.","HYDROPSYCHE CONTUBERNALIS SSP.","HYDROPSYCHE PELLUCIDULA","HYDROPSYCHE SAXONICA","HYDROPSYCHE SILFVENII","HYDROPSYCHE SILTALAI","HYDROPTILA SP.","ISOPERLA SP.","ITHYTRICHIA LAMELLARIS","KAGERONIA FUSCOGRISEA","LEPIDOSTOMA HIRTUM","LEPTOPHLEBIA SP.","LEUCTRA DIGITATA/FUSCA/HIPPOPUS","LEUCTRA NIGRA","LIMNEBIUS SP. AD.","LIMNEPHILIDAE GEN. SP.","LIMNIUS VOLCKMARI AD.","LIMNOPHORA SP.","LYMNAEA STAGNALIS","LYPE SP.","MICRASEMA GELIDUM","MICRASEMA SETIFERUM SSP.","MOLANNA SP.","MOLANNODES TINCTUS","MYSTACIDES SP.","NEMOURA SP.","NEMURELLA PICTETII","NEURECLIPSIS BIMACULATA","OLIGOSTOMIS RETICULATA","OULIMNIUS TUBERCULATUS AD.","OXYETHIRA SP.","PEDICIA SP.","PHILOPOTAMUS MONTANUS SSP.","PHRYGANEA SP.","PLANORBIS SP.","PLECTROCNEMIA CONSPERSA SSP.","POLYCENTROPUS FLAVOMACULATUS SSP.","POLYCENTROPUS IRRORATUS","PRIONOCERA TURCICA","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PTYCHOPTERA SP.","RADIX BALTHICA/LABIATA","RHYACOPHILA SP.","SCIOMYZIDAE GEN. SP.","SERICOSTOMA PERSONATUM","SERRATELLA IGNITA","SIALIS SP.","SIGARA SP.","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","SPHAERIIDAE GEN. SP.","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","TIPULA SP.","VALVATA SP.","WORMALDIA SUBNIGRA","YLODES SP."
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2008",2008,"9",NA,0,0,0,0,0,0,126,0,0,208,96,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,287,0,0,3,1,0,13,0,0,0,0,0,16,0,7,0,0,6,0,0,0,49,0,0,0,41,2,0,0,0,30,0,0,0,27,0,0,0,10,0,0,0,0,5,0,0,0,38,1,0,12,0,0,0,0,0,1,0,552,8,0,0,41,0,22,3,1,0,0,124,0,0,0,0,34,0,0,1,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2009",2009,"9",NA,0,0,0,1,7,0,161,0,1,42,86,157,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,6,0,0,0,0,97,3,2,1,0,0,19,0,0,0,0,0,2,0,11,0,0,3,0,0,13,69,0,0,0,43,0,0,0,5,270,0,0,5,4,8,0,0,4,0,0,0,0,37,0,0,0,7,1,0,91,0,0,0,0,0,0,0,331,8,0,0,67,0,7,0,0,0,1,225,0,0,0,0,63,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2010",2010,"9",NA,0,0,0,0,0,0,194,0,17,59,31,408,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,1,0,0,0,1,0,1,451,0,0,12,0,0,15,0,0,0,0,1,23,0,22,0,0,8,0,0,21,42,0,0,1,21,38,0,42,0,21,2,0,2,24,2,0,0,13,1,0,0,0,5,0,0,0,30,179,0,13,0,0,0,4,0,0,1,198,11,0,0,34,0,44,1,1,0,5,56,0,1,0,0,143,0,0,2,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2011",2011,"9",NA,0,1,2,0,0,0,479,0,17,828,116,188,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,573,0,0,6,0,0,18,0,0,0,0,1,63,0,13,0,0,13,0,0,21,18,0,0,0,54,41,0,34,15,21,0,0,1,20,0,0,0,90,0,0,0,0,18,0,0,0,127,222,0,0,0,0,0,1,0,0,0,92,2,0,0,41,0,31,0,11,0,0,110,0,0,0,0,31,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2012",2012,"9",NA,0,3,0,0,2,0,528,0,21,803,539,927,1,0,0,0,0,0,0,0,1,0,0,0,9,0,7,0,0,0,0,0,0,0,1,0,792,0,1,35,2,0,3,0,0,0,0,0,56,0,19,0,0,24,0,0,0,41,0,0,1,62,72,0,42,100,26,0,0,16,25,1,0,0,32,0,0,0,0,41,0,0,1,80,11,0,9,0,0,0,1,0,0,0,203,18,0,0,38,0,8,6,3,0,2,229,0,0,0,0,113,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2013",2013,"9",NA,0,9,0,4,11,0,307,0,4,228,1163,535,0,0,0,0,0,1,0,2,0,0,0,0,5,0,13,0,0,0,0,1,0,0,0,0,1080,0,1,3,0,0,6,0,0,0,0,0,116,0,44,0,0,11,0,3,14,13,0,0,0,73,25,0,36,54,74,2,0,2,21,0,0,0,39,0,0,1,0,18,0,0,0,75,27,0,0,0,0,0,1,0,0,0,0,7,0,0,19,0,5,0,3,0,1,203,0,0,0,0,73,0,0,0,0
119000006,"FIN_013_MZB_LO_5","119000006_NA.09.2014",2014,"9",NA,0,0,0,0,1,0,246,3,7,33,14,112,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,161,0,0,3,1,0,5,0,0,0,0,0,24,0,18,0,0,3,0,0,41,20,0,7,0,21,0,0,30,3,1,0,0,1,6,0,0,0,12,0,0,0,0,1,0,0,0,7,0,0,2,0,0,0,1,0,0,0,58,0,0,0,9,0,7,1,1,0,0,24,0,0,0,0,34,0,0,1,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2000",2000,"9",NA,0,0,0,0,11,0,0,0,0,237,405,674,0,0,0,0,0,0,0,1,0,0,0,0,42,0,33,0,0,0,0,17,0,9,1,0,551,2,8,82,1,0,127,0,0,0,0,0,6,0,0,0,0,17,0,0,0,8,0,0,1,46,0,0,0,0,513,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,7,2,0,2,0,82,581,3,1,32,0,20,0,0,0,1,62,0,0,0,0,13,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2001",2001,"9",NA,0,0,0,0,0,0,0,0,0,216,264,206,64,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,8,0,0,290,0,2,4,0,0,108,0,0,0,0,0,0,0,0,0,0,34,0,0,1,3,0,0,0,30,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,50,254,0,0,24,0,36,0,0,0,0,20,0,0,0,0,6,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2002",2002,"9",NA,0,0,0,0,0,0,0,0,0,58,320,110,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,18,0,0,272,2,8,8,2,0,88,0,0,0,0,0,8,0,4,0,0,6,0,0,1,7,0,0,0,52,0,0,2,0,92,0,0,2,2,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,8,240,0,24,16,0,30,0,0,0,0,28,0,2,0,0,22,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2003",2003,"9",NA,0,0,0,0,0,0,0,0,0,104,148,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,10,0,2,175,0,1,1,0,0,57,0,0,0,0,0,6,0,4,0,0,8,0,0,0,1,0,0,0,21,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,11,0,0,0,22,8,2,4,10,0,18,0,1,0,0,43,0,0,0,0,54,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2004",2004,"9",NA,0,0,0,8,0,0,0,0,0,164,800,180,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,0,0,0,0,9,0,1,0,0,150,3,7,4,1,0,198,0,0,0,0,0,45,0,0,0,0,12,0,0,4,7,0,0,0,43,0,0,0,0,149,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,8,8,0,0,0,0,0,13,0,0,0,21,125,4,4,14,0,19,0,0,0,0,160,0,9,0,0,31,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2005",2005,"9",NA,0,0,0,6,0,0,0,0,0,68,303,115,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,92,2,3,3,1,0,53,0,0,0,0,0,9,0,0,0,0,2,0,0,2,0,0,0,0,21,0,0,1,1,21,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,3,3,0,0,0,16,74,6,2,7,0,10,0,0,0,0,53,0,2,0,0,13,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2006",2006,"9",NA,0,0,0,16,11,0,0,0,0,115,1311,299,0,0,0,0,0,0,0,8,0,0,0,0,2,0,39,0,0,0,0,1,0,2,0,0,109,12,0,4,0,0,31,0,0,0,0,0,1,0,1,0,0,15,0,0,1,3,0,0,0,56,0,0,4,3,376,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,1,10,0,0,0,95,78,1,0,12,0,8,0,0,0,0,173,0,0,0,0,2,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2007",2007,"9",NA,0,0,0,2,0,0,0,0,0,0,123,104,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,117,0,0,0,0,0,8,0,9,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,9,0,0,0,0,0,0,47,0,0,0,0,11,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2008",2008,"9",NA,0,0,0,0,0,0,0,0,0,0,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,58,1,4,2,1,0,102,0,0,0,0,0,13,0,1,0,0,24,0,0,0,0,0,0,0,18,0,0,0,0,23,0,0,1,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,11,7,0,0,7,0,36,0,1,0,0,5,0,3,0,0,7,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2009",2009,"9",NA,0,0,0,1,1,0,0,0,0,6,96,146,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,41,0,11,0,0,58,6,0,5,0,0,269,0,0,0,0,0,18,0,22,0,0,28,0,0,0,11,0,0,0,40,0,0,2,0,422,0,0,3,7,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,1,10,0,0,0,57,108,0,0,33,0,14,0,0,0,0,111,0,0,0,0,32,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2010",2010,"9",NA,0,0,0,0,0,0,0,0,0,17,74,1134,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,22,0,15,0,3,506,2,1,8,0,0,172,2,0,0,0,0,15,0,54,0,0,97,0,0,0,18,0,0,0,57,2,0,9,0,51,0,0,10,48,0,0,0,2,0,0,0,0,20,0,0,0,8,24,0,0,0,0,0,10,0,1,0,58,442,0,4,23,0,19,2,0,0,0,75,1,0,0,0,36,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2011",2011,"9",NA,0,0,1,19,12,0,0,0,0,625,363,138,0,0,0,0,0,0,0,0,0,0,0,0,23,0,49,0,0,8,0,13,0,2,0,6,404,9,5,4,0,0,120,0,0,0,0,0,29,0,8,0,0,61,0,0,0,5,0,0,0,42,0,0,54,0,94,0,0,5,16,0,0,0,0,1,0,0,0,18,0,0,0,37,48,0,0,0,0,1,30,0,0,0,43,336,0,12,45,0,34,0,0,0,3,117,0,0,2,2,87,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2012",2012,"9",NA,0,0,0,7,1,0,0,0,0,22,278,158,0,0,0,0,0,0,0,0,0,0,0,0,39,0,31,0,0,1,0,7,1,6,0,0,341,2,3,5,4,0,210,0,0,0,0,0,47,0,3,0,0,34,0,0,0,16,0,0,1,37,0,0,8,35,362,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,19,78,0,0,0,0,0,15,0,0,0,99,354,0,11,19,0,36,2,1,0,2,35,0,1,0,1,61,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2013",2013,"9",NA,0,0,0,19,4,0,0,0,0,183,538,99,0,0,0,0,0,0,0,2,0,0,0,0,13,0,5,0,0,0,0,2,0,3,0,1,450,8,84,5,3,0,55,0,0,0,0,0,30,0,2,0,0,44,0,0,0,4,0,0,1,19,1,0,21,57,153,0,0,15,20,0,0,0,0,0,0,0,0,4,0,0,0,14,69,0,0,0,0,1,11,0,1,0,0,241,0,6,18,0,53,0,1,0,1,8,0,0,0,0,60,0,0,0,0
119000007,"FIN_013_MZB_LO_4","119000007_NA.09.2014",2014,"9",NA,0,0,0,2,0,0,0,0,0,11,32,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,5,0,3,0,0,142,0,4,0,0,0,53,0,1,0,0,0,4,0,9,0,0,6,0,0,0,3,0,0,0,20,0,0,1,1,48,0,0,1,5,0,0,0,0,0,0,0,0,4,5,0,0,1,3,0,0,0,0,0,2,0,1,0,98,25,0,5,13,0,43,0,0,0,0,40,0,0,0,0,79,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2000",2000,"9",NA,0,0,0,0,0,0,0,0,0,20,28,165,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,33,0,71,6,0,0,0,70,0,0,0,0,18,0,0,0,0,0,0,0,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,34,0,0,0,0,69,0,4,0,0,0,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2001",2001,"9",NA,0,0,0,0,0,0,0,0,0,0,376,1312,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,616,4,0,56,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,142,94,0,0,0,68,0,0,40,0,52,4,0,4,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,174,0,88,0,0,0,0,112,0,0,0,0,0,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2002",2002,"9",NA,0,0,0,0,0,0,0,0,0,0,29,106,27,248,0,0,0,0,0,0,0,0,45,0,2,0,1,0,0,0,0,0,0,15,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,469,0,0,1,1,0,0,0,0,0,0,0,0,422,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2003",2003,"9",NA,0,0,0,0,0,0,0,0,0,0,50,519,349,664,0,0,0,0,0,0,0,0,172,2,2,0,0,2,0,0,0,0,0,16,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,6,0,0,2,0,0,0,0,0,0,0,2,0,8,0,0,2,0,0,0,0,90,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,2,0,0,0,0,2520,0,38,0,0,0,2,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2004",2004,"9",NA,0,0,0,0,0,3,0,0,0,0,543,1599,7,220,0,0,0,0,0,0,0,0,101,0,39,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,34,0,0,19,0,0,0,0,6,0,26,0,0,121,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,20,0,1,0,0,0,0,408,0,177,0,0,0,0,1,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2005",2005,"9",NA,0,0,0,0,0,0,1,0,0,2,464,265,1,36,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31,0,0,0,21,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,72,0,400,0,0,0,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2006",2006,"9",NA,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,0,0,0,5,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2007",2007,"9",NA,0,0,0,0,0,0,0,0,0,0,111,243,0,15,0,0,0,0,0,0,0,0,4,0,16,0,1,0,0,0,0,0,0,28,0,0,13,3,0,0,0,0,19,0,0,0,0,0,0,0,51,0,0,3,0,0,4,93,0,0,0,165,0,0,38,1,1,0,0,3,0,14,0,0,66,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8,0,0,0,0,23,0,85,0,0,0,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2008",2008,"9",NA,1,0,0,0,0,0,0,0,0,11,87,592,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,11,0,0,16,3,0,1,0,0,38,0,0,0,0,0,0,0,47,0,0,14,0,0,3,56,0,0,0,232,0,0,80,0,21,0,0,0,1,30,0,0,453,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,68,0,35,0,0,0,0,35,0,56,1,0,0,3,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2009",2009,"9",NA,0,0,0,0,0,0,0,0,0,164,1444,3008,0,0,0,0,0,0,0,0,0,0,9,0,7,0,2,0,0,0,0,1,0,4,0,0,9,17,0,23,0,0,88,0,0,0,0,12,0,0,34,0,0,3,0,0,19,36,0,0,0,1256,0,0,163,0,66,0,0,37,0,28,0,0,1562,0,0,0,0,616,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,381,0,28,0,0,0,0,164,0,18,0,0,0,12,1,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2010",2010,"9",NA,0,0,0,0,0,0,0,0,1,0,160,1082,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,43,0,0,45,0,0,8,0,0,4,0,0,0,0,1,0,0,32,0,0,27,0,0,28,62,0,0,0,408,0,0,169,0,83,0,0,0,0,2,0,0,1215,0,0,0,0,21,0,0,0,0,0,0,0,0,24,0,1,0,1,0,0,12,0,0,157,0,15,0,0,0,0,82,0,7,0,0,0,2,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2011",2011,"9",NA,0,0,0,0,0,0,0,0,0,20,666,811,0,0,0,0,0,0,0,0,0,0,131,0,97,0,0,0,0,0,0,1,0,13,0,0,46,3,0,774,0,0,10,0,0,0,0,94,1,0,67,0,0,63,0,0,122,138,0,0,0,933,14,0,361,0,171,0,0,0,1,3,0,0,448,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,153,0,3,0,0,0,0,89,0,161,2,0,1,2,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2012",2012,"9",NA,0,0,0,0,0,0,0,0,0,0,321,1359,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,10,2,0,24,0,0,2,0,0,0,0,2,13,0,19,0,0,33,0,0,3,81,0,0,0,416,0,0,13,2,34,0,0,7,0,3,0,0,48,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90,0,14,0,0,0,0,119,0,15,0,0,0,1,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2013",2013,"9",NA,0,0,0,0,0,0,0,0,0,0,458,904,1,37,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,14,2,0,0,104,2,0,50,0,0,1,0,0,0,0,0,0,0,20,0,0,43,3,0,12,52,0,0,0,386,7,0,104,0,69,0,0,9,0,4,0,0,139,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,0,0,72,0,13,0,0,0,0,309,0,14,0,0,0,0,0,0,0
119000008,"FIN_013_MZB_LO_3","119000008_NA.09.2014",2014,"9",NA,0,0,0,0,0,0,2,0,0,0,10,156,3,20,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,33,1,0,0,8,8,0,3,0,0,1,0,0,0,0,0,0,0,58,0,0,3,0,0,0,0,0,0,0,60,0,0,99,0,4,0,0,0,0,4,0,0,43,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,11,0,4,0,0,0,0,21,0,7,0,0,0,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2000",2000,"9",NA,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,14,2,0,1,0,1,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2001",2001,"9",NA,0,0,0,4,0,0,0,0,0,0,1114,1226,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,86,0,0,0,0,0,80,0,2,0,0,0,0,0,12,0,0,32,0,0,0,0,0,0,0,276,0,0,0,0,46,40,0,0,0,0,0,0,4,0,0,0,0,34,0,0,0,0,0,0,26,0,0,8,0,0,14,0,0,90,0,0,70,0,0,0,0,0,0,360,0,0,0,0,32,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2002",2002,"9",NA,0,0,0,0,0,0,0,0,0,0,2280,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,0,2,92,0,0,12,0,0,140,0,0,0,0,0,2,0,10,0,0,54,0,0,0,0,0,0,0,366,0,0,0,0,110,38,0,0,0,0,0,0,6,0,0,0,0,130,0,0,0,0,2,0,64,0,0,46,0,0,6,0,0,74,0,0,112,0,0,0,0,0,0,234,2,0,0,0,28,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2003",2003,"9",NA,0,0,0,0,0,0,0,0,0,0,1782,240,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,6,0,0,32,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,380,0,0,0,0,150,37,0,0,0,0,0,0,14,0,0,0,0,66,0,0,0,0,0,0,9,0,0,15,0,0,4,0,0,12,0,1,42,0,0,0,0,0,0,70,0,0,0,0,46,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2004",2004,"9",NA,0,0,0,28,0,0,0,0,0,0,1760,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,42,0,0,680,0,0,1,0,0,65,0,5,0,0,0,0,0,9,0,0,120,0,0,0,0,0,0,0,137,0,0,0,0,104,42,0,4,0,0,0,0,29,0,0,0,0,80,8,0,0,0,0,0,6,0,0,11,0,0,0,0,0,449,0,0,33,0,1,0,0,0,1,510,48,0,0,0,53,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2005",2005,"9",NA,0,0,0,4,0,0,0,0,0,0,1096,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,4,120,0,0,0,0,0,101,0,6,0,0,0,0,0,4,0,0,61,0,0,0,0,0,0,0,268,0,0,0,0,12,4,0,0,0,0,0,0,5,0,0,0,0,116,8,0,0,0,0,0,21,0,0,14,0,0,17,0,0,281,0,0,39,0,0,0,0,0,0,421,0,0,0,0,48,0,0,0,0
119000009,"FIN_013_MZB_LO_2","119000009_NA.09.2006",2006,"9",NA,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
