"site_id","sgn_id","sample_id","year","month","day","ACROLOXUS LACUSTRIS","ADICELLA REDUCTA","AGABUS SP. AD.","AGAPETUS FUSCIPES","ALBOGLOSSIPHONIA HETEROCLITA","ANABOLIA NERVOSA","ANACAENA GLOBULUS AD.","ANACAENA LIMBATA AD.","ANCYLUS FLUVIATILIS","ANISUS SP.","ASELLUS AQUATICUS","ATHRIPSODES ALBIFRONS","ATHRIPSODES ATERRIMUS","ATHRIPSODES BILINEATUS SSP.","ATHRIPSODES CINEREUS","BAETIS RHODANI","BAETIS SCAMBUS","BAETIS VERNUS","BATHYOMPHALUS CONTORTUS","BERAEA PULLATA","BIBIO SP.","BITHYNIA TENTACULATA","BRYCHIUS ELEVATUS AD.","CAENIS HORARIA","CAENIS LUCTUOSA","CAENIS RIVULORUM","CALLICORIXA PRAEUSTA SSP.","CALOPTERYX SPLENDENS","CENTROPTILUM LUTEOLUM","CERACLEA DISSIMILIS","CERATOPOGONIDAE GEN. SP.","CHAETOPTERYX VILLOSA SSP.","CHIRONOMIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP. AD.","CHRYSOPILUS SP.","CLOEON DIPTERUM","COENAGRION PUELLA","CRANGONYX PSEUDOGRACILIS","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP. AD.","DENDROCOELUM LACTEUM","DICRANOTA SP.","DIXA SP.","DIXELLA SP.","DOLICHOPODIDAE GEN. SP.","DRUSUS ANNULATUS","DRYOPS SP. AD.","DUGESIA SP.","DYTISCUS SP. AD.","ELLOBIIDAE GEN. SP.","ELMIS AENEA AD.","EMPIDIDAE GEN. SP.","EPHEMERA DANICA","EPHYDRIDAE GEN. SP.","ERPOBDELLA OCTOCULATA","GALBA TRUNCATULA","GAMMARUS SP.","GASTROPODA GEN. SP.","GERRIS SP.","GLOSSIPHONIA COMPLANATA","GLYPHOTAELIUS PELLUCIDUS","GOERA PILOSA","GRAPTODYTES PICTUS AD.","GYRAULUS ALBUS","GYRAULUS CRISTA","GYRAULUS LAEVIS","GYRINUS SP. AD.","HAEMOPIS SANGUISUGA","HALESUS DIGITATUS SSP.","HALESUS RADIATUS","HALIPLUS SP. AD.","HELOBDELLA STAGNALIS","HELOPHORUS BREVIPALPIS AD.","HELOPHORUS GRANDIS AD.","HELOPHORUS GRISEUS AD.","HELOPHORUS OBSCURUS SSP. AD.","HELOPHORUS STRIGIFRONS AD.","HESPEROCORIXA SAHLBERGI","HIPPEUTIS COMPLANATUS","HYDRACHNIDIA GEN. SP.","HYDRAENA RIPARIA AD.","HYDRIDAE GEN. SP.","HYDROBIUS FUSCIPES AD.","HYDROMETRA STAGNORUM","HYDROPORUS SP. AD.","HYDROPSYCHE ANGUSTIPENNIS SSP.","HYDROPSYCHE CONTUBERNALIS SSP.","HYDROPSYCHE PELLUCIDULA","HYDROPSYCHE SILTALAI","HYDROPTILA SP.","HYPHYDRUS OVATUS AD.","ILYBIUS FULIGINOSUS AD.","ISCHNURA ELEGANS","ISOPERLA GRAMMATICA","ITHYTRICHIA SP.","LACCOBIUS BIPUNCTATUS AD.","LACCOBIUS MINUTUS AD.","LEPIDOSTOMA HIRTUM","LEUCTRA FUSCA SSP.","LEUCTRA INERMIS","LEUCTRA NIGRA","LIMNEPHILUS EXTRICATUS","LIMNEPHILUS FLAVICORNIS","LIMNEPHILUS LUNATUS","LIMNEPHILUS MARMORATUS","LIMNEPHILUS RHOMBICUS SSP.","LIMNEPHILUS VITTATUS","LIMNIUS VOLCKMARI AD.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LYMNAEA STAGNALIS","LYPE SP.","MESOVELIIDAE GEN. SP.","MICRONECTA POWERI SSP.","MICROPTERNA SEQUAX","MYSTACIDES AZUREA","MYSTACIDES LONGICORNIS","MYSTACIDES NIGRA","NEBRIOPORUS DEPRESSUS/ELEGANS AD.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURA CINEREA SSP.","NEMURELLA PICTETII","NEPA CINEREA","NIPHARGUS AQUILEX","NOTERUS CLAVICORNIS AD.","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OMPHISCOLA GLABRA","ORECTOCHILUS VILLOSUS AD.","OULIMNIUS SP. AD.","OXYETHIRA SP.","PACIFASTACUS LENIUSCULUS","PARALEPTOPHLEBIA SUBMARGINATA","PHYSA FONTINALIS","PHYSELLA ACUTA","PHYSELLA HETEROSTROPHA","PISCICOLA GEOMETRA","PISIDIUM SP.","PLANARIA TORVA","PLANORBARIUS CORNEUS","PLANORBIS CARINATUS","PLANORBIS PLANORBIS","PLATAMBUS MACULATUS AD.","PLEA MINUTISSIMA SSP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMOPHYLAX LATIPENNIS","POTAMOPYRGUS ANTIPODARUM","POTAMOPYRGUS ANTIPODARUM.1","PROCLOEON PENNULATUM","PSYCHODIDAE GEN. SP.","PTYCHOPTERA SP.","RADIX BALTHICA","RHYACOPHILA DORSALIS SSP.","RIOLUS SUBVIOLACEUS AD.","SCIRTIDAE GEN. SP. LV.","SERICOSTOMA PERSONATUM","SERRATELLA IGNITA","SIALIS LUTARIA","SIGARA DORSALIS","SIGARA LATERALIS","SILO NIGRICORNIS","SILO PALLIPES","SIMULIUM SP.","SPHAERIUM SP.","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TETANOCERA SP.","THEROMYZON TESSULATUM","TINODES WAENERI SSP.","TIPULIDAE GEN. SP.","TROCHETA PSEUDODINA","TROCHETA SUBVIRIDIS","VALVATA CRISTATA","VALVATA PISCINALIS SSP.","VELIA CAPRAI SSP.","ZONITOIDES NITIDUS"
109000386,"ENG_042_MZB_LO_4","109000386_11.05.2016",2016,"5",11,0,0,0,0,0,0,0,1,1,0,3,0,0,0,12,0,18,25,0,0,0,0,0,0,105,15,0,4,10,2,1,0,17,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,0,0,10,0,0,1,0,0,0,0,2,0,375,375,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_21.03.2017",2017,"3",21,2,0,0,0,0,0,0,0,1,2,0,0,0,0,8,15,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,181,0,0,32,0,12,0,0,0,1,0,0,0,0,0,0,0,0,11,2,6,0,0,4,49,0,0,0,0,0,0,53,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,4,0,59,59,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000386,"ENG_042_MZB_LO_4","109000386_07.03.2018",2018,"3",7,3,0,0,0,0,0,0,0,7,3,24,0,0,0,7,5,0,0,0,0,0,0,0,2,15,0,0,0,6,0,4,0,239,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,6,3,10,0,0,0,83,0,0,1,0,0,0,3,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,1,0,0,0,45,0,3,0,1,0,0,0,0,0,0,1,0,22,0,1,2,0,0,5,1,0,0,0,10,0,0,0,0,0,0,0,1,0,85,85,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_04.05.2004",2004,"5",4,0,0,0,0,0,0,0,0,16,0,30,13,0,0,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,1,0,1,0,350,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,1,0,30,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_26.05.2005",2005,"5",26,0,0,0,0,0,0,0,0,20,0,0,60,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,250,250,0,3,0,0,1,0,0,0,12,0,0,0,16,0,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_07.04.2006",2006,"4",7,0,0,0,20,0,0,0,0,6,0,0,0,0,0,4,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,2,1,0,0,0,2000,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,30,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,1,200,200,0,5,0,0,1,0,2,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109000387,"ENG_042_MZB_LO_5","109000387_25.05.2007",2007,"5",25,2,0,0,40,0,0,0,0,14,1,6,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,150,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,40,1,0,0,0,0,220,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,100,100,0,3,0,0,0,0,0,0,80,0,0,0,2,0,450,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_20.05.2008",2008,"5",20,0,0,0,0,0,0,0,0,1,0,2,40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,500,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,0,3,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_30.03.2009",2009,"3",30,1,0,0,100,0,0,0,0,20,1,13,50,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,6,2,0,0,0,2000,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,2,0,0,500,500,0,1,0,3,0,0,0,0,2,0,0,0,15,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_21.04.2010",2010,"4",21,0,0,0,500,0,0,0,0,40,0,1,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,0,0,0,0,700,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,1000,1000,0,2,0,0,1,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_07.03.2011",2011,"3",7,0,0,0,20,0,0,0,0,10,0,1,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1000,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,1,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_10.04.2012",2012,"4",10,0,0,0,8,0,0,0,0,7,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_20.03.2013",2013,"3",20,0,0,0,74,0,0,0,0,2,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,455,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,1,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_20.03.2014",2014,"3",20,0,0,0,50,0,0,0,0,2,0,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_20.03.2015",2015,"3",20,0,0,0,15,0,0,0,0,4,0,1,2,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000387,"ENG_042_MZB_LO_5","109000387_13.04.2016",2016,"4",13,1,0,0,85,0,0,0,0,24,0,0,20,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,0,0,1,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,97,0,0,0,0,0,3,0,1,0,0,44,0,0,0,0,0,0,33,1,0,135,135,0,2,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
109000387,"ENG_042_MZB_LO_5","109000387_27.03.2017",2017,"3",27,0,0,23,1,0,0,0,0,0,2,146,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,3,0,384,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,332,0,2,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,48,172,0,0,0,0,2,0,0,0,0,0,0,0,0,212,0,0,0,3,1,0,0
109000389,"ENG_042_MZB_LO_7","109000389_12.05.1999",1999,"5",12,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0,9,0,0,15,0,0,0,0,0,76,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,150,0,0,10,0,0,0,3,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,35,35,0,0,0,35,0,0,0,0,44,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,1,0,0,0,75,0,0
109000389,"ENG_042_MZB_LO_7","109000389_13.03.2000",2000,"3",13,0,0,0,0,15,0,0,0,15,5,75,0,0,0,0,35,0,0,15,0,0,15,0,0,150,0,0,0,0,0,100,0,150,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,350,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,3,0,1,0,0,0,35,0,0
109000389,"ENG_042_MZB_LO_7","109000389_18.04.2001",2001,"4",18,0,0,0,165,0,0,0,0,7,35,15,0,0,0,0,75,0,0,0,0,0,2,0,0,350,0,0,0,0,0,15,0,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,150,150,0,1,0,35,0,0,1,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,35,0,0
109000389,"ENG_042_MZB_LO_7","109000389_08.04.2002",2002,"4",8,0,0,0,43,0,0,0,0,3,42,4,0,0,0,0,5,0,0,8,0,0,7,0,0,39,0,0,0,0,0,11,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,350,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,42,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,5,0,0,0,34,0,0
109000389,"ENG_042_MZB_LO_7","109000389_26.03.2003",2003,"3",26,1,0,0,100,0,0,0,0,10,2,0,0,0,0,0,20,0,0,5,0,0,5,0,0,21,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,0,0,1,0,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,50,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
109000389,"ENG_042_MZB_LO_7","109000389_05.05.2004",2004,"5",5,0,0,0,0,0,0,0,0,10,5,2,0,0,0,4,6,0,0,0,0,0,1,0,0,150,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,70,70,0,0,0,5,0,0,0,1,4,2,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
109000389,"ENG_042_MZB_LO_7","109000389_15.03.2005",2005,"3",15,0,0,0,3,0,0,0,0,2,0,2,0,0,0,14,1,0,0,0,0,0,0,1,0,300,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,40,40,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000389,"ENG_042_MZB_LO_7","109000389_31.05.2006",2006,"5",31,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,127,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,0,0,271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,7,0,0,45,0,0,0,0,0,0,0,0,0,960,960,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109000389,"ENG_042_MZB_LO_7","109000389_14.05.2007",2007,"5",14,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,0,2,0,0,3,0,400,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,0,100,0,0,0,4,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109000389,"ENG_042_MZB_LO_7","109000389_12.03.2008",2008,"3",12,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
