"site_id","sgn_id","sample_id","year","month","day","AGAPETUS FUSCIPES","AMPHINEMURA SP.","ANCYLUS FLUVIATILIS","ANTHOMYIIDAE GEN. SP.","ANTOCHA SP.","APATANIA SP.","ATHERIX SP.","ATRICHOPS CRASSIPES","BAETIS SP.","BEZZIA SP.","BLEPHARICERA SP.","BRACHYCENTRUS MONTANUS","BYTHINELLA SP.","BYTHIOSPEUM SP.","CAENIS MACRURA","CAPNIA SP.","CAPNIONEURA SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLA BREVIATA","CLINOCERINAE GEN. SP.","CORDULEGASTER BIDENTATA","CORDULEGASTER BOLTONII","CRUNOECIA IRRORATA SSP.","CULEX SP.","CURCULIONIDAE GEN. SP. AD.","CYPHON SP. LV.","DASYHELEA SP.","DERONECTES SP. AD.","DICRANOTA SP.","DINOCRAS CEPHALOTES","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DUPOPHILUS BREVIS AD.","ECDYONURUS SP.","ECHINOGAMMARUS SP.","ELMIS SP. AD.","ELODES SP. LV.","EPEORUS SP.","EPHEMERA DANICA","ERNODES ARTICULARIS","ERPOBDELLA SP.","ESOLUS SP. AD.","FORCIPOMYIA SP.","GLOSSIPHONIA PALUDOSA","GLOSSOSOMA PRIVATUM","GYRAULUS SP.","HABROLEPTOIDES SP.","HABROPHLEBIA SP.","HALIPLUS SP. AD.","HELOPHORUS SP. AD.","HEMERODROMIINAE GEN. SP.","HEXATOMA SP.","HIRUDO MEDICINALIS","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENA SP. AD.","HYDROCHUS SP. LV.","HYDROCYPHON SP. AD.","HYDROMETRA STAGNORUM","HYDROPSYCHE SP.","HYDROPTILA SP.","ILYBIUS SP. AD.","ISOPERLA SP.","LACCOBIUS SP. LV.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEUCTRA SP.","LIMNEBIUS SP. AD.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP. AD.","LIPONEURA SP.","LYMNAEA SP.","MARTHAMEA SP.","MESOVELIA VITTIGERA","MICRASEMA CENERENTOLA","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MICRASEMA MOESTUM","MICRASEMA SERVATUM","MICROVELIA SP.","NEBRIOPORUS SP. AD.","NEMATODA GEN. SP.","NEMOURA SP.","NIPHARGUS SP.","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OREODYTES SP. AD.","OULIMNIUS SP. AD.","PARALEPTOPHLEBIA SP.","PERLA SP.","PERLODES SP.","PHILOPOTAMUS MONTANUS SSP.","PISIDIUM SP.","PLACOBDELLA COSTATA","PLANIPENNIA GEN. SP.","PLANORBARIUS SP.","PLATAMBUS SP. AD.","PLEA MINUTISSIMA MINUTISSIMA","PLECTROCNEMIA CONSPERSA SSP.","PLECTROCNEMIA LAETABILIS","POLYCELIS SP.","POLYCENTROPUS CORNIGER","POLYCENTROPUS FLAVOMACULATUS SSP.","POMATINUS SUBSTRIATUS AD.","PROASELLUS SP.","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA CTENOPHORA","PSYCHOMYIA PUSILLA","RADIX SP.","RHAGIONIDAE GEN. SP.","RHITHROGENA SP.","RHYACOPHILA SP.","RIOLUS SP. AD.","SCARODYTES SP. AD.","SCATOPHAGIDAE GEN. SP.","SCIRTES SP. LV.","SCLEROPROCTA SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SILO NIGRICORNIS","SIMULIUM SP.","SIPHONOPERLA SP.","STRATIOMYIDAE GEN. SP.","SYNAGAPETUS SP.","TABANIDAE GEN. SP.","THAUMALEA SP.","THREMMA SP.","TINODES ASSIMILIS","TIPULIDAE GEN. SP.","VALVATA SP.","VELIA SP.","WORMALDIA LUSITANICA","XANTHOPERLA APICALIS"
103000719,"ESP_036_MZB_LO_9","103000719_30.08.2018",2018,"8",30,0,0,9,0,0,0,1,0,313,0,0,0,8,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,183,0,1,0,0,5,0,0,11,0,0,0,5,4,0,0,0,6,1,0,0,13,8,0,0,0,0,0,0,14,0,0,0,81,0,34,16,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,66,0,0,0,0,0,13,9,0,0,0,0,0,0,7,2,14,182,0,0,0,0,0,0,0,0,0,0,0
103000719,"ESP_036_MZB_LO_9","103000719_13.08.2019",2019,"8",13,0,0,16,0,0,0,0,0,368,0,0,0,34,144,0,0,0,0,2308,0,32,0,0,0,0,0,0,0,0,6,0,0,0,0,88,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,64,6,0,0,0,0,0,0,4,0,0,0,350,0,146,70,0,0,0,0,0,0,0,0,56,0,0,0,8,0,0,0,98,0,0,0,0,0,0,4,0,2,0,0,0,0,0,24,0,0,0,0,332,2,0,0,0,0,26,6,0,0,0,0,0,2,6,0,62,130,0,0,0,0,4,0,0,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_06.08.2012",2012,"8",6,0,0,0,0,1,0,2,0,89,0,0,1,2,0,1,0,0,0,862,0,2,0,0,0,0,0,0,0,5,0,2,5,1,0,13,0,4,0,0,0,0,0,28,0,0,25,0,13,0,0,0,18,4,0,0,19,15,0,0,0,4,0,0,1,0,0,0,79,0,48,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,15,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,85,29,0,0,0,0,5,6,0,0,0,0,0,17,7,0,4,6,0,0,0,0,0,0,1,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_22.09.2013",2013,"9",22,0,184,2,0,0,0,8,0,93,1,0,16,1,0,1,2,0,0,1662,0,1,0,0,0,0,0,0,0,3,3,0,9,0,0,23,0,1,2,59,0,0,2,17,0,0,6,0,28,0,0,0,13,8,0,0,52,10,0,0,0,3,0,0,1,0,0,0,448,0,335,10,0,0,0,0,0,9,0,0,0,0,0,5,314,0,0,31,52,0,0,0,25,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,111,147,0,0,0,0,91,5,0,0,0,0,0,75,4,0,3,19,0,0,0,0,2,1,7,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_21.08.2014",2014,"8",21,0,0,0,0,0,0,3,0,45,0,0,1,1,0,0,0,0,0,928,0,13,0,0,0,0,0,0,0,3,0,0,1,1,0,4,0,0,9,9,0,0,1,50,0,0,3,0,15,0,0,0,0,7,0,0,20,31,0,0,0,1,0,0,0,0,0,0,179,0,106,24,0,0,0,0,0,0,0,0,0,0,0,16,96,0,0,25,10,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,25,0,0,0,0,57,2,0,0,0,0,0,12,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_06.08.2015",2015,"8",6,0,0,0,0,0,0,7,0,328,2,0,41,0,0,0,0,0,0,2145,0,16,0,0,0,0,0,0,0,2,4,0,0,2,0,1,0,0,0,80,0,0,6,99,0,0,20,0,8,0,0,0,0,2,0,0,50,106,0,0,0,193,0,0,0,0,0,0,171,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,23,17,0,0,0,45,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,51,50,0,0,0,0,81,1,0,0,0,0,0,6,6,0,354,17,0,0,0,2,0,0,1,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_29.07.2016",2016,"7",29,0,0,1,0,0,0,2,0,85,0,0,13,4,0,0,0,0,0,551,0,5,0,0,0,0,0,0,0,4,2,0,13,0,0,3,0,0,0,22,0,0,5,16,5,0,14,0,4,0,0,0,4,5,0,0,61,43,0,0,0,9,0,0,0,1,0,0,109,0,56,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,4,0,0,0,0,27,6,0,0,0,0,0,70,12,0,13,5,0,0,0,4,0,0,6,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_14.08.2017",2017,"8",14,0,0,12,0,0,0,2,0,54,1,0,17,0,0,0,0,0,0,118,0,9,0,0,0,0,0,0,0,2,3,0,2,2,0,25,0,0,0,42,0,0,4,13,2,0,24,0,3,3,0,0,4,5,0,0,19,47,0,0,0,45,0,0,0,0,0,0,148,0,120,23,0,0,14,0,0,2,0,0,0,1,0,0,22,0,0,5,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,54,5,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_07.09.2018",2018,"9",7,0,0,0,0,0,0,3,0,29,0,0,3,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,7,0,0,0,3,0,0,1,15,0,0,1,0,5,0,0,0,0,4,0,0,7,22,0,0,0,9,0,0,0,0,0,0,17,0,83,1,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6,0,0,0,0,0,13,0,0,1,12,0,0,0,1,0,0,1,0,0,0,0
103000720,"ESP_036_MZB_LO_10","103000720_12.08.2019",2019,"8",12,0,0,8,0,0,0,1,0,50,0,0,8,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,10,0,0,0,13,0,0,4,16,7,0,25,0,5,0,0,0,7,3,0,0,44,23,0,0,0,37,0,0,1,0,0,0,181,0,434,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,29,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,140,4,0,0,0,0,36,1,0,0,0,0,0,6,5,0,8,15,0,0,0,0,0,0,2,0,0,0,0
103000721,"ESP_036_MZB_LO_11","103000721_08.08.2012",2012,"8",8,0,0,0,0,0,0,7,0,448,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,0,0,0,57,6,14,6,0,0,133,0,8,0,13,0,0,0,57,21,0,36,0,42,29,0,0,8,1,0,0,89,35,0,0,0,120,0,0,0,0,1,0,601,0,89,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,7,6,0,0,38,0,5,0,0,0,0,0,0,0,0,2,0,2,0,0,114,0,0,0,0,0,229,28,0,0,0,0,0,66,93,2,21,0,0,0,0,2,0,0,0,0,0,0,2
103000721,"ESP_036_MZB_LO_11","103000721_24.09.2013",2013,"9",24,0,19,5,0,0,0,28,0,22,0,0,0,1,0,0,0,0,0,412,0,4,0,0,0,0,0,0,0,5,6,2,6,0,0,166,0,2,1,155,0,0,2,19,0,0,2,0,32,0,0,0,4,6,0,3,36,27,0,0,0,11,0,0,0,0,0,3,312,0,167,9,0,0,0,0,1,7,0,0,0,0,0,0,47,0,0,6,24,0,0,0,49,2,0,0,0,0,0,0,0,0,0,8,0,10,0,0,60,0,0,0,0,0,294,18,0,0,0,0,0,102,4,0,1,46,0,0,0,5,1,0,4,0,0,0,0
103000721,"ESP_036_MZB_LO_11","103000721_22.09.2014",2014,"9",22,0,9,4,0,0,0,25,0,63,0,0,0,0,0,3,0,0,0,252,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,30,0,12,0,300,0,0,0,19,0,0,2,0,53,0,0,0,0,14,0,0,46,45,0,0,0,9,0,0,0,0,0,0,198,0,46,29,0,0,2,0,30,5,8,0,0,0,0,0,9,0,0,24,9,0,0,0,40,8,0,0,0,0,0,0,0,0,0,2,0,2,0,0,27,0,0,0,0,0,837,7,0,0,0,0,0,130,0,2,1,42,0,0,0,0,0,0,5,0,0,0,0
103000721,"ESP_036_MZB_LO_11","103000721_10.08.2015",2015,"8",10,0,0,7,0,0,0,2,0,210,0,0,0,0,0,0,0,0,0,300,0,11,0,0,0,0,1,0,0,38,0,0,3,0,0,46,0,6,0,25,0,0,0,53,7,0,1,0,12,0,0,0,0,0,0,0,76,12,0,0,0,12,0,0,3,0,0,0,124,0,28,1,0,0,0,0,6,0,0,0,0,0,0,0,18,0,0,37,4,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,55,13,0,0,0,0,0,7,14,0,17,9,0,0,0,5,0,0,0,0,0,0,0
103000721,"ESP_036_MZB_LO_11","103000721_03.08.2016",2016,"8",3,0,0,13,0,3,0,10,0,788,0,0,0,0,0,1,0,0,0,257,0,8,0,0,0,0,0,0,0,9,4,0,1,0,0,35,0,24,0,17,0,0,0,90,12,0,43,0,47,6,0,0,2,2,0,0,73,32,0,0,0,27,0,0,0,0,0,0,195,0,137,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,17,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,46,0,0,0,0,0,171,34,0,0,0,0,0,31,44,1,35,13,1,0,0,1,0,0,1,0,0,0,0
103000721,"ESP_036_MZB_LO_11","103000721_17.08.2017",2017,"8",17,0,0,10,0,2,0,4,0,32,0,0,0,0,1,2,0,0,0,239,0,5,0,0,0,0,1,0,0,7,1,4,7,0,0,40,0,11,0,72,0,0,0,14,0,0,5,0,39,0,0,0,15,12,0,0,33,24,0,0,0,8,0,0,1,0,0,0,203,0,6,7,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,16,10,0,0,0,17,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,51,6,0,0,0,0,0,60,13,0,3,10,0,0,0,0,0,0,1,0,0,0,0
103000721,"ESP_036_MZB_LO_11","103000721_27.08.2018",2018,"8",27,0,0,0,0,0,0,6,0,404,0,0,0,0,0,0,0,0,0,992,0,23,0,0,0,0,0,0,0,14,6,2,3,0,0,43,0,10,0,174,0,0,0,26,0,0,1,0,11,0,0,0,0,0,0,0,60,39,0,0,0,111,0,0,0,0,0,0,324,0,4,22,0,0,12,0,27,0,0,0,0,0,0,0,90,0,0,1,17,0,0,0,0,0,1,0,4,0,0,0,0,0,0,19,0,0,0,0,101,1,0,0,0,0,30,29,0,0,0,0,0,16,24,1,81,2,0,0,0,11,0,0,1,0,0,0,0
103000721,"ESP_036_MZB_LO_11","103000721_15.08.2019",2019,"8",15,0,0,2,0,0,0,6,0,303,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,39,0,10,0,164,0,0,2,60,0,0,8,0,30,0,0,0,6,8,0,4,92,8,0,0,0,17,0,0,9,0,0,0,206,0,29,7,0,0,0,0,18,0,0,0,0,0,0,0,12,0,0,16,2,0,0,0,14,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,315,40,0,0,0,0,0,32,25,0,13,22,0,0,0,0,0,0,0,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_09.08.2012",2012,"8",9,0,0,0,0,0,0,1,0,114,0,0,0,2,0,0,0,0,0,101,57,0,0,0,0,0,0,0,0,2,0,0,3,0,0,105,0,5,2,0,0,0,0,158,0,0,0,0,42,0,0,0,7,0,0,0,160,1,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,63,1,0,0,0,0,81,6,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,3,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_25.09.2013",2013,"9",25,0,0,5,0,0,0,0,0,788,0,0,0,8,0,0,0,0,0,3678,0,122,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,30,4,0,0,0,0,45,0,0,0,0,41,0,0,0,11,0,0,0,105,0,0,0,0,0,0,0,34,0,0,0,81,0,5,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,0,0,0,592,2,0,0,0,0,82,19,0,0,0,0,0,6,0,0,26,87,0,0,0,0,0,0,0,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_23.09.2014",2014,"9",23,0,0,10,0,0,0,19,0,376,0,0,0,0,0,0,0,0,0,161,0,16,0,0,0,0,0,0,0,1,19,0,0,0,0,68,0,40,0,1,0,0,0,77,0,0,0,0,50,0,0,0,0,0,0,0,169,1,0,0,0,9,0,0,21,1,0,0,83,0,13,1,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,75,0,0,0,0,0,142,1,0,0,0,0,6,0,0,0,13,118,0,0,0,0,4,0,0,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_11.08.2015",2015,"8",11,0,0,2,0,0,0,4,0,477,0,0,0,14,0,0,0,0,0,404,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,16,8,2,0,0,0,155,0,0,0,0,21,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,20,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,398,0,0,0,0,0,50,5,0,0,0,0,1,0,0,0,25,40,0,0,0,0,0,0,1,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_04.08.2016",2016,"8",4,0,0,4,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,1016,0,12,0,0,0,0,0,0,1,1,0,0,10,0,0,87,0,14,2,0,0,0,0,125,0,0,0,0,40,0,0,0,5,0,0,0,108,2,0,0,0,0,0,0,61,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,175,0,0,0,0,0,64,0,0,0,0,0,0,4,3,0,16,71,0,0,0,0,0,0,0,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_18.08.2017",2017,"8",18,0,0,7,0,1,0,0,0,65,0,0,0,4,0,0,0,0,0,39,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,14,1,0,0,0,0,35,0,0,0,0,23,0,0,0,1,0,0,0,52,4,0,0,0,0,0,0,18,0,0,0,16,0,1,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,74,1,0,0,0,0,35,2,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_29.08.2018",2018,"8",29,0,0,1,0,0,0,0,0,183,0,0,0,4,1,0,0,0,0,578,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,143,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,3,33,0,0,0,0,0,0,0,0,0,0,0
103000722,"ESP_036_MZB_LO_12","103000722_20.08.2019",2019,"8",20,0,0,0,0,0,0,0,0,280,0,0,0,4,0,0,0,0,0,500,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,1,41,0,0,0,0,27,0,0,0,4,0,0,0,90,0,0,0,0,13,0,0,30,0,0,1,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,292,0,0,0,0,0,19,1,0,0,0,0,0,0,1,2,8,25,0,0,0,0,0,0,0,0,0,0,0
103000723,"ESP_036_MZB_LO_13","103000723_08.08.2012",2012,"8",8,1,0,31,0,1,171,17,0,1541,4,0,0,45,0,0,0,0,0,9191,25,0,0,0,0,0,0,0,0,73,29,0,8,1,0,383,0,194,4,48,0,1,5,148,0,0,27,0,0,0,0,3,181,7,0,0,115,6,0,0,0,0,0,0,270,0,0,0,317,0,1845,117,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0,6,111,17,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2061,75,0,0,0,0,81,47,0,0,4,0,0,17,223,0,15,0,0,0,0,0,0,0,17,0,0,9,0
103000723,"ESP_036_MZB_LO_13","103000723_24.09.2013",2013,"9",24,0,72,107,0,0,108,2,0,874,0,0,1,105,0,0,0,0,0,15305,0,160,0,0,0,0,0,0,0,7,7,0,2,0,0,142,0,823,6,36,0,0,8,80,0,0,2,0,2,0,0,0,137,2,0,0,413,9,0,0,0,29,0,0,604,1,0,0,350,0,1830,130,0,0,0,0,6445,0,0,321,389,0,0,8,50,0,1,2,1323,3,0,0,8,3,0,0,0,0,0,0,2,2,2,9,0,0,0,0,1441,16,0,0,0,0,112,125,0,0,0,0,0,30,20,57,8,37,0,0,0,0,622,0,9,0,0,0,0
103000723,"ESP_036_MZB_LO_13","103000723_22.09.2014",2014,"9",22,0,130,258,0,0,10,2,0,523,0,0,0,65,0,0,0,0,0,1592,0,64,0,0,0,0,0,0,0,27,4,0,0,0,0,154,0,168,0,101,0,0,0,42,0,0,2,0,2,0,0,0,3,3,0,0,16,3,0,0,0,1,0,0,323,0,0,0,253,0,1160,127,0,0,0,0,1860,3,0,0,0,0,0,0,188,0,0,77,2,0,0,0,66,3,0,0,0,0,0,0,0,41,37,0,0,0,0,0,515,0,0,0,0,0,162,23,0,0,0,0,0,117,16,1,1,82,1,0,0,0,64,0,0,0,0,0,0
103000723,"ESP_036_MZB_LO_13","103000723_10.08.2015",2015,"8",10,0,0,357,0,0,198,0,0,570,0,0,0,2,0,0,0,0,0,22457,0,72,0,0,0,0,0,0,0,15,17,0,0,0,0,131,0,127,0,0,0,0,5,219,0,0,4,0,0,0,0,0,4,2,0,0,392,0,0,0,0,0,0,0,296,0,0,0,168,0,2265,307,0,0,0,0,2307,321,0,0,0,0,0,0,0,0,0,140,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,838,1,0,0,0,0,4,20,0,0,0,0,0,66,351,0,2,74,2,0,0,0,0,0,3,0,0,0,0
103000723,"ESP_036_MZB_LO_13","103000723_03.08.2016",2016,"8",3,0,0,208,0,0,0,0,0,928,0,0,0,2,0,0,0,0,0,394,0,20,0,0,0,0,0,0,0,16,6,0,0,0,0,194,0,138,0,50,0,0,4,338,0,0,24,2,0,0,0,0,0,6,0,0,78,2,0,0,0,6,0,0,114,0,0,0,126,0,868,112,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,44,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,146,76,0,0,0,0,0,4,216,0,0,44,0,0,0,0,0,0,3,16,0,0,0
103000723,"ESP_036_MZB_LO_13","103000723_17.08.2017",2017,"8",17,0,0,72,0,0,0,1,0,440,0,0,0,0,0,0,0,0,0,3670,0,44,0,0,0,0,0,0,0,6,0,0,0,0,0,106,0,244,0,0,0,0,4,126,0,0,0,0,0,0,2,0,0,0,0,0,92,4,0,0,0,20,0,0,228,0,0,0,112,0,522,96,0,0,0,0,3180,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,78,0,0,0,0,0,9,192,0,4,0,0,0,0,0,16,0,0,12,0,0,0
103000723,"ESP_036_MZB_LO_13","103000723_27.08.2018",2018,"8",27,0,0,1,0,0,1,0,0,448,0,0,0,0,0,0,0,0,0,3989,0,2,0,0,0,0,0,0,0,34,4,0,0,0,0,14,0,597,0,0,0,0,2,215,0,0,0,0,0,0,0,0,12,5,0,0,32,9,0,0,0,2,0,0,79,0,0,0,64,0,1055,143,0,0,0,0,1968,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,24,0,0,0,0,0,3,133,0,4,0,0,0,0,0,0,0,1,1,0,0,0
103000723,"ESP_036_MZB_LO_13","103000723_15.08.2019",2019,"8",15,0,0,16,0,0,12,0,0,146,0,0,0,9,0,0,0,0,0,462,0,8,0,0,0,0,0,0,0,8,3,0,0,0,0,57,0,62,0,0,0,0,0,78,0,0,0,0,5,0,0,0,0,1,0,0,37,4,0,0,0,0,0,0,73,0,0,0,79,0,176,57,0,0,0,1,88,0,0,0,0,0,0,4,68,0,0,0,40,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,49,5,0,0,0,0,0,0,68,5,1,2,0,0,0,0,0,0,1,0,0,0,0
