"site_id","sgn_id","sample_id","year","month","day","AMELETUS INOPINATUS","ANCYLUS FLUVIATILIS","ANISOPTERA GEN. SP.","APATANIA SP.","BAETIDAE GEN. SP.","BRACHYPTERA RISI","CAENIS HORARIA","CAENIS LUCTUOSA","CALOPTERYX SPLENDENS","CAPNIA SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP. AD.","CORDULEGASTER BOLTONII","CORDULIIDAE GEN. SP.","CRENOBIA ALPINA","CRUNOECIA IRRORATA SSP.","CYLINDROTOMIDAE GEN. SP.","DICRANOTA SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DYTISCIDAE GEN. SP. AD.","ELMIDAE GEN. SP. AD.","EMPIDIDAE GEN. SP.","EPHEMERELLA ARONI","EPHEMEROPTERA GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLA OCTOCULATA","GALBA TRUNCATULA","GLOSSIPHONIA COMPLANATA","GLOSSOSOMATIDAE GEN. SP.","GOERA PILOSA","GYRAULUS ACRONICUS","GYRAULUS CRISTA","GYRINIDAE GEN. SP. AD.","HELOBDELLA STAGNALIS","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRA SP.","HYDRAENA SP. AD.","HYDROPHILIDAE GEN. SP. AD.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","MICRASEMA GELIDUM","MOLANNODES TINCTUS","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OMPHISCOLA GLABRA","ORTHETRUM COERULESCENS","OTOMESOSTOMA AUDITIVUM","PEDICIA RIVOSA SSP.","PERLODIDAE GEN. SP.","PHILOPOTAMUS MONTANUS SSP.","PHRYGANEIDAE GEN. SP.","PISIDIUM SP.","PLATYHELMINTHES GEN. SP.","PLECOPTERA GEN. SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMOPYRGUS ANTIPODARUM","POTAMOPYRGUS ANTIPODARUM.1","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","RADIX BALTHICA","RADIX LABIATA","RHYACOPHILA NUBILA","SCIRTIDAE GEN. SP. LV.","SERICOSTOMA PERSONATUM","SIALIS FULIGINOSA","SIALIS LUTARIA","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","STICTOTARSUS SP. LV.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THAUMALEIDAE GEN. SP.","THEROMYZON TESSULATUM","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","WORMALDIA SP.","ZYGOPTERA GEN. SP."
111000034,"NOR_054_MZB_LO_66","111000034_26.09.2012",2012,"9",26,0,0,0,0,41,0,0,28,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,6,3,1,0,0,0,2,0,0,0,0,41,0,4,1,0,36,0,0,0,0,0,0,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
111000034,"NOR_054_MZB_LO_66","111000034_05.09.2014",2014,"9",5,0,0,0,0,0,0,0,20,0,0,2,92,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,38,0,1,0,1,26,0,2,0,0,0,0,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111000034,"NOR_054_MZB_LO_66","111000034_26.09.2016",2016,"9",26,0,0,0,0,30,0,1,8,0,0,2,184,0,0,2,0,0,0,0,0,0,0,0,54,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,44,7,4,1,0,10,0,0,0,0,0,0,16,9,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
111000034,"NOR_054_MZB_LO_66","111000034_18.10.2018",2018,"10",18,0,0,0,0,33,1,0,0,0,0,1,145,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,8,0,1,0,0,3,0,1,0,0,0,1,4,163,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,15,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
111000034,"NOR_054_MZB_LO_66","111000034_16.10.2020",2020,"10",16,0,0,0,0,84,6,0,12,0,0,0,142,0,0,2,0,0,0,0,0,0,0,0,74,9,0,0,0,0,0,0,12,0,18,0,0,0,9,0,0,0,0,21,20,32,2,0,36,2,3,0,0,0,0,70,5,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_26.10.2004",2004,"10",26,0,0,0,0,30,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,26,10,2,0,0,0,0,0,2,7,40,0,0,0,0,0,0,0,120,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,2,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_18.09.2006",2006,"9",18,0,0,0,0,17,0,0,91,0,0,5,84,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,2,0,15,16,12,0,0,0,0,0,2,28,45,0,0,0,0,0,0,0,27,0,0,0,47,0,0,0,0,1,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_30.09.2008",2008,"9",30,0,0,0,0,14,0,0,87,0,0,10,170,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,0,45,0,0,0,0,0,0,0,0,0,16,0,51,34,1,0,0,0,0,0,1,4,21,0,0,0,0,0,0,0,62,0,0,0,67,0,0,0,2,4,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_30.09.2010",2010,"9",30,0,0,0,0,17,0,0,4,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,9,10,4,13,0,0,1,1,2,26,4,0,0,0,0,1,0,0,31,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,1,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_26.09.2012",2012,"9",26,0,0,0,0,6,0,0,28,0,0,7,138,0,0,0,0,0,0,0,1,0,0,0,36,5,0,0,0,0,0,0,4,4,0,0,0,1,0,0,5,0,0,2,8,9,37,9,6,0,0,0,0,0,4,39,29,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_05.09.2014",2014,"9",5,0,0,0,0,1,0,0,82,0,0,9,63,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,7,0,5,0,0,2,1,0,11,0,0,7,1,5,44,16,21,0,0,0,0,0,2,20,34,0,0,1,0,0,0,0,19,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_26.09.2016",2016,"9",26,0,0,0,0,0,0,3,37,0,0,3,109,0,0,0,0,0,0,0,1,0,0,0,42,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,1,2,12,0,5,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,135,0,0,0,36,0,0,0,1,0,0,4,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_18.10.2018",2018,"10",18,0,0,0,0,4,0,0,36,0,0,3,37,0,0,0,0,0,0,0,1,1,0,0,44,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,5,16,6,4,0,0,0,0,0,9,22,40,0,0,0,0,1,0,0,17,0,0,0,7,0,0,0,0,0,0,1,0,0,0,4,0,42,0,1,0,0,0,0,0,0,1,0,0,0
111000035,"NOR_054_MZB_LO_67","111000035_16.10.2020",2020,"10",16,0,0,0,0,7,1,4,38,0,0,3,192,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,8,1,3,0,0,0,1,0,0,0,0,20,2,2,8,3,3,0,0,0,0,0,5,19,31,0,0,0,0,5,0,0,45,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0,169,0,1,0,0,0,0,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_26.10.2004",2004,"10",26,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,0,0,74,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,84,0,1,0,0,0,1,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_18.09.2006",2006,"9",18,0,0,0,0,0,0,0,0,0,0,0,58,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,12,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_30.09.2008",2008,"9",30,0,0,0,0,0,0,0,0,0,0,0,90,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,72,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_30.09.2010",2010,"9",30,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,82,5,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,57,0,1,0,0,1,0,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_26.09.2012",2012,"9",26,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_05.09.2014",2014,"9",5,0,0,0,0,0,0,0,0,0,0,0,39,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,12,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_26.09.2016",2016,"9",26,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,11,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_18.10.2018",2018,"10",18,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,46,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
111000036,"NOR_054_MZB_LO_68","111000036_16.10.2020",2020,"10",16,0,0,0,0,31,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,17,3,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,30,0,1,0,0,0,1,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_26.10.2004",2004,"10",26,0,0,0,0,16,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,4,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_18.09.2006",2006,"9",18,0,0,0,0,0,0,0,0,0,0,1,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,5,0,0,1,12,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_30.09.2008",2008,"9",30,0,0,0,0,4,1,0,0,0,0,1,74,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,68,0,0,1,6,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_30.09.2010",2010,"9",30,0,0,0,0,15,0,0,4,0,0,2,112,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,11,0,0,3,22,2,0,0,0,0,1,38,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_26.09.2012",2012,"9",26,0,0,0,0,11,0,0,1,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,23,2,0,2,23,4,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_05.09.2014",2014,"9",5,0,0,0,0,3,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,9,8,1,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_26.09.2016",2016,"9",26,0,0,0,0,19,0,0,0,0,0,0,128,0,0,2,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5,32,12,1,20,31,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_18.10.2018",2018,"10",18,0,0,0,0,26,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,3,1,0,0,0,0,15,4,6,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0
111000037,"NOR_054_MZB_LO_69","111000037_16.10.2020",2020,"10",16,0,0,0,0,74,0,0,13,0,0,0,125,0,0,1,0,0,0,0,0,0,0,1,23,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,62,22,16,0,5,21,2,1,0,0,0,2,27,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0
111000038,"NOR_054_MZB_LO_70","111000038_29.10.2003",2003,"10",29,0,0,0,0,2,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,21,3,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_31.10.2005",2005,"10",31,0,0,0,0,2,1,0,0,0,0,0,86,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,6,2,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_25.10.2007",2007,"10",25,0,0,0,0,15,0,0,0,0,0,0,197,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,2,0,0,0,0,0,0,14,7,0,0,0,0,5,0,0,0,0,0,0,48,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_29.10.2009",2009,"10",29,0,0,0,0,130,0,0,0,0,0,0,268,0,0,0,0,0,0,0,4,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,2,28,12,0,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,0,8,0,0,0,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_27.10.2011",2011,"10",27,0,0,0,0,40,0,0,0,0,0,0,105,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,11,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_17.10.2014",2014,"10",17,0,0,0,1,50,0,0,0,0,0,0,218,0,0,0,0,0,0,0,5,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,38,7,0,0,0,0,7,0,0,0,0,0,0,33,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_19.10.2015",2015,"10",19,0,0,0,0,6,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,2,5,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_23.10.2017",2017,"10",23,0,0,0,2,242,0,0,0,0,0,0,386,0,0,0,0,0,0,0,6,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,8,22,0,0,0,0,10,0,0,0,0,0,0,26,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0
111000038,"NOR_054_MZB_LO_70","111000038_16.10.2019",2019,"10",16,0,0,0,0,13,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_29.10.2003",2003,"10",29,0,0,0,0,43,30,0,0,0,0,0,51,0,0,0,0,0,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,45,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_31.10.2005",2005,"10",31,0,0,0,0,19,71,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_25.10.2007",2007,"10",25,0,0,0,0,61,103,0,0,0,0,2,75,0,0,0,0,0,0,0,5,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,35,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,18,0,2,0,0,0,0,0,0,1,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_29.10.2009",2009,"10",29,0,0,0,0,96,404,0,0,0,0,0,42,0,0,0,0,0,0,0,14,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,82,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,124,0,4,0,0,0,0,0,0,0,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_27.10.2011",2011,"10",27,0,0,0,1,297,139,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,44,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_17.10.2014",2014,"10",17,1,0,0,0,86,30,0,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,0,0,0,0,0,40,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,21,0,0,1,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_19.10.2015",2015,"10",19,0,0,0,0,29,10,0,0,0,0,0,55,0,0,0,0,0,0,0,5,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_23.10.2017",2017,"10",23,0,0,0,0,408,88,0,0,0,0,0,48,0,0,0,0,0,0,0,14,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,86,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,26,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
111000039,"NOR_054_MZB_LO_71","111000039_16.10.2019",2019,"10",16,0,0,0,0,98,93,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,74,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0
111000040,"NOR_054_MZB_LO_72","111000040_29.10.2003",2003,"10",29,3,0,0,12,36,4,0,0,0,4,0,89,0,0,0,0,0,0,0,1,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,7,7,0,0,0,0,0,66,4,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0
111000040,"NOR_054_MZB_LO_72","111000040_31.10.2005",2005,"10",31,2,0,0,2,32,0,0,0,0,0,0,92,0,0,0,0,0,0,0,1,0,0,0,5,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,33,24,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111000040,"NOR_054_MZB_LO_72","111000040_25.10.2007",2007,"10",25,1,0,0,0,60,4,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,22,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,1,0,0,0,0,0,65,27,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
111000040,"NOR_054_MZB_LO_72","111000040_29.10.2009",2009,"10",29,0,0,0,4,188,28,0,0,0,12,0,348,0,0,0,0,0,0,0,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,2,68,28,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,22,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
111000040,"NOR_054_MZB_LO_72","111000040_27.10.2011",2011,"10",27,1,0,0,3,285,6,0,0,0,3,0,82,0,0,0,0,0,0,0,3,0,0,0,9,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,49,17,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
