"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXIDAE GEN. SP.","AMELETIDAE GEN. SP.","ANCYLUS-GR. (INCLUDING ACROLOXIDAE)","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","CAENIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DENDROCOELIDAE GEN. SP.","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NOTERIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE (INCLUDING DUGESIIDAE)","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE (INCL. ECNOMIDAE)","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCAMBUS SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE (INCLUDING AMELETIDAE)","SIPHLONURIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARIDAE GEN. SP.","ZYGOPTERA GEN. SP."
"SCO_061_MZB_LO_201","SCO_061_MZB_LO_201-10.05.2012","10.05.2012",2012,5,10,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,12,0,0,0,120,0,0,0,10,1,0,0,0,0,0,240,0,2,4,0,0,0,0,15,1,0,0,0,1,50,4,0,0,0,0,0,1,0,0,0,0,0,2,10,15,1,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_201","SCO_061_MZB_LO_201-30.05.2013","30.05.2013",2013,5,30,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,4,0,0,0,0,68,0,0,0,3,1,0,0,0,0,0,120,0,1,0,0,0,0,0,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,5,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_201","SCO_061_MZB_LO_201-22.05.2014","22.05.2014",2014,5,22,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,60,0,0,0,30,0,0,0,12,0,0,0,0,0,0,140,0,1,2,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,0,0,2,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_201","SCO_061_MZB_LO_201-26.05.2015","26.05.2015",2015,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,0,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,110,0,3,19,0,0,0,0,5,0,0,0,0,0,14,1,0,1,0,0,0,0,0,1,0,0,0,0,18,4,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_201","SCO_061_MZB_LO_201-17.05.2016","17.05.2016",2016,5,17,0,0,0,0,4,0,0,200,0,0,0,0,0,0,1,110,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,80,0,8,0,0,0,1,0,0,0,8,1,0,0,0,0,0,150,0,3,16,0,0,0,0,6,0,0,0,0,0,40,5,0,1,0,0,0,1,0,8,0,0,0,2,20,6,1,8,0,0,1,0,0,2,15,0,1,1,0,0,0,0,10,0,0,1,2,0,25,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2017","SCO_061_MZB_LO_2017-26.04.2005","26.04.2005",2005,4,26,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,8,0,0,1,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2017","SCO_061_MZB_LO_2017-23.04.2007","23.04.2007",2007,4,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2017","SCO_061_MZB_LO_2017-14.05.2008","14.05.2008",2008,5,14,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2017","SCO_061_MZB_LO_2017-07.05.2009","07.05.2009",2009,5,7,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,2,0,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2017","SCO_061_MZB_LO_2017-24.04.2012","24.04.2012",2012,4,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,9,0,1,5,0,1,0,0,1,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2017","SCO_061_MZB_LO_2017-17.05.2018","17.05.2018",2018,5,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-09.03.2005","09.03.2005",2005,3,9,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,3,7,19,0,1,0,0,0,0,0,10,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-19.04.2006","19.04.2006",2006,4,19,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,8,12,21,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-04.05.2007","04.05.2007",2007,5,4,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,1,0,0,4,0,0,0,8,0,0,0,0,0,0,3,0,4,1,0,8,0,0,8,0,0,0,1,3,16,8,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,8,0,0,4,0,0,0,36,0,8,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-06.05.2008","06.05.2008",2008,5,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,1,0,2,0,0,20,0,0,0,4,0,0,0,0,0,0,35,0,0,1,0,5,0,0,2,0,0,0,0,0,80,5,0,2,0,0,0,0,0,20,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,1,0,10,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-05.05.2009","05.05.2009",2009,5,5,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,1,0,5,15,0,0,0,7,10,0,0,0,0,0,25,0,0,3,0,0,0,0,15,0,0,0,0,0,40,20,1,0,0,0,0,0,0,8,0,0,0,0,56,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,1,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-24.05.2012","24.05.2012",2012,5,24,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,76,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,8,5,2,2,0,2,5,0,0,0,2,1,0,0,0,0,0,56,0,3,3,0,5,0,0,0,0,0,0,0,0,108,2,0,0,0,0,0,0,0,1,0,0,0,0,16,16,0,13,0,0,0,0,0,0,0,0,2,1,0,2,0,0,3,0,0,0,3,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-22.05.2015","22.05.2015",2015,5,22,0,0,0,0,0,0,0,168,0,0,0,0,0,0,5,184,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,20,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,1,0,0,1,0,0,1,0,1,96,7,0,1,0,0,0,1,0,1,0,0,0,0,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_202","SCO_061_MZB_LO_202-11.05.2018","11.05.2018",2018,5,11,0,0,0,0,12,0,0,250,0,0,0,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,9,0,0,0,2,25,0,0,2,0,1,0,0,0,0,0,60,0,0,8,0,30,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,2,0,5,0,0,0,0,300,4,0,2,0,0,0,0,0,5,5,0,0,1,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-30.05.2005","30.05.2005",2005,5,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-12.04.2006","12.04.2006",2006,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-03.04.2007","03.04.2007",2007,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-23.04.2008","23.04.2008",2008,4,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-20.05.2010","20.05.2010",2010,5,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-05.05.2011","05.05.2011",2011,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,6,0,6,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-30.05.2013","30.05.2013",2013,5,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2021","SCO_061_MZB_LO_2021-23.05.2016","23.05.2016",2016,5,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2035","SCO_061_MZB_LO_2035-18.04.2007","18.04.2007",2007,4,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2035","SCO_061_MZB_LO_2035-05.05.2008","05.05.2008",2008,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2035","SCO_061_MZB_LO_2035-23.04.2009","23.04.2009",2009,4,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,4,1,0,2,0,0,0,1,0,4,0,0,0,0,1,6,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2035","SCO_061_MZB_LO_2035-21.04.2010","21.04.2010",2010,4,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2035","SCO_061_MZB_LO_2035-12.05.2011","12.05.2011",2011,5,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2035","SCO_061_MZB_LO_2035-02.05.2013","02.05.2013",2013,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2035","SCO_061_MZB_LO_2035-13.05.2016","13.05.2016",2016,5,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,5,1,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2038","SCO_061_MZB_LO_2038-25.04.2006","25.04.2006",2006,4,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,0,1,0,0,0,4,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2038","SCO_061_MZB_LO_2038-04.04.2007","04.04.2007",2007,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2038","SCO_061_MZB_LO_2038-16.05.2008","16.05.2008",2008,5,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2038","SCO_061_MZB_LO_2038-23.04.2009","23.04.2009",2009,4,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,1,8,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2038","SCO_061_MZB_LO_2038-12.05.2010","12.05.2010",2010,5,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"SCO_061_MZB_LO_2038","SCO_061_MZB_LO_2038-12.05.2011","12.05.2011",2011,5,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
