"Unique.ID","Samp.ID","Sampling.date","year","month","day","AMELETUS INOPINATUS","AMPULLACEANA BALTHICA","ANCYLUS FLUVIATILIS","ANISOPTERA GEN. SP.","APATANIA SP.","BAETIDAE GEN. SP.","BRACHYPTERA RISI","CAENIS HORARIA","CAENIS LUCTUOSA","CALOPTERYX VIRGO","CAPNIA SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CORDULEGASTER BOLTONII","CORDULIIDAE GEN. SP.","CRENOBIA ALPINA","CRUNOECIA IRRORATA SSP.","DICRANOTA SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","ENALLAGMA CYATHIGERUM","EPHEMERELLA ARONI","EPHYDRIDAE GEN. SP.","GALBA TRUNCATULA","GLOSSIPHONIA COMPLANATA","GLOSSOSOMATIDAE GEN. SP.","GOERA PILOSA","GYRAULUS ACRONICUS","GYRAULUS CRISTA","GYRINIDAE GEN. SP.","HELOBDELLA STAGNALIS","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRA SP.","HYDRAENA SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILA SP.","ITHYTRICHIA LAMELLARIS","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYPE PHAEOPA","LYPE REDUCTA","MICRASEMA GELIDUM","MOLANNODES TINCTUS","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OMPHISCOLA GLABRA","ORTHETRUM COERULESCENS","OTOMESOSTOMA AUDITIVUM","OXYETHIRA SP.","PEDICIA RIVOSA SSP.","PERLODIDAE GEN. SP.","PHILOPOTAMUS MONTANUS SSP.","PHRYGANEIDAE GEN. SP.","PISIDIUM SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMOPYRGUS ANTIPODARUM","PSYCHODIDAE GEN. SP.","RHYACOPHILA NUBILA","SCIRTIDAE GEN. SP.","SERICOSTOMA PERSONATUM","SIALIS FULIGINOSA","SIALIS LUTARIA","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEROMYZON TESSULATUM","TINODES WAENERI SSP.","TIPULIDAE GEN. SP.","WORMALDIA SP."
"NOR_054_MZB_LO_53","NOR_054_MZB_LO_53-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,1,1,0,0,0,0,1,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-11.11.2003","11.11.2003",2003,11,11,0,0,0,0,0,0,21,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-19.10.2004","19.10.2004",2004,10,19,0,0,0,0,0,0,19,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,4,72,1,0,0,0,1,0,5,0,0,0,0,8,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-21.09.2005","21.09.2005",2005,9,21,0,0,0,0,0,0,39,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,26,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-20.10.2006","20.10.2006",2006,10,20,0,0,0,0,0,0,6,0,0,0,0,0,178,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,47,1,0,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,24,0,4,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-05.09.2008","05.09.2008",2008,9,5,0,0,0,0,0,0,31,0,0,0,0,0,64,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,125,3,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,17,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-25.10.2011","25.10.2011",2011,10,25,0,0,0,0,0,5,49,0,0,0,0,0,80,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,1,147,1,0,0,0,0,0,7,0,0,0,0,7,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-25.11.2012","25.11.2012",2012,11,25,0,0,0,0,0,0,43,0,0,0,0,0,96,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,70,1,0,0,0,0,0,4,0,0,0,0,7,0,0,4,0,0,0,0,0,46,0,1,0,2,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-16.10.2013","16.10.2013",2013,10,16,0,0,0,0,0,2,20,0,0,0,0,0,103,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,62,2,0,0,0,2,0,4,0,0,0,0,5,0,0,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-19.11.2014","19.11.2014",2014,11,19,0,0,0,0,0,0,68,0,0,0,0,0,49,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,74,2,0,0,0,2,0,8,0,0,0,0,3,0,0,4,0,0,0,0,0,287,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-02.11.2015","02.11.2015",2015,11,2,0,0,0,0,0,1,54,0,0,0,0,0,37,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,38,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,31,0,0,0,6,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-07.10.2016","07.10.2016",2016,10,7,0,0,0,0,1,6,2,0,0,0,0,0,155,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,18,2,0,0,0,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,9,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-08.11.2017","08.11.2017",2017,11,8,0,0,0,0,0,5,43,0,0,0,0,0,70,0,0,0,0,5,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,3,71,4,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,47,0,0,0,2,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-23.10.2019","23.10.2019",2019,10,23,0,0,0,0,0,17,39,0,0,0,0,0,42,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,131,1,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,45,0,0,0,2,0,0,0,0
"NOR_054_MZB_LO_54","NOR_054_MZB_LO_54-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,4,43,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-25.10.2011","25.10.2011",2011,10,25,0,0,0,0,1,11,83,0,0,0,0,0,109,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,1,36,9,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,16,0,2,0,0,0,0,4,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-25.11.2012","25.11.2012",2012,11,25,0,0,0,0,0,9,179,0,0,0,0,1,163,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,47,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,30,0,9,0,0,0,0,2,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-16.10.2013","16.10.2013",2013,10,16,0,0,0,0,0,23,94,0,0,0,0,2,126,0,0,0,1,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,42,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,26,0,0,0,0,0,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-19.11.2014","19.11.2014",2014,11,19,0,0,0,0,1,28,178,0,0,0,0,1,32,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,2,0,0,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,0,0,2,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-02.11.2015","02.11.2015",2015,11,2,0,0,0,0,2,4,78,0,0,0,0,0,122,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,32,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18,0,14,0,0,0,0,5,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-07.10.2016","07.10.2016",2016,10,7,0,0,0,0,0,1,33,0,0,0,0,0,104,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,1,112,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,32,0,2,0,0,0,0,0,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-08.11.2017","08.11.2017",2017,11,8,0,0,0,0,1,38,81,0,0,0,0,2,63,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,33,0,12,0,0,0,0,0,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,3,14,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,43,0,0,0,0,0,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-23.10.2019","23.10.2019",2019,10,23,0,0,0,0,0,59,74,0,0,0,0,2,92,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,39,4,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,14,0,25,0,0,0,0,0,0
"NOR_054_MZB_LO_55","NOR_054_MZB_LO_55-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,11,39,0,0,0,0,11,140,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,16,8,0,0,0,1,0,0,0,0,0,0,2,0,0,11,0,3,0,0,0,7,0,26,0,0,0,0,0,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-11.11.2003","11.11.2003",2003,11,11,0,0,0,0,4,13,37,0,0,0,0,1,158,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,17,11,0,0,0,0,0,0,1,32,31,0,0,0,20,0,1,0,0,0,0,18,0,0,8,0,0,0,0,0,41,0,16,0,3,0,0,4,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-21.10.2004","21.10.2004",2004,10,21,0,0,0,0,0,10,82,0,0,0,0,4,133,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,10,1,2,27,4,0,0,0,0,0,0,2,38,14,0,0,0,23,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,37,0,28,0,1,0,0,4,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-23.10.2006","23.10.2006",2006,10,23,0,0,0,0,0,44,96,0,0,0,0,1,134,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,65,1,0,0,0,0,0,0,0,68,30,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,39,0,0,0,1,0,0,2,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-13.10.2009","13.10.2009",2009,10,13,0,0,0,0,0,1,0,0,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0,0,0,0,4,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-25.10.2011","25.10.2011",2011,10,25,0,0,0,0,0,3,0,0,0,0,0,1,71,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,20,0,0,0,0,0,0,0,4,12,10,0,0,0,2,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-25.11.2012","25.11.2012",2012,11,25,0,0,0,0,0,4,1,0,0,0,0,0,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20,0,0,0,0,0,0,0,0,11,2,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,1,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-16.10.2013","16.10.2013",2013,10,16,0,0,0,0,0,4,1,0,0,0,0,0,162,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,5,1,0,0,0,0,0,0,0,7,13,0,0,0,2,0,1,0,0,0,0,21,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-19.11.2014","19.11.2014",2014,11,19,0,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,0,2,0,0,0,0,0,0,0,0,6,2,0,0,0,6,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,7,0,3,0,0,0,0,0,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-02.11.2015","02.11.2015",2015,11,2,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,1,0,0,0,0,0,0,0,13,7,0,0,0,3,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-07.10.2016","07.10.2016",2016,10,7,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,19,2,0,0,0,1,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-08.11.2017","08.11.2017",2017,11,8,0,0,0,0,1,2,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,2,9,24,0,0,0,6,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,5,0,2,0,0,0,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,8,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-23.10.2019","23.10.2019",2019,10,23,0,0,0,0,0,2,2,0,0,0,0,0,46,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,12,30,0,0,0,5,0,1,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,4,0
"NOR_054_MZB_LO_56","NOR_054_MZB_LO_56-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,9,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,4,0,0,0,0,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-11.11.2003","11.11.2003",2003,11,11,0,0,0,0,0,0,0,0,0,0,0,1,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,21,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-21.10.2004","21.10.2004",2004,10,21,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,0,0,1,0,1,0,1,0,8,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-23.10.2006","23.10.2006",2006,10,23,0,0,0,0,0,0,1,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,18,1,1,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,2,0,30,0,1,0,0,1,0,0,0,1,0,15,0,0,0,44,1,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-13.10.2009","13.10.2009",2009,10,13,0,1,0,0,0,0,0,0,0,0,0,1,105,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,50,0,1,0,0,0,0,0,0,2,1,14,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,20,0,0,0,11,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-25.10.2011","25.10.2011",2011,10,25,0,0,0,0,0,0,0,0,0,0,0,3,184,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,38,0,7,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,12,0,0,0,0,0,6,0,0,0,2,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-25.11.2012","25.11.2012",2012,11,25,0,0,0,0,1,0,0,0,0,0,0,2,94,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,1,13,82,7,6,0,0,1,0,0,0,0,9,32,0,0,0,5,0,0,0,0,0,0,28,0,0,0,0,6,0,0,0,0,0,26,0,0,0,7,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-16.10.2013","16.10.2013",2013,10,16,0,0,0,0,0,1,1,0,0,0,0,1,156,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,56,2,0,0,0,0,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,2,0,0,0,0,0,2,0,0,0,10,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-19.11.2014","19.11.2014",2014,11,19,0,0,0,0,0,0,1,0,0,0,0,5,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,2,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0,0,0,0,0,5,0,0,0,2,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-02.11.2015","02.11.2015",2015,11,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,2,9,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-07.10.2016","07.10.2016",2016,10,7,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,5,0,0,0,13,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-08.11.2017","08.11.2017",2017,11,8,0,0,0,0,1,0,0,0,0,0,0,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,12,2,2,0,0,0,0,0,0,4,3,16,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,28,0,0,0,14,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-18.10.2018","18.10.2018",2018,10,18,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,3,0,0,0,0,0,0,1,0,23,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-23.10.2019","23.10.2019",2019,10,23,0,1,0,0,1,0,0,0,0,0,0,1,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,44,1,5,0,0,0,0,0,0,1,13,26,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0,12,1,0,0,10,1,0
"NOR_054_MZB_LO_59","NOR_054_MZB_LO_59-01.10.2020","01.10.2020",2020,10,1,0,1,0,0,0,1,0,0,0,0,0,0,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,33,1,1,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,1,0,44,0,0,1,0,3,0,0,0,0,0,0,0,0,0,9,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-11.11.2003","11.11.2003",2003,11,11,0,0,0,0,0,51,28,0,0,0,0,0,18,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,18,13,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,51,0,5,0,0,0,0,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-21.10.2004","21.10.2004",2004,10,21,0,0,0,0,0,8,63,0,0,0,0,0,24,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,9,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,58,0,9,0,0,0,0,0,0
"NOR_054_MZB_LO_60","NOR_054_MZB_LO_60-23.10.2006","23.10.2006",2006,10,23,0,0,0,0,0,102,103,0,0,0,0,0,66,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,6,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7,0,4,0,0,0,0,3,0
