"Unique.ID","Samp.ID","Sampling.date","year","month","day","AESHNIDAE GEN. SP.","AGRIOTYPINAE GEN. SP.","ANTHOMYIIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","BRYOZOA GEN. SP.","CAENIDAE GEN. SP.","CALLINECTES SAPIDUS","CALOPTERYGIDAE GEN. SP.","CAMBARIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULA SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENA POLYMORPHA","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIUS SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HIRUDINEA GEN. SP.","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTERIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIIDAE GEN. SP.","OSMYLIDAE GEN. SP.","PALAEMONIDAE GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POLYMITARCYIDAE GEN. SP.","POTAMANTHIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYGIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","THIARIDAE GEN. SP.","THREMMATIDAE GEN. SP.","TIPULIDAE GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP."
"ESP_058_MZB_LO_4","ESP_058_MZB_LO_4-19.09.2017","19.09.2017",2017,9,19,0,0,1,0,2,0,0,55,1187,0,0,0,0,0,0,2097,0,0,5,0,0,0,417,0,0,2,0,0,873,0,0,0,0,0,0,2,24,0,100,48,0,0,0,3,79,74,56,2,0,0,0,0,0,0,0,36,0,0,50,0,0,0,0,2,1052,147,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2,0,0,0,0,0,0,0,194,0,0,49,0,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_4","ESP_058_MZB_LO_4-17.07.2018","17.07.2018",2018,7,17,0,0,0,0,13,0,0,5,2273,0,0,0,0,0,0,565,0,0,0,0,0,0,809,0,0,1,0,0,87,0,0,0,0,0,25,0,3,0,149,0,0,0,0,26,633,697,3,1,0,0,0,0,0,0,0,113,0,0,13,0,0,0,0,51,415,0,0,0,43,0,24,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,25,0,0,0,0,0,0,0,242,0,0,25,0,0,0,101,39,12,36,0,0,3,0,0,0,0,0,173,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0
"ESP_058_MZB_LO_4","ESP_058_MZB_LO_4-30.07.2019","30.07.2019",2019,7,30,0,0,2,0,72,0,0,68,2451,0,0,0,0,0,0,2181,0,0,0,0,0,0,801,0,0,0,0,0,4154,0,0,0,0,0,121,0,75,0,24,0,0,0,0,24,535,1635,5,0,0,0,0,0,1,0,0,77,0,0,96,0,0,0,0,1,255,50,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,96,0,0,0,0,0,0,0,173,0,0,24,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-29.08.2007","29.08.2007",2007,8,29,0,0,0,0,21,0,0,0,1324,0,0,0,0,0,0,6256,0,0,2,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,13,13,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,123,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,2,0,0,0,0,0,104,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-26.08.2008","26.08.2008",2008,8,26,0,0,0,0,0,0,0,0,9732,0,0,0,0,0,0,4123,0,0,0,0,0,0,1068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3369,73,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-09.08.2010","09.08.2010",2010,8,9,0,0,0,0,0,0,0,0,8252,0,0,0,0,0,0,3248,0,0,0,0,0,0,401,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,2083,0,1,20,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,1643,50,0,0,1,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,130,0,11,3,0,0,0,23,0,1,11,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-07.09.2011","07.09.2011",2011,9,7,2,0,0,0,0,0,0,0,5344,0,0,0,0,0,0,2522,0,1,1,0,0,0,549,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,7487,0,6,1,0,0,2,0,0,0,0,165,0,0,13,0,82,0,0,0,2992,162,0,0,8,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,169,0,0,2,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,2,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-26.07.2012","26.07.2012",2012,7,26,0,0,0,0,0,0,0,0,4061,0,0,0,0,0,0,800,0,0,10,0,0,0,381,0,2,0,0,0,207,0,0,0,0,0,0,0,2,2,1,5,0,0,0,22,1603,0,0,0,0,0,0,0,0,0,0,132,0,0,81,0,880,0,0,0,924,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,263,0,0,188,0,0,0,208,0,0,100,0,0,0,0,0,0,0,0,1,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-05.09.2013","05.09.2013",2013,9,5,0,0,22,0,0,0,0,7,11225,0,0,0,0,0,0,723,0,2,8,0,1,0,1281,0,0,0,0,0,243,0,0,0,0,0,1,0,0,0,0,2,0,0,0,11,7931,0,2,8,0,0,0,0,13,0,0,1126,0,0,160,0,1,0,0,0,2005,85,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,93,0,0,2,0,0,5,13,0,0,2,0,0,0,0,0,0,0,0,22,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-17.07.2014","17.07.2014",2014,7,17,0,0,0,0,0,0,0,0,6032,0,0,0,0,0,0,1441,0,0,0,0,0,0,1040,0,0,0,0,0,1521,0,0,0,0,0,2,0,0,0,1,1,0,0,0,80,5765,0,2,1,0,0,0,0,0,0,0,1447,0,0,1,0,0,0,0,0,1529,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,41,0,0,161,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-16.09.2015","16.09.2015",2015,9,16,0,0,0,0,0,0,0,0,2487,0,0,0,0,0,0,4411,0,0,16,0,0,0,3845,0,0,0,0,0,566,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,3055,0,3,1,0,0,0,0,0,0,0,292,0,0,41,0,880,0,0,0,685,21,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-12.09.2016","12.09.2016",2016,9,12,1,0,0,0,1,0,0,0,576,0,0,0,0,0,0,1281,0,0,13,0,0,0,2563,0,101,0,0,0,20322,64,0,32,0,0,0,0,2,0,2,0,0,0,0,6,2391,0,1,4,0,0,0,0,0,0,0,80,0,0,65,0,1632,0,0,0,355,256,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,192,0,0,0,0,0,0,0,65,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-30.08.2017","30.08.2017",2017,8,30,3,0,0,0,0,0,0,9,463,0,0,0,0,0,0,1070,0,25,32,0,0,0,269,0,24,0,0,0,3207,0,0,2,0,0,0,0,61,1,0,0,0,0,0,3,52,373,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,181,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-01.08.2018","01.08.2018",2018,8,1,0,0,2,0,24,0,0,5,509,0,0,0,0,0,0,361,0,0,1,0,0,0,49,0,0,0,0,0,97,0,0,0,0,0,41,0,0,0,49,0,0,0,0,49,9309,121,1,0,0,0,0,0,2,0,0,257,0,0,24,0,0,0,0,0,257,25,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_42","ESP_058_MZB_LO_42-23.07.2019","23.07.2019",2019,7,23,0,0,76,0,24,0,0,2,5045,0,0,0,0,0,0,2368,0,0,0,0,0,0,585,0,1,0,0,0,4588,0,0,24,0,0,49,1,1,0,24,0,0,0,0,0,3966,2641,26,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,74,124,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"ESP_058_MZB_LO_43","ESP_058_MZB_LO_43-07.07.2009","07.07.2009",2009,7,7,0,0,0,0,50,0,0,2,724,0,24,0,0,0,0,4550,0,0,0,0,2,0,706,0,0,0,0,0,1754,0,0,0,0,0,2,10,0,0,0,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,46,0,0,2026,0,60,0,0,2,1252,290,0,20,304,0,4,0,0,0,8,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,14,0,0,34,0,0,4,310,46,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_43","ESP_058_MZB_LO_43-14.09.2010","14.09.2010",2010,9,14,0,0,0,0,6,0,0,66,6410,0,2,0,0,0,2,1564,0,0,2,0,0,0,2048,0,0,0,0,0,1710,0,0,0,0,2,0,26,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,484,0,0,3450,0,122,0,0,0,4986,532,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,80,12,0,0,0,0,0,0,4,0,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_43","ESP_058_MZB_LO_43-05.07.2011","05.07.2011",2011,7,5,0,0,0,0,0,0,0,10,1246,0,36,0,0,0,0,1396,0,0,2,0,0,0,1808,0,0,0,0,0,1042,0,0,0,0,2,2,4,0,0,6,32,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,100,0,0,1828,0,322,0,0,0,542,292,0,0,24,0,2,0,0,0,0,0,0,0,0,2,0,0,0,92,0,0,0,4,0,0,0,0,0,0,0,64,0,0,150,0,0,24,58,42,0,28,0,0,0,0,0,0,0,0,2,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_43","ESP_058_MZB_LO_43-21.08.2017","21.08.2017",2017,8,21,0,0,0,0,0,0,0,336,700,0,0,0,0,0,0,0,0,0,6,0,12,0,1744,0,128,18,0,0,1018,0,0,0,0,0,12,370,26,0,112,0,0,0,0,0,78,0,2,0,0,0,0,0,0,0,0,24,0,0,276,0,0,0,0,0,598,426,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,378,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_43","ESP_058_MZB_LO_43-19.09.2018","19.09.2018",2018,9,19,0,0,0,0,0,0,0,1450,242,0,0,0,0,0,0,0,0,0,2,0,0,0,290,0,1238,2,0,0,362,24,0,0,0,0,48,26,4,0,196,24,0,0,0,0,434,0,10,0,0,0,0,0,2,0,0,50,0,0,48,0,0,0,0,2,326,218,0,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,74,6,0,0,0,0,0,0,226,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-15.07.2008","15.07.2008",2008,7,15,0,0,0,0,0,0,0,68,402,0,0,0,0,0,0,38,0,0,0,0,0,0,1575,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,758,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,60,30,0,1,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,34,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-03.08.2009","03.08.2009",2009,8,3,0,0,0,0,0,0,0,12,987,0,0,0,0,0,0,15,0,0,0,0,2,0,79,0,15,22,0,0,0,0,0,0,0,0,3,76,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,1,0,0,43,0,0,1,0,1,0,0,3,82,18,0,0,4,0,0,0,0,0,9,0,0,0,1,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-08.09.2010","08.09.2010",2010,9,8,0,0,0,0,0,0,0,951,2963,0,0,0,0,0,0,140,0,0,0,0,70,0,260,0,7,271,0,0,2,0,0,0,0,0,1,206,1,0,0,0,0,0,0,1,361,0,1,0,0,0,0,0,6,0,0,5,0,0,142,0,0,0,0,0,142,61,0,0,41,0,0,5,0,0,3,0,0,0,0,1,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-25.07.2011","25.07.2011",2011,7,25,0,0,0,0,0,0,0,260,674,0,0,0,0,0,0,50,0,0,0,0,0,0,4,0,24,37,0,31,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,153,0,3,0,0,0,0,0,3,1,0,0,0,0,27,0,0,0,0,0,83,16,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,109,0,0,0,22,0,0,0,0,0,0,1,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-07.08.2012","07.08.2012",2012,8,7,0,0,0,0,0,0,0,89,4621,0,0,0,0,0,0,100,0,0,0,0,0,0,120,0,40,735,0,0,0,0,0,0,0,0,1,242,0,0,0,0,0,0,0,0,105,0,3,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,5,120,0,1,0,0,0,41,0,0,14,0,0,0,7,0,0,0,0,242,0,0,0,120,0,0,0,0,0,0,0,360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,192,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-26.08.2013","26.08.2013",2013,8,26,0,0,0,0,0,0,0,1332,1922,0,0,0,0,0,0,402,0,0,0,0,1,0,442,0,281,1732,0,0,0,0,0,0,0,1,10,83,0,3,0,1,0,0,0,1,362,0,2,0,0,0,0,0,0,0,0,1,0,0,561,0,120,0,1,0,324,293,0,3,225,0,0,0,0,0,4,0,0,0,1,0,0,0,0,166,0,0,0,6,0,0,0,0,0,0,0,402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-24.09.2014","24.09.2014",2014,9,24,0,0,0,0,0,0,0,895,1403,0,0,0,0,0,0,206,0,0,0,0,0,0,81,0,26,278,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,107,11,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,40,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,154,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-31.08.2015","31.08.2015",2015,8,31,0,0,0,0,1,0,0,15,3222,0,0,0,0,0,0,65,0,0,0,0,0,0,120,0,1,1889,0,0,0,0,0,0,0,1,0,88,0,2,0,0,0,0,0,5,562,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,245,3,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-27.09.2017","27.09.2017",2017,9,27,2,0,0,0,0,0,0,161,352,0,0,0,0,0,0,739,0,0,1,0,12,0,12,0,126,0,0,0,0,0,0,0,0,3,0,53,0,0,48,0,0,0,0,15,210,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,1,101,18,0,0,0,0,0,5,0,0,56,5,0,0,68,0,0,0,0,139,0,0,0,145,0,0,0,0,0,0,76,224,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-23.09.2018","23.09.2018",2018,9,23,0,0,0,0,0,1,0,421,1569,0,0,0,0,0,0,737,0,0,1,0,0,0,73,0,101,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,8,25,5,0,0,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,329,149,0,0,0,0,0,69,0,0,77,1,0,0,10,0,0,0,0,225,0,0,0,1,0,0,0,0,0,0,0,2101,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0
"ESP_058_MZB_LO_44","ESP_058_MZB_LO_44-24.08.2019","24.08.2019",2019,8,24,0,0,0,0,24,1,0,253,1062,0,0,0,0,0,0,1373,0,0,0,0,384,0,218,0,75,1,0,0,0,0,0,0,0,0,73,25,1,0,0,0,0,0,0,0,348,2,1,1,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,24,85,98,0,0,25,0,0,2,0,0,27,0,0,0,7,0,0,0,0,464,0,0,0,98,0,0,0,0,0,0,0,1160,0,0,48,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0
"ESP_058_MZB_LO_45","ESP_058_MZB_LO_45-18.08.2010","18.08.2010",2010,8,18,7,0,0,0,0,0,1,0,1455,0,0,0,0,0,0,8,0,3,0,0,0,0,120,0,0,0,0,0,1,0,0,1,0,0,6,0,12,0,1334,0,2,0,0,0,0,0,8,0,0,0,1,0,11,1,0,804,0,0,4,64,0,0,1,0,234,1,0,0,0,0,248,0,2,0,2,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,166,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_45","ESP_058_MZB_LO_45-23.09.2013","23.09.2013",2013,9,23,3,0,0,0,0,0,40,0,2400,0,0,0,0,0,0,1,0,0,0,0,0,0,2361,0,0,0,1,0,121,0,0,0,0,0,1,0,2,0,360,90,1,0,0,0,0,0,9,0,0,0,8,0,1,0,0,400,0,0,320,1,0,0,3,0,3525,2,0,0,5,0,372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,121,0,1,0,0,0,0,41,0,0,5,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_45","ESP_058_MZB_LO_45-30.09.2014","30.09.2014",2014,9,30,12,0,0,0,0,0,84,0,492,0,0,0,0,0,0,2,0,0,0,0,1,0,272,0,0,0,0,0,80,0,0,1,0,0,2,0,2,0,332,1,200,21,0,0,0,0,9,0,0,0,54,0,27,0,0,221,0,0,71,42,0,0,0,0,221,35,0,21,37,0,363,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,12,0,0,0,2,86,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,11,0,0,2,40,0,25,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0
"ESP_058_MZB_LO_45","ESP_058_MZB_LO_45-07.09.2015","07.09.2015",2015,9,7,62,0,0,0,0,0,5,0,12,0,0,0,0,0,0,181,0,0,0,0,41,0,971,0,0,0,1,0,2,0,0,0,0,0,13,0,0,0,252,62,31,10,0,0,0,0,2,0,0,0,195,0,140,0,0,232,0,0,180,2,0,0,0,0,342,41,0,120,3,0,917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0
"ESP_058_MZB_LO_45","ESP_058_MZB_LO_45-02.09.2017","02.09.2017",2017,9,2,13,0,0,0,0,0,0,0,24,0,0,0,0,0,0,90,0,0,0,0,102,0,122,0,0,0,0,0,25,0,0,0,0,0,25,0,2,0,580,0,0,0,0,0,0,0,2,0,0,0,248,0,1,0,0,1184,0,0,25,12,0,0,0,0,140,78,0,54,93,0,521,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0
