"Unique.ID","Samp.ID","Sampling.date","year","month","day","ADICELLA REDUCTA","AGAPETUS FUSCIPES","AGRIOTYPUS SP.","AMPHINEMURA SP.","ANCYLUS FLUVIATILIS","ANTHOMYIIDAE GEN. SP.","ANTOCHA SP.","APATANIA SP.","ATHERIX SP.","ATRICHOPS CRASSIPES","BAETIS SP.","BEZZIA SP.","BLEPHARICERA SP.","BRACHYCENTRUS MONTANUS","BYTHINELLA SP.","BYTHIOSPEUM SP.","CAENIS LUCTUOSA","CAENIS MACRURA","CAENIS RIVULORUM","CAPNIA SP.","CAPNIONEURA SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CLINOCERINAE GEN. SP.","CORDULEGASTER BIDENTATA","CORDULEGASTER BOLTONII","CRUNOECIA IRRORATA SSP.","CULEX SP.","CURCULIONIDAE GEN. SP.","CYPHON SP.","DASYHELEA SP.","DERONECTES SP.","DICRANOTA SP.","DINOCRAS CEPHALOTES","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DUPOPHILUS BREVIS","ECDYONURUS SP.","ECHINOGAMMARUS SP.","ELMIS SP.","ELODES SP.","EPEORUS SP.","EPHEMERA DANICA","ERNODES ARTICULARIS","ERPOBDELLA SP.","ESOLUS SP.","FORCIPOMYIA SP.","GERRIS SP.","GLOSSIPHONIA PALUDOSA","GLOSSOSOMA PRIVATUM","GYRAULUS SP.","HABROLEPTOIDES SP.","HABROPHLEBIA SP.","HALIPLUS SP.","HELOPHORUS SP.","HEMERODROMIINAE GEN. SP.","HEXATOMA SP.","HIRUDO MEDICINALIS","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENA SP.","HYDROCHUS SP.","HYDROCYPHON SP.","HYDROMETRA STAGNORUM","HYDROPSYCHE SP.","HYDROPTILA SP.","ILYBIUS SP.","ISOPERLA SP.","LACCOBIUS SP.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEUCTRA SP.","LIMNEBIUS SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIPONEURA SP.","LYMNAEA SP.","MARTHAMEA SP.","MESOVELIA SP.","MICRASEMA CENERENTOLA","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MICRASEMA MOESTUM","MICRASEMA SERVATUM","MICROVELIA SP.","NEBRIOPORUS SP.","NEMATODA GEN. SP.","NEMOURA SP.","NIPHARGUS SP.","NOTONECTA SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OREODYTES SP.","OULIMNIUS SP.","PARALEPTOPHLEBIA SP.","PERLA SP.","PERLODES SP.","PHILOPOTAMUS MONTANUS SSP.","PISIDIUM SP.","PLACOBDELLA COSTATA","PLANIPENNIA GEN. SP.","PLANORBARIUS SP.","PLATAMBUS SP.","PLEA MINUTISSIMA MINUTISSIMA","PLECTROCNEMIA CONSPERSA SSP.","PLECTROCNEMIA LAETABILIS","POLYCELIS SP.","POLYCENTROPUS CORNIGER","POLYCENTROPUS FLAVOMACULATUS SSP.","POMATINUS SUBSTRIATUS","POTAMOPYRGUS ANTIPODARUM","PROASELLUS SP.","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA CTENOPHORA","PSYCHOMYIA PUSILLA","RADIX SP.","RHAGIONIDAE GEN. SP.","RHITHROGENA SP.","RHYACOPHILA SP.","RIOLUS SP.","SCARODYTES SP.","SCATOPHAGIDAE GEN. SP.","SCIRTES SP.","SCLEROPROCTA SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SILO NIGRICORNIS","SIMULIUM SP.","STRATIOMYIDAE GEN. SP.","SYNAGAPETUS SP.","TABANIDAE GEN. SP.","THAUMALEA SP.","THEODOXUS SP.","THREMMA SP.","TINODES ASSIMILIS","TIPULIDAE GEN. SP.","VALVATA SP.","VELIA SP.","WORMALDIA LUSITANICA"
"ESP_036_MZB_LO_13","ESP_036_MZB_LO_13-13.08.2024","13.08.2024",2024,8,13,0,0,0,0,136,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,2044,36,16,0,0,0,0,0,0,0,1,8,0,0,0,0,12,0,268,0,36,0,0,0,64,0,0,0,24,0,8,4,0,0,0,4,0,0,84,0,0,0,0,20,0,0,40,0,0,0,80,0,165,112,0,0,0,0,0,0,0,0,4,0,0,32,0,0,0,24,176,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,33,0,0,348,0,0,4,0,0,76,6,0,0,0,0,4,9,96,0,32,0,0,0,0,0,0,0,1,0,0,8
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-13.08.2012","13.08.2012",2012,8,13,0,0,0,0,85,0,1,0,3,0,425,0,0,0,0,0,0,7,0,0,0,0,1145,18,0,0,0,0,0,1,0,0,7,5,2,40,1,0,226,0,49,0,0,0,0,4,75,3,0,0,24,0,2,0,0,0,37,20,0,0,116,40,0,0,0,36,0,0,0,0,0,0,321,0,87,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,10,0,0,1,66,0,0,1,0,0,0,0,0,0,0,34,0,1,0,0,0,0,162,17,0,0,0,0,0,27,0,0,0,0,0,60,137,0,34,0,0,0,9,0,0,0,3,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-25.09.2013","25.09.2013",2013,9,25,0,0,0,20,25,0,0,0,5,0,215,0,0,0,2,0,0,0,0,0,0,0,567,27,11,0,0,0,0,0,0,0,3,11,0,36,0,0,58,0,28,2,96,0,0,1,11,0,0,0,5,0,11,0,0,0,12,17,0,0,75,48,0,0,0,89,0,0,15,2,0,0,222,0,68,14,0,0,3,0,4,40,0,0,0,0,0,9,136,0,0,11,29,0,0,0,30,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,63,23,0,0,0,0,41,25,0,0,0,0,0,32,23,0,13,0,0,0,17,0,0,0,1,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-24.09.2014","24.09.2014",2014,9,24,0,0,0,0,1,0,0,0,4,0,49,0,0,0,0,0,0,0,0,0,0,0,258,7,0,0,0,0,0,0,0,0,1,1,4,0,1,0,30,0,19,0,18,0,0,0,21,0,0,0,0,0,3,0,0,0,8,10,0,0,22,21,0,0,0,37,0,0,0,0,0,0,368,0,33,7,0,0,0,0,0,0,0,0,0,0,0,8,123,0,0,72,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,55,20,0,0,0,0,79,11,0,0,0,0,0,35,3,0,4,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-11.08.2015","11.08.2015",2015,8,11,0,0,0,0,1,0,0,0,0,0,131,0,0,0,8,0,0,0,0,0,0,0,764,0,44,0,0,0,0,0,0,0,1,0,0,11,0,0,34,0,24,0,80,0,0,0,60,0,0,0,1,0,0,0,0,0,0,2,0,0,69,16,0,0,0,225,0,0,6,0,0,0,163,0,41,0,0,0,0,0,0,44,0,0,0,0,0,0,201,0,0,5,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,48,5,0,0,0,0,32,16,0,0,0,0,0,0,5,0,9,0,0,0,12,0,0,0,0,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-04.08.2016","04.08.2016",2016,8,4,0,0,0,0,0,0,0,0,2,0,305,0,0,0,0,0,0,0,0,0,0,0,362,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,52,0,29,0,0,0,0,1,27,0,0,0,47,0,8,0,0,0,3,6,0,0,21,18,0,0,0,0,0,0,0,0,0,0,227,0,56,8,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,2,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,89,0,0,0,0,0,17,2,0,0,0,0,0,10,85,0,4,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-18.08.2017","18.08.2017",2017,8,18,0,0,0,0,6,0,0,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,144,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,24,0,7,1,17,0,0,0,32,1,0,0,8,0,13,0,0,0,2,2,0,0,27,23,0,0,0,12,0,0,0,0,0,0,94,0,13,10,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,20,0,0,0,18,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,39,3,0,0,0,0,16,4,0,0,0,0,0,12,19,0,6,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-29.08.2018","29.08.2018",2018,8,29,0,0,0,0,3,0,4,0,5,0,652,0,0,0,0,0,0,0,0,0,0,0,191,0,10,0,0,0,0,0,0,0,1,0,0,5,0,0,37,0,34,1,24,0,0,0,32,0,0,0,6,0,9,0,0,0,2,6,0,0,56,48,0,0,0,24,0,0,0,0,0,0,112,0,213,6,0,0,10,0,0,66,0,0,0,0,0,1,16,0,0,2,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,127,11,0,0,0,0,1,11,0,0,0,0,0,9,51,0,147,0,0,0,10,0,0,0,0,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-16.08.2019","16.08.2019",2019,8,16,0,0,0,0,4,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,92,15,4,0,0,0,0,0,0,0,0,4,0,9,0,0,12,0,7,0,56,0,0,0,29,1,0,0,40,0,8,0,0,0,0,2,0,0,47,40,0,0,0,17,0,0,0,0,0,0,65,0,92,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,0,8,2,0,0,0,0,0,15,53,0,8,0,0,0,0,0,0,0,6,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-31.08.2020","31.08.2020",2020,8,31,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,240,1,1,0,0,0,0,0,0,0,0,17,0,0,0,0,6,0,38,1,26,0,0,0,33,0,0,0,1,0,0,0,0,0,23,7,0,0,65,16,0,0,0,6,0,0,0,0,0,0,514,0,34,5,0,0,0,0,0,0,0,8,0,0,0,0,361,0,0,0,39,0,0,0,25,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98,43,0,0,0,0,271,9,0,0,0,0,0,137,2,0,9,0,0,0,0,0,0,0,3,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-30.08.2021","30.08.2021",2021,8,30,0,0,0,0,0,0,0,0,2,0,202,0,0,0,4,0,0,0,0,0,0,0,922,6,4,0,0,0,0,0,0,0,0,10,0,4,0,0,31,4,36,0,12,0,0,0,10,0,0,0,0,0,20,0,0,0,6,8,0,0,56,34,0,0,0,24,0,0,0,0,0,0,166,0,34,20,0,0,0,0,8,18,0,24,0,0,0,0,0,0,0,10,24,2,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,50,4,0,0,0,0,40,18,0,0,0,0,0,28,14,0,54,0,0,0,4,0,0,0,4,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-17.08.2022","17.08.2022",2022,8,17,0,0,0,0,1,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,540,3,11,0,0,0,0,0,0,0,9,6,0,0,0,0,42,0,8,4,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,5,0,0,21,7,0,0,0,1,0,0,1,0,0,0,131,0,132,10,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,31,10,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1,31,3,0,0,0,0,0,3,34,0,0,0,0,0,4,0,0,0,2,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-16.08.2023","16.08.2023",2023,8,16,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,756,4,2,0,0,0,0,0,0,0,16,0,0,4,0,0,32,0,10,2,100,0,0,1,10,3,0,0,4,0,10,0,0,0,8,2,0,0,17,4,0,0,0,34,0,0,0,0,0,0,188,0,4,4,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,20,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,72,0,0,0,0,0,22,1,0,0,0,0,0,42,32,0,4,0,0,0,0,0,0,0,2,0,0,0
"ESP_036_MZB_LO_2","ESP_036_MZB_LO_2-09.08.2024","09.08.2024",2024,8,9,0,0,0,0,0,0,5,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,1032,16,8,0,0,0,0,0,0,0,4,1,0,0,0,0,12,0,20,0,88,0,0,1,80,0,0,0,0,0,48,44,0,0,12,21,0,0,82,68,0,0,0,132,0,0,0,0,0,0,332,0,88,28,0,0,0,0,48,32,0,0,0,0,0,0,48,0,0,28,48,0,0,0,56,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,8,8,0,0,0,1,52,12,0,0,0,0,4,48,132,0,36,0,0,0,8,0,0,0,2,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-14.08.2012","14.08.2012",2012,8,14,0,0,0,0,6,0,4,0,1,0,983,0,0,0,8,0,0,0,0,0,0,1,1387,0,0,0,0,0,0,0,0,0,90,0,4,0,12,0,145,0,61,0,0,0,0,0,120,1,0,0,1,0,3,3,0,0,24,1,0,0,174,19,0,0,0,7,0,0,0,0,0,0,676,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,8,5,0,0,0,0,0,3,0,0,0,0,0,5,54,1,5,0,0,0,2,0,1,0,1,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-20.09.2013","20.09.2013",2013,9,20,0,0,0,9,170,0,4,0,4,0,1062,0,0,0,8,0,0,4,0,0,0,0,670,0,15,0,0,0,0,0,0,0,46,4,11,0,9,0,82,0,145,0,125,0,0,0,117,0,0,0,0,0,6,0,0,0,0,0,0,0,122,30,0,0,0,43,0,0,0,0,0,0,1034,0,0,10,0,0,3,0,21,13,0,0,2,0,0,0,0,0,0,0,104,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,189,0,0,0,0,0,242,11,0,0,0,0,0,14,24,5,7,4,0,0,0,0,15,0,5,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-29.09.2014","29.09.2014",2014,9,29,0,0,0,57,201,0,1,0,7,0,941,0,0,0,5,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,6,0,5,0,10,0,30,0,76,0,210,0,0,0,40,0,0,0,0,4,21,0,0,0,0,0,0,0,45,25,0,0,0,78,0,0,0,0,0,0,228,0,0,2,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,93,0,40,17,0,0,214,17,0,0,0,0,0,22,6,1,4,0,0,0,0,0,9,0,0,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-05.08.2015","05.08.2015",2015,8,5,0,0,0,0,5,0,0,0,2,0,776,0,0,0,4,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,5,0,31,0,16,0,0,0,120,0,0,0,8,0,1,0,0,0,0,0,0,0,121,5,0,0,0,9,0,0,0,0,0,0,383,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,27,2,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-01.08.2016","01.08.2016",2016,8,1,0,0,0,0,114,0,9,0,0,0,524,0,0,0,12,0,0,2,0,0,0,0,1154,0,6,0,0,0,0,0,0,0,38,0,0,2,14,0,34,0,120,0,0,0,0,0,264,0,0,0,8,0,20,0,0,0,0,0,0,0,242,8,0,0,0,0,0,0,0,0,0,0,314,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,8,58,20,0,0,0,0,0,0,0,0,2,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-15.08.2017","15.08.2017",2017,8,15,0,0,0,0,88,0,47,0,2,0,789,0,0,0,6,1,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,8,1,2,0,4,0,23,0,177,0,11,0,0,0,150,0,0,0,0,0,7,0,0,0,1,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,272,0,0,18,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,3,0,0,0,0,0,28,8,0,0,0,0,0,7,78,1,3,0,0,0,0,0,1,0,0,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-22.08.2018","22.08.2018",2018,8,22,0,1,0,0,7,0,32,0,2,0,1064,0,0,0,26,0,0,0,0,0,0,0,869,0,9,0,0,0,0,0,0,0,19,0,0,0,0,0,32,0,257,0,73,0,0,0,453,0,0,0,0,0,18,0,0,0,0,0,0,0,332,29,0,0,0,0,0,0,0,0,0,2,650,0,0,8,0,0,0,0,0,32,0,0,12,0,0,0,1,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,243,0,0,0,0,1,1,30,11,0,0,0,0,1,71,21,5,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-14.08.2019","14.08.2019",2019,8,14,0,0,0,0,39,0,10,0,7,0,661,0,0,0,8,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,9,4,0,0,0,0,53,0,76,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,208,22,0,0,0,0,0,0,0,0,0,0,258,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,14,0,0,0,0,0,1,24,19,8,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-25.08.2020","25.08.2020",2020,8,25,0,0,0,0,12,0,4,0,1,0,680,0,0,0,8,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,64,0,192,0,72,0,0,1,188,0,0,0,4,0,0,0,0,0,0,0,0,0,316,20,0,0,0,40,0,0,0,0,0,0,260,0,0,12,0,0,0,0,12,4,0,20,0,0,0,0,0,0,0,0,232,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,8,0,0,48,0,0,0,0,0,56,24,0,0,0,0,0,9,24,9,5,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-25.08.2021","25.08.2021",2021,8,25,0,0,0,0,48,0,12,0,5,0,1952,0,0,0,12,8,0,0,0,0,0,0,780,8,12,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,160,0,76,0,0,0,188,0,0,0,24,0,0,0,0,0,0,0,0,0,196,16,0,0,0,32,0,0,0,0,0,0,160,0,0,49,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0,0,0,0,40,0,0,0,0,0,128,16,0,0,0,0,0,8,16,0,4,0,0,0,0,0,1,0,0,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-15.08.2022","15.08.2022",2022,8,15,0,0,0,0,33,0,11,0,1,0,378,0,0,0,2,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,40,0,127,0,20,0,0,0,144,0,0,0,6,0,6,0,0,0,1,0,0,0,203,6,0,0,0,3,0,0,0,0,0,4,284,0,0,12,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,67,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7,2,4,0,0,1,47,8,0,0,0,0,0,10,40,4,3,0,0,0,0,0,8,0,2,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-11.08.2023","11.08.2023",2023,8,11,0,0,0,0,5,0,5,0,0,0,624,4,0,0,0,0,0,0,0,0,0,0,1484,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,56,0,152,0,24,0,0,0,204,0,0,0,0,0,9,1,0,0,0,0,0,0,332,4,0,0,0,40,0,0,0,0,0,0,172,0,4,32,0,0,0,0,0,36,0,0,24,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,12,8,0,0,0,0,40,24,0,0,0,0,0,8,16,4,24,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_3","ESP_036_MZB_LO_3-15.08.2024","15.08.2024",2024,8,15,0,0,4,0,76,0,24,0,4,0,1052,0,0,0,0,0,0,28,0,0,0,0,864,0,8,0,0,0,0,0,0,0,28,0,0,0,0,0,16,0,664,0,32,0,0,0,546,0,0,0,0,0,24,24,0,0,0,0,0,0,244,28,0,0,0,32,8,0,0,0,0,0,185,0,0,96,0,0,0,0,24,100,0,0,24,0,0,0,0,0,0,0,904,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,8,0,16,24,0,0,0,0,0,12,128,36,16,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-07.08.2012","07.08.2012",2012,8,7,0,0,0,0,0,0,0,0,10,0,57,3,0,0,6,0,0,4,0,0,0,0,129,0,0,0,0,0,0,0,0,0,1,7,0,2,2,0,48,0,5,0,5,1,0,2,0,1,0,0,16,2,47,20,0,0,5,1,0,0,15,18,0,0,0,29,0,0,0,0,0,0,209,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,13,0,0,0,18,0,3,0,0,1,0,0,0,0,0,1,0,3,0,0,2,0,6,1,0,0,0,0,71,1,0,0,0,0,38,3,1,2,5,0,0,0,1,0,0,0,2,0,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-26.09.2013","26.09.2013",2013,9,26,0,0,0,5,2,0,0,0,18,0,54,3,0,0,15,0,0,0,0,0,0,0,270,3,21,0,0,0,0,0,0,1,0,5,1,2,1,1,8,0,5,0,18,1,0,0,4,0,0,0,12,1,133,5,0,0,0,9,0,0,26,14,0,1,0,16,0,0,1,0,0,0,547,0,3,12,0,0,0,0,0,1,0,0,1,0,0,1,28,0,0,87,30,0,0,0,17,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,4,0,11,4,0,0,0,0,113,0,1,0,0,0,70,27,0,1,6,1,0,0,1,0,0,0,2,0,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-25.08.2014","25.08.2014",2014,8,25,0,0,0,0,1,0,0,0,5,0,55,0,0,0,4,0,0,0,0,0,0,0,900,0,2,3,0,0,0,0,0,0,0,0,0,17,0,0,2,0,2,0,10,0,0,0,1,1,0,0,3,0,36,28,0,0,0,1,0,0,1,6,0,0,0,10,0,0,0,0,0,0,473,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,6,15,0,0,0,9,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,63,2,0,0,0,0,7,9,0,8,14,1,0,0,0,0,0,0,2,0,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-27.08.2015","27.08.2015",2015,8,27,0,0,0,0,1,0,0,0,14,0,147,8,0,0,18,0,0,0,0,0,0,0,473,0,25,0,1,0,0,0,0,0,4,2,3,8,0,3,4,1,6,0,79,1,0,0,20,0,0,0,3,0,48,0,0,0,0,0,0,0,80,15,0,0,0,28,0,0,0,0,0,0,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,13,46,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,153,13,0,0,0,0,37,0,0,0,79,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-29.07.2016","29.07.2016",2016,7,29,0,0,0,0,3,0,0,0,5,0,54,0,0,0,6,0,0,2,0,0,0,0,75,0,3,0,0,0,0,0,0,0,1,0,0,10,0,0,9,0,2,0,0,0,0,0,0,0,0,0,7,0,22,0,0,0,2,4,0,0,13,5,0,0,0,28,0,0,0,0,0,0,88,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,8,0,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,17,0,0,0,0,0,13,3,0,0,0,1,27,4,4,2,10,0,0,0,0,0,0,0,0,0,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-14.08.2017","14.08.2017",2017,8,14,0,0,0,0,5,0,0,0,7,0,64,10,0,0,37,0,0,0,0,0,0,0,277,0,4,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,6,8,0,0,7,0,0,0,1,0,0,0,0,0,0,15,0,0,4,16,0,0,0,12,0,0,0,0,0,2,258,0,10,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,23,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,2,0,0,0,0,45,2,0,0,0,0,0,25,0,12,4,0,0,0,0,0,0,0,1,22,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-30.08.2018","30.08.2018",2018,8,30,0,0,0,0,0,0,0,0,2,0,35,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,1,0,0,0,0,0,7,0,0,0,1,0,14,0,0,0,0,6,0,0,1,6,0,0,1,5,0,0,0,0,0,3,70,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,26,1,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,1,0,0,0
"ESP_036_MZB_LO_4","ESP_036_MZB_LO_4-13.08.2019","13.08.2019",2019,8,13,0,0,0,0,0,0,0,0,1,0,124,4,0,0,40,0,0,0,0,0,0,0,150,1,4,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,6,0,12,1,2,0,4,4,0,0,5,0,8,0,0,0,0,0,0,0,8,9,0,0,0,9,0,0,0,0,0,0,191,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,2,0,0,0,10,0,0,6,0,0,0,0,0,0,0,1,0,5,0,0,0,0,6,0,0,0,0,0,90,0,0,0,0,0,5,7,0,16,12,0,0,0,0,0,0,0,1,0,0,0
