"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","AESHNA CYANEA","AGAPETUS SP.","AGRYPNIA SP.","ALBOGLOSSIPHONIA SP.","AMPHINEMURA SP.","ANISOPTERA GEN. SP.","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIS SP.","BERAEODES MINUTUS","BITHYNIA SP.","BRACHYCENTRUS SP.","BRACHYCERCUS HARRISELLA","BRACHYPTERA SP.","BRYOZOA GEN. SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CENTROPTILUM LUTEOLUM","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHELICOROPHIUM SP.","CHELIFERA SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOPILUS SP.","CLINOCERINAE GEN. SP.","CLOEON DIPTERUM","CLOEON SIMILE","COENAGRIONIDAE GEN. SP.","CORBICULA FLUMINEA","CORDULEGASTER BOLTONII","CORIXIDAE GEN. SP.","CRANGONYX PSEUDOGRACILIS","CRISTATELLA MUCEDO","CULICIDAE GEN. SP.","CYPHON SP.","DENDROCOELUM LACTEUM","DICRANOTA SP.","DIKEROGAMMARUS SP.","DINOCRAS CEPHALOTES","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DREISSENA POLYMORPHA","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIS SP.","ELODES SP.","ELOPHILA SP.","EPHEMERA SP.","EPHEMERELLA MUCRONATA","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","ESOLUS SP.","FREDERICELLA SULTANA","GAMMAROIDEA GEN. SP.","GAMMARUS SP.","GERRIDAE GEN. SP.","GLOSSIPHONIA SP.","GLOSSOSOMA SP.","GOERIDAE GEN. SP.","GOMPHUS VULGATISSIMUS","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMERODROMIA SP.","HEMICLEPSIS MARGINATA","HEMIMYSIS ANOMALA","HEPTAGENIIDAE GEN. SP.","HYDRA SP.","HYDRAENA SP.","HYDROBIIDAE GEN. SP.","HYDROCYPHON DEFLEXICOLLIS","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","HYPANIA INVALIDA","ILYOCORIS CIMICOIDES SSP.","JAERA ISTRI","JAERA SARSI","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIBELLULIDAE GEN. SP.","LIMNEBIUS SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LIPONEURA SP.","LISPE SP.","LYMNAEIDAE GEN. SP.","LYPE SP.","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MOLANNA ANGUSTATA","MOLANNODES TINCTUS","MUSCULIUM SP.","NEMATOCERA GEN. SP.","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NIPHARGUS SP.","NOTIDOBIA CILIARIS","NOTONECTA SP.","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OECISMUS MONEDULA SSP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA RHENANA","OLIGOSTOMIS RETICULATA","OPHIOGOMPHUS CECILIA","ORCONECTES LIMOSUS","ORECTOCHILUS VILLOSUS","OULIMNIUS SP.","PALUDICELLA ARTICULATA","PECTINATELLA MAGNIFICA","PEDICIA SP.","PERLA MARGINATA","PERLODIDAE GEN. SP.","PHILOPOTAMUS SP.","PHYSA FONTINALIS","PHYSELLA SP.","PISCICOLA SP.","PISIDIUM SP.","PLANARIA TORVA","PLANORBIDAE GEN. SP.","PLATYCNEMIS PENNIPES","PLEA MINUTISSIMA SSP.","PLUMATELLA SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","PTYCHOPTERA SP.","RHYACOPHILA SP.","RIOLUS SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS AESTIVALIS","SIPHLONURUS LACUSTRIS","SISYRA SP.","SOMATOCHLORA METALLICA","SPHAERIUM SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","TABANIDAE GEN. SP.","THEROMYZON TESSULATUM","TINODES SP.","TIPULIDAE GEN. SP.","TORLEYA MAJOR","TURBELLARIA GEN. SP.","UNIO SP.","VALVATA PISCINALIS SSP.","VELIA SP.","VIVIPARUS CONTECTUS","VIVIPARUS VIVIPARUS"
"GER_072_MZB_LO_34","GER_072_MZB_LO_34-14.04.2020","14.04.2020",2020,4,14,0,0,0,0,0,0,0,2,0,28,0,0,0,200,0,11,2,0,0,0,2,2,2,0,9,0,0,0,5,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,650,0,0,0,12,4,0,0,0,0,0,0,0,13,0,0,5,0,0,61,3,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,200,0,29,1,0,0,0,0,18,0,0,0,5,0,0,0,4,0,0,199,0,0,0,0,65,0,0,5,0,0,6,0,0,0,0,0,0,0
"GER_072_MZB_LO_35","GER_072_MZB_LO_35-23.04.2009","23.04.2009",2009,4,23,0,0,0,0,0,0,0,0,0,0,4,0,0,129,0,0,0,0,0,0,0,2,2,5,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,50,2,0,61,0,0,0,0,0,0,141,0,1,0,24,0,0,0,0,0,1,0,0,43,0,2,0,0,1,9,0,0,0,0,0,0,0,0,1,48,0,0,0,374,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,17,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,7,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
"GER_072_MZB_LO_35","GER_072_MZB_LO_35-25.03.2010","25.03.2010",2010,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,93,3,0,20,0,0,0,0,0,0,162,0,0,0,11,0,0,0,0,0,0,0,0,64,0,2,0,0,0,15,0,0,0,0,0,0,0,0,1,63,2,0,0,76,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,5,0,0,0,0,4,0,0,0,0,0,26,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,6,0,2,0,0,76,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"GER_072_MZB_LO_35","GER_072_MZB_LO_35-22.05.2013","22.05.2013",2013,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,0,0,45,0,0,52,0,0,2,0,0,0,52,0,0,0,4,0,0,0,0,0,0,0,0,52,0,1,0,0,0,51,0,0,0,0,0,0,17,0,0,1,0,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"GER_072_MZB_LO_35","GER_072_MZB_LO_35-04.04.2016","04.04.2016",2016,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,168,2,0,52,0,0,0,0,0,0,160,0,0,0,52,0,0,0,0,0,0,0,0,53,0,6,0,0,0,16,0,0,0,0,0,0,52,0,1,23,0,0,0,97,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,8,0,0,0,0,22,1,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,2,0,0,0,0,0,0,7,0,4,0,1,52,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"GER_072_MZB_LO_35","GER_072_MZB_LO_35-26.03.2020","26.03.2020",2020,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,1,0,0,0,0,2,9,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,60,0,0,11,0,0,0,0,0,0,65,0,0,0,4,0,0,0,0,0,0,0,0,200,0,65,0,0,0,14,0,0,0,0,0,0,29,2,4,650,0,0,0,133,14,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,17,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,16,0,170,0,0,196,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0
"GER_072_MZB_LO_36","GER_072_MZB_LO_36-27.04.2009","27.04.2009",2009,4,27,0,0,0,0,0,0,0,0,0,20,4,0,7,34,0,0,0,0,0,0,2,3,3,4,3,0,0,0,0,59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,34,0,0,4,0,0,0,6,0,2,0,7,0,0,0,0,0,1,0,0,18,0,0,0,0,0,45,2,0,0,0,0,0,0,22,46,0,1,0,0,87,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,2,0,3,1,0,0,0,0,1,0,0,0,0,5,0,36,0,0,0,0,5,0,0,0,0,53,0,10,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0
"GER_072_MZB_LO_36","GER_072_MZB_LO_36-30.06.2011","30.06.2011",2011,6,30,0,0,0,0,0,0,0,0,0,52,6,0,31,99,0,0,2,0,0,7,1,0,0,0,1,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21,1,0,0,0,0,0,0,4,0,0,87,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,30,0,0,0,0,0,0,26,0,0,54,0,533,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0
"GER_072_MZB_LO_36","GER_072_MZB_LO_36-27.06.2012","27.06.2012",2012,6,27,0,0,0,0,0,0,0,0,0,52,0,0,13,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1,0,56,0,0,2,0,0,1,0,0,0,160,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53,0,0,0,0,0,0,0,2,3,0,154,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,6,0,0,0,0,2,0,52,0,0,160,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_36","GER_072_MZB_LO_36-11.05.2015","11.05.2015",2015,5,11,0,0,0,0,0,0,0,0,0,52,10,0,1,160,0,0,0,0,0,0,1,0,0,2,9,0,0,0,1,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,52,0,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,52,14,0,0,0,0,0,0,22,25,0,59,0,0,86,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,54,0,0,0,0,52,0,52,0,0,1,0,4,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0
"GER_072_MZB_LO_36","GER_072_MZB_LO_36-11.04.2018","11.04.2018",2018,4,11,0,0,0,0,0,0,0,0,0,52,12,0,13,520,0,0,0,0,0,0,1,10,10,0,11,0,0,0,16,516,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,17,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,36,0,0,0,0,0,0,0,0,3,13,52,0,0,10,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,624,0,0,1,0,18,2,0,0,0,0,2,0,0,0,0,8,0,160,0,0,0,0,13,0,0,0,0,2,0,52,0,0,0,0,52,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
"GER_072_MZB_LO_36","GER_072_MZB_LO_36-04.06.2020","04.06.2020",2020,6,4,0,0,0,0,0,0,0,0,0,65,3,0,6,641,0,0,1,0,0,0,200,3,3,9,2,0,0,0,490,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,82,0,0,30,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,159,1,0,0,0,0,0,0,1,4,6,650,0,0,0,23,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,21,0,65,0,0,0,2,9,0,0,0,0,65,0,65,0,0,650,0,651,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0
"GER_072_MZB_LO_37","GER_072_MZB_LO_37-27.04.2009","27.04.2009",2009,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_37","GER_072_MZB_LO_37-10.03.2011","10.03.2011",2011,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,1,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_37","GER_072_MZB_LO_37-28.05.2014","28.05.2014",2014,5,28,0,0,0,0,0,0,0,0,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,14,0,0,3,0,0,0,160,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,8,2,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,6,0,0,0,0,51,0,0,0,0,2,0,1,0,0,160,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_37","GER_072_MZB_LO_37-18.04.2016","18.04.2016",2016,4,18,0,0,0,0,0,0,0,0,0,0,18,0,0,148,0,0,0,0,0,0,0,0,0,10,13,0,0,1,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,19,0,0,10,0,0,2,0,0,0,52,0,0,0,2,0,0,0,0,0,0,0,0,41,0,2,0,0,0,16,6,0,0,0,0,0,1,3,0,12,0,0,0,159,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,13,0,12,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"GER_072_MZB_LO_37","GER_072_MZB_LO_37-30.04.2019","30.04.2019",2019,4,30,0,0,0,0,0,0,0,0,0,0,19,0,0,25,0,0,0,0,0,0,0,0,0,27,12,0,0,0,0,521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,18,2,0,16,0,0,1,0,0,0,52,0,1,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,3,0,0,0,0,0,8,1,34,52,0,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,13,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-18.06.2009","18.06.2009",2009,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-30.06.2010","30.06.2010",2010,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,2,0,0,0,107,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-21.06.2011","21.06.2011",2011,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-20.06.2012","20.06.2012",2012,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-15.07.2014","15.07.2014",2014,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-16.06.2015","16.06.2015",2015,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-30.05.2016","30.05.2016",2016,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-20.06.2017","20.06.2017",2017,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_4","GER_072_MZB_LO_4-25.07.2019","25.07.2019",2019,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_42","GER_072_MZB_LO_42-09.06.2009","09.06.2009",2009,6,9,0,0,0,0,0,0,0,0,0,2,6,0,0,172,0,0,0,0,0,0,42,0,0,2,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,58,0,0,10,0,0,12,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,72,0,0,0,0,0,0,0,2,25,5,6,0,0,75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,23,0,0,0,0,1,0,15,0,0,160,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"GER_072_MZB_LO_42","GER_072_MZB_LO_42-07.06.2011","07.06.2011",2011,6,7,0,0,0,0,0,0,0,0,0,2,2,0,0,100,0,0,3,0,0,0,1,0,0,0,14,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,57,0,0,1,0,0,3,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,106,0,0,0,0,0,0,0,0,4,5,10,0,0,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,5,0,0,0,0,2,0,37,0,0,98,0,3,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0
