"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AGAPETUS FUSCIPES","AGAPETUS OCHRIPES","ANCYLUS FLUVIATILIS","ANISUS LEUCOSTOMA","ANISUS VORTEX","ANODONTA ANATINA","APHELOCHEIRUS AESTIVALIS","APLEXA HYPNORUM","ASELLUS AQUATICUS","ATHERIX IBIS","ATHRIPSODES SP.","BAETIDAE GEN. SP.","BATHYOMPHALUS CONTORTUS","BERAEODES MINUTUS","BITHYNIA LEACHII SSP.","BITHYNIA TENTACULATA","BRACHYCENTRUS MACULATUS","BRACHYCENTRUS SUBNUBILUS","BRACHYPTERA RISI","BRYCHIUS ELEVATUS","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CERACLEA DISSIMILIS","CERATOPOGONIDAE GEN. SP.","CHALCOLESTES VIRIDIS","CHELIFERA SP.","CHIRONOMIDAE GEN. SP.","CHRYSOPILUS SP.","CHRYSOPS SP.","CLINOCERINAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORIXIDAE GEN. SP.","DENDROCOELUM LACTEUM","DUGESIA SP.","DYTISCIDAE GEN. SP.","ELMIS SP.","ELODES SP.","EPHEMERA SP.","EPHEMERELLA NOTATA","ERIOCHEIR SINENSIS","ERPOBDELLA SP.","GAMMARUS SP.","GERRIDAE GEN. SP.","GLOSSIPHONIA SP.","GOERA PILOSA","GOMPHUS VULGATISSIMUS","GYRAULUS ALBUS","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMERODROMIA SP.","HEPTAGENIA SP.","HETEROPTERA GEN. SP.","HYDRAENA RIPARIA","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","ILYOCORIS CIMICOIDES SSP.","ISOPERLA SP.","ISOPTENA SERRICORNIS","KAGERONIA FUSCOGRISEA","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA FUSCA-GR.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LITHAX OBSCURUS","LYMNAEIDAE GEN. SP.","LYPE SP.","MOLANNA ANGUSTATA","MYSTACIDES SP.","NEMOURIDAE GEN. SP.","NEPA CINEREA","NOTERUS CRASSICORNIS","NOTIDOBIA CILIARIS","NOTONECTA SP.","OECETIS SP.","OLIGOCHAETA GEN. SP.","ORECTOCHILUS VILLOSUS","OULIMNIUS SP.","PEDICIIDAE GEN. SP.","PHYSA FONTINALIS","PISCICOLA GEOMETRA","PISIDIUM SP.","PLANORBARIUS CORNEUS","POLYCELIS NIGRA","POLYCELIS NIGRA/TENUIS","POLYCENTROPODIDAE GEN. SP.","POTAMOPYRGUS ANTIPODARUM","PROASELLUS SP.","PSYCHODIDAE GEN. SP.","PTYCHOPTERA SP.","RHYACOPHILA SP.","SERRATELLA IGNITA","SIALIS SP.","SILO NIGRICORNIS","SIMULIIDAE GEN. SP.","SPHAERIUM SP.","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TINODES SP.","TIPULIDAE GEN. SP.","TURBELLARIA GEN. SP.","UNIO TUMIDUS SSP.","VALVATA PISCINALIS SSP.","VIVIPARUS CONTECTUS","VIVIPARUS VIVIPARUS"
"GER_071_MZB_LO_6","GER_071_MZB_LO_6-20.04.2020","20.04.2020",2020,4,20,0,0,0,0,0,0,0,0,0,0,0.7619,0,0.7619,3.80952,0,0,0,0,0,0,0,0,0,10.66667,10.66667,0,0,0,0,25.14284,0,0.7619,0,0,0,0,0,0,1.5238,0,17.52381,0,0,0,27.42857,0,0,0,0,0,1.5238,0,0.7619,0,3.80952,0,0,3.04761,0.7619,0,2.28571,0,0,0.7619,0,0,0,1.5238,7.61904,0,0,0,0,0,0,0,0,0,0,0,0,1.52381,1.52381,1.52381,0,0.7619,0,2.28571,0,0,0,0,0,0,0,0,0,0,0,0,1.5238,0.7619,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_7","GER_071_MZB_LO_7-08.04.2009","08.04.2009",2009,4,8,0,0,0,0,0,0,0,0,0,0,6.09524,0,0,0.7619,0,0,0,0,0,0,0,0,0,5.33333,5.33333,0,0,0,0,6.09523,0,0,0,0,0,0,0,0,0,0,6.85714,0,0,2.28571,144.7619,0,2.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90476,0,0,0,0,0,0,0,2.28571,0,0,0,0,0,0,0,0,0,6.09524,0,94.47619,0,0,0,0,0,0,0,3.80952,0,0,0.7619,0,0,2.28571,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_7","GER_071_MZB_LO_7-08.04.2011","08.04.2011",2011,4,8,0,0,0,0,0,0,4.57,0,0,0,0,0,0,86.86,0,0,0,0,0,0,0,0,0,5.33,5.33,0,0,0,0,274.28,0,0,0,0,0,0,0,0,0.76,0,9.14,0,0,13.71,530.29,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,78.48,0,0,0,4.57,0,0,0,79.24,0,0,0,0,0,41.14,0,0,0,0.76,0,27.43,0,0,0,0,0,0,0,0.76,0,0,0,0,9.14,4.57,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_7","GER_071_MZB_LO_7-13.04.2012","13.04.2012",2012,4,13,0,0,0,0,0,0,0,0,0,0,44,0,0,124,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,4,0,9.6,0,0,4,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8,0,0,0,0.8,4,0,0,52.8,0,0,0,0,0,4.8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_7","GER_071_MZB_LO_7-16.04.2013","16.04.2013",2013,4,16,0,0,0,0,0,0,0,0,0,0,22.9,0,0,4.1,3.3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,130.7,0,0,0,0,0,0,0,0,0,0,10.6,0,0,3.3,1000.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,0,0,0,0,0,0,0,60.4,0,0,0,0,0,0,0,0,0,0,0,124.2,0,0,0,0,0,0,0,0,3,0,0,0,3.3,52.3,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_7","GER_071_MZB_LO_7-25.03.2020","25.03.2020",2020,3,25,0,0,0,0,0,0,7.61905,0,0,0,58.4127,0,0,16.7619,0,0,0,0,0,0,0,0,0,0.7619,0.7619,0,0,0,0,15.2381,0,0,0,0,0,0,0,0,0,0,5.84127,0,0,0,424.12699,0,2.53968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.41269,0,2.53968,0,0,0,0,0,207.74604,0,0,0,0,0,25.39683,0,0,0,2.53968,0,7.61905,0,0,0,0,0,0,0,0,0,0,0,0,0,20.31746,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_8","GER_071_MZB_LO_8-08.04.2009","08.04.2009",2009,4,8,0,0,0,0,0,0,0,0,0,0,1.90476,0,0,1.90476,0,1.52381,0,0,0,0,0,0,0,0,0,0,0,0,0,126.85713,0,0,0,0,0.7619,0,0,0.7619,0,0,0,0,0,2.28571,214.85714,0,3.04762,0,0,0,0,0,0,0,0,0,0,2.66667,0,0,0,0,0,0,0,0,0,4.19047,0,0,0,0,0,0,0,1.90476,0,0,0,0,0,20.57143,0,0,1.14286,7.61905,0,20.57143,0,0,0,0,0,0,0,5.71429,0,0,2.28571,0,2.28571,1.14286,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_8","GER_071_MZB_LO_8-08.04.2011","08.04.2011",2011,4,8,0,0,0,0,0,0,0,0,0,0,27.43,0,0,389.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.14,0,0,0,0,0,0,0,0,0.76,0,9.14,0,0,4.57,342.86,0,0,0,0,0,0,0,0,0,0,0,0,14.48,0,0,0,4.57,0,0,0,0,0,56.38,0,4.57,0,0,0,0,0,73.14,0,0,0,0,0,9.14,0,0,0,0,0,13.71,0,0,0,0,0,0,0,0,0.76,0,0,0,256,6.1,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_8","GER_071_MZB_LO_8-13.04.2012","13.04.2012",2012,4,13,0,0,0,0,0,0,0,0,0,0,6,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,309,0,1.6,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,88.6,0,0,0,0,0,42,0,0,0,3.8,0,12,0,0,0.8,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_8","GER_071_MZB_LO_8-16.04.2013","16.04.2013",2013,4,16,0,0,0,0,13.7,0,0,0,0,0,3.4,0,0,205.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.2,0,0,3.4,0,3.4,0,1.6,0,10.3,0,0.8,0,0,0,264.3,0,4.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,21.4,3.4,0,0,0,0,0,0,133.8,0,0,0,0,0,78.9,0,0,0,3.4,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,10.3,4.2,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_8","GER_071_MZB_LO_8-25.03.2020","25.03.2020",2020,3,25,0,0,0,0,5.02857,0,0.8,0,0,0,0,0,0,300,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,10.28571,0,25.6,0,0,10.28571,641.14286,0,20.57143,0,0,0,0,0,0,0,0.8,0,0,42.74285,0,0,0,0,0,0,0,0,0,42.51428,13.71428,0,0,0,0,0,0,88.91429,0,0,0,0,0,3.42857,0,0,0,0,0,6.85714,0,0,0,0,6.85714,0,0,0,6.85714,0,0,0,48,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_9","GER_071_MZB_LO_9-14.04.2009","14.04.2009",2009,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.6,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,4.8,8,0,1.6,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,7.2,0,4,0,0,0,1.6,0,0,0,0,0,0,0,0,0,23.2,0,0,0.8,0,0,47.2,0,0,0,0,4,0,0,8,0,0,1.6,0,0.8,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_9","GER_071_MZB_LO_9-28.04.2010","28.04.2010",2010,4,28,0,0,0,0,0,0,0,0,0,0,3.2,0,0,8.8,0,0,0,0,1.6,0,0,0,2.4,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5.6,0,0,3.2,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_9","GER_071_MZB_LO_9-20.04.2011","20.04.2011",2011,4,20,0,0,0,0,0,0,0,0,0,0,10.4,0,0,9.6,0,0,0,0,0,0,0,0,116.8,0,0,0,0,0,0,108.8,0,0,0,0,0.8,0,0,0.8,6.4,0,1.6,0,0,0.8,174.4,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,12.8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,121.6,0,0,2.4,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_9","GER_071_MZB_LO_9-12.04.2013","12.04.2013",2013,4,12,1.52381,0,0,0,2.28571,0,0,0,0,0,3.80952,0,0,16,0,0,0,0,0,0.7619,0,0,0,0,0,0,0,0,0,9.14285,0,0,0,0,0.7619,0,0,0.7619,0.7619,0,0,0,0,0,19.04762,0,0,0,0,0,0,0,0,0,4.57142,0,0,0.7619,0,0,0,0,4.57143,0,0,2.28571,0,0.7619,0,0,0,0,1.52381,0,0,0,0,0,0,0,0,6.85714,0,0,0,0,0,0,0,0,0,0.7619,0,0,0,0,0,0,0.7619,0,67.80952,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_9","GER_071_MZB_LO_9-29.04.2016","29.04.2016",2016,4,29,0,0,0,0,0,0,0,0,0,0,115.2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.2,0,0,0,0,1.6,0,6.4,6.4,28.8,0,3.2,0,0,9.6,475.2,0,0,0,0,0,0,0,0,0,22.4,0,0,35.2,0,0,0,0,8,0,3.2,0,0,38.4,0,0,0,0,0,0,0,0,0,0,1.6,0,0,96,0,0,0,0,0,3.2,0,0,0,1.6,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_071_MZB_LO_9","GER_071_MZB_LO_9-18.04.2019","18.04.2019",2019,4,18,0,0,0,0,6.9,0,0,0,0,0,29.7,0,0,32,0,0,0,0,0,0.8,0,0,11.4,0.8,0.8,0,0,0,0,57.2,0,0,0,0,6.9,0,16,9.1,50.3,0,70.9,0,0,4.6,180.6,0,0,11.4,0,0,0,0,2.3,0,61.7,0,0,6.1,0,0,0,0,121.1,0,11.4,68.6,0,74.9,0,13.7,0,0.8,9.1,0,0,0,0,0,0,0,0,6.9,4.6,0,0,0,0,2.3,0,0,0,13.8,0,0,0,2.3,2.3,0,0,0,48,0,0,0,0,0,6.9,0,0,0,0
