"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","AESHNA SP.","ALBOGLOSSIPHONIA HETEROCLITA","AMELETUS SP.","ANISOPTERA GEN. SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","ARANEAE GEN. SP.","ASELLUS SP.","ASTACUS SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEA PULLATA","BERAEODES MINUTUS","BITHYNIIDAE GEN. SP.","BRACHYCENTRUS SUBNUBILUS","CAENIS SP.","CALOPTERYGIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CATACLYSTA LEMNATA","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHIMARRA MARGINATA","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","CHRYSOPILUS SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTER SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYANOPHTHALMA OBSCURA","DENDROCOELUM LACTEUM","DICRANOTA SP.","DINA LINEATA","DIPTERA GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIDAE GEN. SP.","ELOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHEMEROPTERA GEN. SP.","EPHYDATIA MUELLERI","EPHYDRIDAE GEN. SP.","ERPOBDELLA SP.","FREDERICELLA SP.","GAMMARIDAE GEN. SP.","GASTROPODA GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERA SP.","GOMPHIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROCHUS SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYDROZOA GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MEGALOPTERA GEN. SP.","MERMITHIDAE GEN. SP.","MESOVELIA SP.","METRETOPUS SP.","MICRASEMA SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURIDAE GEN. SP.","NEPA CINEREA","NOTONECTA SP.","NYMPHULA SP.","ODONATA GEN. SP.","OLIGOCHAETA GEN. SP.","PALUDICELLA SP.","PEDICIA SP.","PERLODIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLA GEOMETRA","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS PENNIPES","PLECOPTERA GEN. SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROSTOMA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHABDIOPTERYX ACUMINATA","RHYACOPHILIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SERRATELLA SP.","SIALIDAE GEN. SP.","SILO PALLIPES","SIMULIIDAE GEN. SP.","SIPHLONURIDAE GEN. SP.","SISYRA SP.","SPHAERIIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TURBELLARIA GEN. SP.","UNIONIDAE GEN. SP.","VALVATA SP.","VELIA SP.","ZYGOPTERA GEN. SP."
"FIN_004_MZB_LO_70","FIN_004_MZB_LO_70-08.09.2016","08.09.2016",2016,9,8,0,0,0,8,0,0,0,0,0,0,28,22,0,0,0,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1211,0,2,41,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,1,6,0,0,0,0,0,0,1,0,0,8,0,0,4,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,1,1,5,0,0,0,0,86,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_71","FIN_004_MZB_LO_71-22.10.2009","22.10.2009",2009,10,22,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,3,0,0,1,1,0,0,207,1,0,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,0,19,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_71","FIN_004_MZB_LO_71-20.11.2012","20.11.2012",2012,11,20,0,0,0,0,0,0,0,0,6,0,0,129,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,71,1,0,0,22,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,810,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_71","FIN_004_MZB_LO_71-23.09.2014","23.09.2014",2014,9,23,0,0,0,0,0,0,0,0,25,0,0,39,0,0,0,0,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,4,0,0,234,1,0,0,60,4,0,0,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_71","FIN_004_MZB_LO_71-26.09.2017","26.09.2017",2017,9,26,0,0,0,0,0,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,52,0,0,3,5,0,0,77,4,0,0,10,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,25,0,0,0,0,0,0,4,0,0,31,0,2,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_71","FIN_004_MZB_LO_71-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,0,0,0,7,0,0,118,0,0,0,0,0,1,0,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,157,0,0,0,2,0,0,370,0,0,0,11,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,86,0,1,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_72","FIN_004_MZB_LO_72-06.10.2009","06.10.2009",2009,10,6,0,0,0,0,0,0,0,0,14,0,0,164,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,7,1,0,0,0,0,4,0,10,2,31,0,0,0,0,0,0,9,0,0,48,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,14,0,2,10,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_72","FIN_004_MZB_LO_72-14.10.2012","14.10.2012",2012,10,14,0,0,0,0,0,0,0,0,12,0,0,176,0,0,0,0,0,0,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,29,0,0,0,1,0,0,0,6,0,0,5,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_72","FIN_004_MZB_LO_72-23.09.2014","23.09.2014",2014,9,23,0,0,0,0,0,0,0,0,6,0,0,87,0,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,17,0,0,0,0,11,0,8,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,9,1,0,2,0,1,3,0,6,0,15,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_72","FIN_004_MZB_LO_72-25.09.2017","25.09.2017",2017,9,25,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,2,0,0,15,0,1,5,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_72","FIN_004_MZB_LO_72-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,0,0,0,6,0,0,668,0,0,0,0,0,0,2,0,6,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,1,0,34,0,0,26,0,0,2,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_73","FIN_004_MZB_LO_73-07.10.2009","07.10.2009",2009,10,7,2,0,0,0,0,0,0,0,32,0,0,183,0,0,0,0,10,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,22,0,0,0,3,0,39,0,4,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,29,0,0,0,0,4,0,0,7,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,57,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_73","FIN_004_MZB_LO_73-04.11.2012","04.11.2012",2012,11,4,0,0,0,0,0,0,0,0,28,0,0,76,0,0,0,1,1,0,0,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,68,0,0,4,0,0,0,0,3,0,0,0,0,4,0,1,1,9,0,2,0,0,0,27,0,0,0,0,0,0,203,0,0,0,77,2,4,0,15,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,18,0,0,0,0,7,0,1,2,0,0,5,0,0,0,0,4,0,0,7,0,0,0,0,0,0,2370,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_73","FIN_004_MZB_LO_73-24.09.2014","24.09.2014",2014,9,24,0,0,0,0,0,0,0,0,9,0,0,58,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,8,0,0,4,1,0,0,175,0,0,0,34,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,96,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_73","FIN_004_MZB_LO_73-20.09.2017","20.09.2017",2017,9,20,0,0,0,0,0,0,0,0,20,0,0,22,0,0,0,1,2,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,1,0,0,0,0,15,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,22,2,0,0,156,1,0,0,19,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_73","FIN_004_MZB_LO_73-02.10.2020","02.10.2020",2020,10,2,0,0,0,0,0,0,0,0,10,0,0,167,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,45,0,0,1,0,0,0,135,0,0,0,6,1,1,0,5,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
"FIN_004_MZB_LO_74","FIN_004_MZB_LO_74-15.10.2009","15.10.2009",2009,10,15,1,0,0,0,0,0,0,0,3,0,0,407,0,0,0,0,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,0,0,5,0,0,3,3,0,0,64,0,0,0,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,1,4,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0
"FIN_004_MZB_LO_74","FIN_004_MZB_LO_74-04.11.2012","04.11.2012",2012,11,4,0,0,0,0,0,0,0,0,18,0,0,111,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,24,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_74","FIN_004_MZB_LO_74-24.09.2014","24.09.2014",2014,9,24,0,0,0,0,0,0,0,0,18,0,0,26,0,0,0,4,26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,2,5,0,0,2,0,0,0,15,2,20,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_74","FIN_004_MZB_LO_74-20.09.2017","20.09.2017",2017,9,20,0,0,0,0,0,0,0,0,18,0,0,70,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,15,0,0,0,0,0,20,0,0,9,2,0,0,18,10,0,0,26,10,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,1,0,0,9,0,0,0,2,0,0,33,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_74","FIN_004_MZB_LO_74-02.10.2020","02.10.2020",2020,10,2,0,0,0,0,0,0,0,0,12,0,0,59,0,0,0,30,1,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,38,0,0,0,0,1,0,0,0,0,2,2,0,0,19,0,1,0,0,0,16,0,0,2,0,0,0,20,1,0,0,62,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,52,0,0,0,0,2,0,0,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1475,0,0,168,2,0,0,0,2,0,0,0,0,0,0,0
"FIN_004_MZB_LO_75","FIN_004_MZB_LO_75-08.10.2009","08.10.2009",2009,10,8,0,0,0,0,0,0,0,0,55,0,0,13,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,5,1,4,0,12,1,1,0,0,0,0,0,0,5,0,0,5,0,0,0,0,39,0,0,0,0,0,0,6,0,0,0,1,0,0,0,7,0,0,0,0,0,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_75","FIN_004_MZB_LO_75-04.11.2012","04.11.2012",2012,11,4,0,0,0,0,0,0,0,0,26,0,0,804,0,0,0,0,0,1,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,85,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,58,0,0,0,131,3,1,0,15,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,114,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0
"FIN_004_MZB_LO_75","FIN_004_MZB_LO_75-24.09.2014","24.09.2014",2014,9,24,0,0,0,0,0,0,0,0,6,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,5,0,0,0,5,0,0,79,4,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_75","FIN_004_MZB_LO_75-20.09.2017","20.09.2017",2017,9,20,0,0,0,0,0,0,0,0,19,0,0,86,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,5,0,0,0,0,0,5,0,0,0,0,0,45,1,0,0,0,0,0,0,0,5,0,0,1,2,0,0,38,8,0,0,44,17,20,0,2,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,4,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_75","FIN_004_MZB_LO_75-02.10.2020","02.10.2020",2020,10,2,0,0,0,0,0,0,0,0,10,0,0,44,0,0,0,5,7,0,0,0,74,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,9,0,0,0,0,43,0,0,0,0,2,1,1,0,0,0,0,7,0,0,17,0,0,0,0,0,0,18,1,0,0,86,7,1,0,2,2,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,269,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,23,0,0,156,2,0,0,0,7,0,0,10,0,0,0,0
"FIN_004_MZB_LO_76","FIN_004_MZB_LO_76-06.10.2009","06.10.2009",2009,10,6,0,0,0,0,0,0,0,0,66,0,0,130,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,1,0,0,0,101,4,0,0,16,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,9,0,0,14,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,9,0,0,1,0,0,0,0,0,0,0
"FIN_004_MZB_LO_76","FIN_004_MZB_LO_76-14.11.2012","14.11.2012",2012,11,14,1,0,0,0,0,0,0,0,26,0,0,120,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,171,0,8,0,0,0,0,0,0,0,4,0,0,1,20,0,0,2,0,0,0,0,0,127,0,0,1,10,0,0,94,3,0,0,24,1,4,0,14,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,8,0,2,0,4,1,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,50,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_76","FIN_004_MZB_LO_76-23.09.2014","23.09.2014",2014,9,23,0,0,0,0,0,0,0,0,5,0,0,71,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,15,0,0,0,0,0,88,0,0,1,7,0,0,38,16,0,0,125,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_76","FIN_004_MZB_LO_76-20.09.2017","20.09.2017",2017,9,20,0,0,0,0,0,0,0,0,73,0,0,71,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,285,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0,90,0,0,4,3,0,0,51,4,0,0,14,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_76","FIN_004_MZB_LO_76-01.10.2020","01.10.2020",2020,10,1,0,0,0,0,0,0,0,0,49,0,0,120,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,78,0,0,2,0,0,0,234,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,18,0,0,74,0,2,0,0,0,0,0,9,0,0,0,0
"FIN_004_MZB_LO_77","FIN_004_MZB_LO_77-19.09.2006","19.09.2006",2006,9,19,0,0,0,0,0,0,0,0,2,0,0,34,0,0,0,0,3,2,0,0,26,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,127,13,0,0,56,11,20,68,0,6,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,8,0,0,36,9,0,0,0,0,0,0,116,0,0,0,0,0,0,0,18,0,0,0,0,13,0,6,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_77","FIN_004_MZB_LO_77-14.09.2009","14.09.2009",2009,9,14,0,0,0,0,0,12,0,0,1,0,0,260,0,0,0,0,0,0,14,0,7,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,7,0,0,12,1,0,1,38,16,0,0,56,0,7,877,62,5,0,0,0,0,0,195,0,1,0,0,154,0,0,0,0,160,0,0,24,0,0,0,0,3,0,0,88,0,0,0,0,0,0,0,80,0,0,1,1,2,0,15,0,0,14,0,175,0,0,4,0,0,0,0,0,0,0
"FIN_004_MZB_LO_77","FIN_004_MZB_LO_77-04.09.2012","04.09.2012",2012,9,4,0,0,0,0,0,15,0,0,3,0,0,236,0,0,0,0,0,1,29,0,1,0,0,380,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,658,0,0,0,0,0,0,21,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,21,0,0,267,0,0,0,51,9,0,0,60,4,94,1831,229,2,0,0,0,0,0,36,0,3,0,0,151,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,149,0,0,5,10,3,1,82,0,0,11,0,625,0,0,0,0,0,0,0,0,0,0
"FIN_004_MZB_LO_77","FIN_004_MZB_LO_77-01.11.2016","01.11.2016",2016,11,1,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,17,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,190,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,35,0,0,0,11,8,0,0,1,0,222,241,8,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,8,0,0,47,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,9,0,0,0,0,3,0,629,0,0,2,0,77,0,0,0,0,0,0,0,0,0,0
