"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS SP.","AESHNIDAE GEN. SP.","AGRIOTYPUS SP.","ANTHOMYIIDAE GEN. SP.","APHELOCHEIRIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BLEPHARICERIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","BRANCHIOBDELLIDAE GEN. SP.","CAENIDAE GEN. SP.","CALAMOCERATIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAPNIONEURA SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORDULEGASTRIDAE GEN. SP.","CORDULIIDAE GEN. SP.","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","CYZICIDAE GEN. SP.","DENDROCOELUM SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","EPHORON VIRGO","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GERRIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HEBRIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HETEROPTERA GEN. SP.","HIRUDINIDAE GEN. SP.","HYDRA SP.","HYDRACHNA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROCHUS SP.","HYDROMETRIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MERMITHIDAE GEN. SP.","MESOVELIIDAE GEN. SP.","MOLANNA SP.","MUSCIDAE GEN. SP.","NAUCORIDAE GEN. SP.","NEMOURIDAE GEN. SP.","NEPIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTONECTIDAE GEN. SP.","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","OSMYLIDAE GEN. SP.","PALAEMONIDAE GEN. SP.","PEDICIIDAE GEN. SP.","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANIPENNIA GEN. SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIDIDAE GEN. SP.","PLEIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PROCAMBARUS CLARKII","PSEPHENIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SISYRIDAE GEN. SP.","SPHAERIIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX SP.","THAUMALEIDAE GEN. SP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRIOPSIDAE GEN. SP.","UENOIDAE GEN. SP.","UNIONIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","VIVIPARUS SP."
"ESP_045_MZB_LO_52","ESP_045_MZB_LO_52-23.09.2019","23.09.2019",2019,9,23,0,2,0,2,0,0,0,480,0,144,0,0,0,0,0,136,0,0,0,0,0,1536,0,0,0,0,2,0,0,0,0,0,0,0,0,0,48,0,0,1280,8,0,0,0,0,0,72,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,264,8,96,0,0,0,960,8,0,0,16,8,0,768,0,0,0,0,88,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,24,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,576,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_52","ESP_045_MZB_LO_52-15.09.2020","15.09.2020",2020,9,15,0,0,0,0,0,0,0,368,0,28,0,0,0,0,0,128,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,704,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,272,0,0,0,160,0,0,0,8,0,0,176,0,0,0,0,36,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,2,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_52","ESP_045_MZB_LO_52-22.09.2021","22.09.2021",2021,9,22,0,0,0,0,0,0,0,1152,0,176,0,0,0,0,0,320,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,56,0,8,0,0,320,0,0,0,0,0,0,768,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,672,0,0,0,1344,0,0,0,32,0,0,128,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1408,0,0,0,0,0,0,0,16,0,0,0,120,0,0,40,0,0,0,0,0,0,0,0,0,0,0,6,152,0,24,0,0,0,0,0,2,0,0,0,0,0,0,0
"ESP_045_MZB_LO_52","ESP_045_MZB_LO_52-15.09.2022","15.09.2022",2022,9,15,0,0,0,0,0,0,0,736,0,12,0,0,0,0,0,2,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,704,0,0,0,0,0,0,12,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,640,0,0,0,64,0,0,0,0,0,0,12,0,0,0,2,96,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,1280,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_52","ESP_045_MZB_LO_52-10.10.2023","10.10.2023",2023,10,10,0,0,0,0,0,0,0,336,0,36,0,0,0,0,0,352,0,0,0,12,0,768,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,72,0,28,0,0,0,368,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_52","ESP_045_MZB_LO_52-04.09.2024","04.09.2024",2024,9,4,0,2,0,0,0,0,0,224,0,24,0,0,0,0,0,184,0,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,136,0,0,0,704,8,0,0,0,0,0,22,0,0,0,0,40,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,48,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-07.09.2012","07.09.2012",2012,9,7,0,7.5,0,0,0,0,0,400,0,117,0,0,0,0,0,5,0,0,0,0,0,370.5,0,0,39,5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,604.5,0,12,2.5,0,0,2.5,351,1.5,2.5,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,35590,0,0,0,2.5,0,0,2.5,2.5,0,0,0,0,0,0,7.5,19.5,0,0,0,0,0,0,12,0,0,3746.5,0,0,0,0,0,0,0,19.5,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,5,10,97.5,0,3746.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-02.09.2013","02.09.2013",2013,9,2,0,12,0,0,0,0,0,253.5,0,780.5,0,0,0,0,0,0,2.5,136.5,0,0,0,683,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,29.5,0,0,3277.5,10,49,19.5,0,0,0,16858.5,0,2.5,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,156,13112,0,0,0,3122,0,0,2.5,5,0,0,0,0,0,0,19.5,39,0,0,0,0,0,0,273,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7.5,0,0,0,5,0,127,0,1092.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-03.09.2014","03.09.2014",2014,9,3,0,2,0,0,0,0,0,208,0,608,0,0,0,0,0,0,0,192,0,0,0,5344,0,0,0,6,0,0,0,0,0,0,0,0,0,0,256,0,0,6752,0,4,22,0,0,16,3840,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,17920,0,0,0,1600,0,0,0,0,0,0,0,0,0,64,0,112,0,0,0,0,0,0,128,0,0,3072,0,0,0,0,0,0,0,2,0,16,0,240,0,0,0,0,0,0,0,0,0,14,0,0,0,64,0,304,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-31.08.2015","31.08.2015",2015,8,31,0,0,0,0,0,0,0,56,0,192,0,0,0,0,0,0,0,80,0,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,2192,0,4,42,0,0,0,5888,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,48,2944,0,0,0,240,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,64,0,0,64,0,0,0,0,0,0,0,16,0,2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,256,0,0,0,0,0,2,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-12.09.2016","12.09.2016",2016,9,12,0,0,0,0,0,0,0,80,0,352,0,0,0,0,0,0,0,48,0,0,0,96,0,0,0,2,0,0,0,0,0,0,0,0,0,0,192,0,0,1536,0,0,2,0,0,0,4480,0,2,0,16,0,0,0,0,0,0,0,2,0,0,0,0,16,80,13824,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,64,0,0,256,0,0,0,0,0,0,0,0,0,2,0,160,0,0,0,0,0,0,0,4,0,0,0,0,0,48,0,112,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-13.09.2018","13.09.2018",2018,9,13,0,4,0,0,0,0,0,112,0,704,0,0,0,0,0,0,0,8,0,0,0,832,0,0,0,2,0,0,0,0,0,0,0,0,0,0,336,0,0,7680,0,0,20,0,0,0,6400,0,4,0,0,0,0,32,0,0,0,0,26,0,0,0,0,96,32,10240,0,0,0,176,0,0,96,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,224,0,0,0,0,0,0,0,0,0,0,0,80,0,0,4,0,0,0,0,0,0,0,0,0,0,128,0,320,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-15.09.2020","15.09.2020",2020,9,15,0,22,0,0,0,0,0,176,0,736,0,0,0,0,0,0,0,448,0,0,0,352,0,0,0,8,0,0,0,0,0,0,0,0,0,0,80,0,0,4480,0,48,36,0,0,0,4864,0,8,0,16,0,0,2,0,0,0,0,14,0,0,0,0,48,48,6144,0,0,0,144,0,0,352,32,0,0,0,0,0,32,0,0,0,0,0,0,0,0,48,0,0,400,0,0,0,0,0,0,0,2,0,0,0,96,0,0,0,0,0,0,2,0,0,0,0,0,0,48,0,144,0,32,0,0,4,0,0,2,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-19.09.2022","19.09.2022",2022,9,19,0,4,0,0,0,0,0,64,0,768,0,0,0,0,0,16,0,2,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,5888,0,0,64,0,0,0,464,0,16,0,0,0,0,2,0,0,0,0,48,0,0,0,0,0,16,5632,0,0,0,304,16,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,128,0,2,224,0,0,0,0,0,0,0,0,0,0,0,112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-05.10.2023","05.10.2023",2023,10,5,0,4,0,0,0,0,0,128,0,256,0,0,0,0,0,0,0,8,0,0,0,144,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,3712,0,0,192,0,0,0,3584,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,256,304,4864,0,0,0,640,0,0,2,16,0,0,0,0,0,2,0,16,0,0,0,0,0,0,48,0,0,288,0,0,16,0,0,0,0,0,0,0,0,96,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,320,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_53","ESP_045_MZB_LO_53-30.09.2024","30.09.2024",2024,9,30,0,2,0,0,0,0,0,128,0,304,0,0,0,0,0,0,0,2,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2176,0,6,64,0,0,0,1984,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,48,32,1472,0,0,0,704,0,0,6,32,0,0,0,0,0,4,0,16,0,0,0,0,0,0,192,0,0,640,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-24.09.1999","24.09.1999",1999,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.5,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-12.09.2002","12.09.2002",2002,9,12,0,0,0,0,0,624.5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2060.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5,0,0,0,0,0,0,0,0,0,8242,0,0,0,0,0,0,0,195,0,0,0,62.5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,687,0,312,0,0,0,0,0,8,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-08.09.2003","08.09.2003",2003,9,8,0,0,0,0,0,2029.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,14985.5,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,117,0,936.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-29.09.2004","29.09.2004",2004,9,29,0,0,0,0,0,1463.5,0,0,0,0,0,0,0,0,0,7.5,0,0,0,7.5,0,139.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,7961,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,7.5,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-15.09.2005","15.09.2005",2005,9,15,0,0,0,0,0,4058.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,429.5,0,0,0,0,0,0,0,0,0,12331.5,0,0,0,0,0,0,0,2731.5,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,127,0,663.5,78,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-14.09.2006","14.09.2006",2006,9,14,0,0,0,0,0,507.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,10,0,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,20917,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,175.5,0,0,0,0,0,0,0,0,0,10,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-20.09.2007","20.09.2007",2007,9,20,0,0,0,0,0,1405,0,0,0,1483,0,0,0,0,0,10,0,0,0,0,0,322.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,0,0,0,0,0,0,0,0,5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,146.5,0,0,5931.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,0,0,0,0,0,0,0,0,0,1665.5,0,0,0,0,0,0,0,156,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-17.09.2008","17.09.2008",2008,9,17,0,0,0,2.5,0,1249,0,0,0,819.5,0,0,0,0,0,10,0,0,0,0,0,1014.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,10,19.5,0,7.5,0,0,0,0,0,0,5,0,0,0,0,0,0,702.5,0,0,5219.5,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,58.5,0,0,0,0,0,0,2.5,0,0,3902.5,0,0,0,0,0,0,0,897.5,0,0,0,117,0,0,0,0,0,10,0,0,0,2.5,0,0,0,0,0,29.5,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-10.09.2009","10.09.2009",2009,9,10,0,0,0,0,0,790,0,0,0,1034,0,2.5,0,0,0,2.5,0,0,0,0,0,1561,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,1131.5,0,0,0,312,58.5,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,3131.5,0,0,0,0,0,0,0,68.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-09.09.2010","09.09.2010",2010,9,9,0,0,0,0,0,468.5,0,0,0,6.5,0,0,0,0,0,572.5,0,0,0,0,0,2757.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.5,0,0,6.5,0,0,0,0,0,3.5,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,1040.5,0,0,0,13,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10823,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-07.09.2011","07.09.2011",2011,9,7,0,0,0,0,0,26,0,0,0,1040.5,0,6.5,0,0,0,130,0,0,0,0,0,15141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,234,0,0,0,312,39,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,9990,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,3.5,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-07.09.2012","07.09.2012",2012,9,7,0,0,0,2.5,0,273,0,0,0,1951,0,0,0,0,0,14.5,0,0,0,0,0,1648.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,29.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,741.5,0,0,0,741.5,156,0,0,0,0,0,0,0,0,0,0,780.5,0,0,0,0,0,0,0,0,0,1563.5,0,0,2.5,0,0,0,0,117,0,0,0,195,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,312,0,624.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-02.09.2013","02.09.2013",2013,9,2,0,0,0,0,0,195,0,0,0,4370.5,0,12,0,0,0,136.5,0,0,0,0,0,848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,22,2.5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,0,0,4839,0,0,0,1717,10,0,0,0,0,0,0,0,0,0,2.5,195,0,0,0,0,0,0,0,0,0,2966,0,0,0,0,0,0,0,19.5,0,0,0,273,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,546.5,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-03.09.2014","03.09.2014",2014,9,3,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,32,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1408,0,0,0,4,32,0,0,0,0,0,0,0,0,0,16,120,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-31.08.2015","31.08.2015",2015,8,31,0,0,0,0,0,32,0,0,0,24,0,2,0,0,0,8,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,10,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1536,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1792,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,8,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-12.09.2016","12.09.2016",2016,9,12,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,32,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1728,0,0,0,144,8,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-04.09.2017","04.09.2017",2017,9,4,0,0,0,0,0,24,0,0,0,288,0,2,0,0,0,128,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2048,0,0,0,96,16,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0,16,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-13.09.2018","13.09.2018",2018,9,13,0,0,0,0,0,4,0,0,0,1664,0,0,0,0,0,1536,0,0,0,0,0,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,48,0,0,0,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,16,6144,0,0,0,2112,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,0,0,0,0,0,32,0,0,0,0,0,240,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,160,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP_045_MZB_LO_54","ESP_045_MZB_LO_54-06.09.2019","06.09.2019",2019,9,6,0,0,0,0,0,32,0,0,0,1024,0,0,0,0,0,592,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,16,0,0,0,0,0,1152,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,2368,0,0,0,640,800,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,208,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
