"site_id","sgn_id","sample_id","year","month","day","ACROLOXUS LACUSTRIS","AESHNA SP.","AGAPETUS SP.","AGRYPNIA SP.","AMELETUS SP.","ANISOPTERA GEN. SP.","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","AQUARIUS NAJAS","ARCTOPSYCHE LADOGENSIS","ARGYRONETA AQUATICA","ARTHROPLEA CONGENER","ASELLUS AQUATICUS","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEODES MINUTUS","BITHYNIA LEACHII SSP.","BITHYNIA TENTACULATA","BIVALVIA GEN. SP.","BRACHYCENTRUS SUBNUBILUS","BRACHYPTERA SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","COLEOPTERA GEN. SP.","CORDULEGASTER BOLTONII","CORDULIA AENEA","CORIXIDAE GEN. SP.","CULICIDAE GEN. SP.","DENDROCOELUM LACTEUM","DICRANOTA SP.","DINOCRAS CEPHALOTES","DIPTERA GEN. SP.","DIXA SP.","DIXELLA SP.","DYTISCIDAE GEN. SP.","ECNOMUS TENELLUS","ELMIS AENEA","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHYDRIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARUS SP.","GASTROPODA GEN. SP.","GERRIS SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMA SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HOLOSTOMIS ATRATA","HYDRACHNIDAE GEN. SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","LEPIDOPTERA GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIA SP.","LEUCTRA SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MARGARITIFERA MARGARITIFERA","MICRASEMA GELIDUM","MICRASEMA SETIFERUM SSP.","MOLANNA ANGUSTATA","MOLANNODES TINCTUS","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURIDAE GEN. SP.","NOTERUS SP.","NOTONECTA GLAUCA SSP.","OLIGOCHAETA GEN. SP.","OLIGOSTOMIS RETICULATA","OLIGOTRICHA STRIATA","OULIMNIUS SP.","PARALEPTOPHLEBIA SP.","PEDICIA SP.","PERLODIDAE GEN. SP.","PHILOPOTAMIDAE GEN. SP.","PHRYGANEA BIPUNCTATA","PHYSA FONTINALIS","PLANORBIDAE GEN. SP.","PLATYCNEMIS PENNIPES","PLECOPTERA GEN. SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERA SP.","RHYACOPHILA SP.","RIOLUS CUPREUS","RIOLUS NITENS","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHONOPERLA BURMEISTERI","SISYRA SP.","SOMATOCHLORA FLAVOMACULATA","SOMATOCHLORA METALLICA","SPHAERIIDAE GEN. SP.","STENELMIS CANALICULATA","STRATIOMYIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS FLUVIATILIS SSP.","TIPULIDAE GEN. SP.","TRICHOPTERA GEN. SP.","TRICLADIDA GEN. SP.","TRIOGMA SP.","TURBELLARIA GEN. SP.","UNIO SP.","VALVATA CRISTATA","VALVATA PISCINALIS SSP.","ZWICKNIA BIFRONS","ZYGOPTERA GEN. SP."
104000018,"SWE_038_MZB_LO_18","104000018_17.09.2017",2017,"9",17,0,0,20.8,0,0,0,0,0,0,0,0,0,0,6.4,0,0,107.4,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,11.6,0,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0,3.8,0.6,0,0,0,0,48.4,0,0,0,0,4.2,0,0,0,0,0,11.4,0,8.8,0,7.8,0,0,3,0.4,0,5.8,0.8,0,16.8,0,1,7,1.6,2,0,0,0.8,0,0,0,0,21.4,0,0,43,0,0,0,0,0,1.8,1.2,0,0,0,0,0,0,0,4.2,0,0,5.4,0,0,0.4,5.2,0,0,1.6,2,0,0,0,0.2,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0
104000018,"SWE_038_MZB_LO_18","104000018_11.09.2018",2018,"9",11,0,0,1.4,0,0,0,0,0,0,0,0,0,0,3.2,0,0,74.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.4,0,0,0,0,0,0.8,0,2.4,0,0,0,0,0,0,2,1.2,0.4,0,0,0,24.6,0,0,0,0,0.4,0,0,0,0,0,43,0,1.6,0,12.4,0,0,22.6,0.8,0,3.2,0.4,0.2,11.4,0,0,2.6,0,0,0,0,0.6,0,0,0,0,12.8,0,0,15.8,0,0,0.2,0,0,2,17.4,0,0,0,0,0,0,0.6,5.2,0,0,5.4,0,0,0,3.8,0,0,10.4,2,0,0,0,0,0,0,0,0.2,0,0,0,1.4,0,0,0,0,0,0,0
104000018,"SWE_038_MZB_LO_18","104000018_20.09.2019",2019,"9",20,0,0,3.4,0,0,0,0,0,0,0,0,0,0,5.4,0,0,324.6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,2,0,0,0.6,0,0,0,6.4,4,0.6,0,0,0,46.8,0,0,0,0,0.2,0,0,0,0,0,36.4,0,2.2,0,27.8,0,0,38.8,0.2,0,8,0.8,4.4,19.2,0,1.8,6,1.2,0,0,0,0.2,0,0,0,0,39.6,0,0,44,0,0,0.2,0,0,2.4,11.2,0,0,0,0,0,0,0.8,19.8,0,0,8.6,0,0,0.2,4,0,0,11,6.4,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_14.09.2007",2007,"9",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.4,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,24.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,16.8,3.2,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9.4,0.8,0,0,14.8,4,0,1.6,0,0,54.6,0,0.4,0,0.2,0,0,0,0,0,0,0,0,14.4,0,0,1.2,0,0,0.6,0,0,6.2,11.4,0,0,0,0,0,0,7,2.6,0,0,8,0,0,0,0,0,0,80,1.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_15.09.2008",2008,"9",15,0,0,0.6,0,3,0,0,0,0,0,0,0,0,0,0,0,76.2,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,371.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,13.8,0.2,0,19.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,8.4,0,0,20.2,2.4,0,0,7,16.8,0,6.6,0,0,51,0,0.6,0,0,0,0,0,0,0,0,0,0,24.8,0.2,0,5,0,0,0.2,0,0,6.2,10.2,0,0,0,0,0,0,4,2.4,0,0,12.8,0,0,0,1.2,0,0.2,70.4,2.8,0,0,0,0,0,0,0,6.2,0,0.2,0,0,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_16.09.2009",2009,"9",16,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,80.6,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,85.2,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,7.6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,14.4,0.6,0,0,5.2,48.4,0,5.2,0,0,34.6,0,1.8,0,0,0,0,0,0,0,0,0,0,18.8,0,0,1.6,0,0,0,0,0,8.4,0.4,0,0,0,0,0,0,6.4,0.8,0,0,4,0,0,0.2,1.2,0,0,28.4,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_18.09.2011",2011,"9",18,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,102.6,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,151,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,4.2,0,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,4.4,1.6,0,0,9,6.4,0,2.2,0,0,6.2,0,0,0,0.2,0,0,0,0,0,0,0,0,13.8,0,0,10.6,0,0,0,0,0,2.8,0.4,0,0,0,0,0,0,2.2,19.2,0,0,2.6,0,0,0,1.6,0,0,10,2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.6,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_01.10.2012",2012,"10",1,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,80.4,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,163,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,4.6,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,5.6,1.4,0,0,3.2,7.4,0,5.2,0,0,27.6,0,1.6,0,0,0,0,0,0,0,0,0,0,22.8,0,0,8.8,0,0,0.8,0,0,5.8,1.6,0,0,0,0,0,0,6.8,11.6,0,0,3.4,0,0,0.2,0.2,0,0,19,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_16.09.2013",2013,"9",16,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,141.4,0,0,0,0,0,0,0,0,0,0,0.2,22.2,0,0,745.4,0,0,0,0,0,0,0,1,0,0.4,0,0,0,0,14.8,7.4,0,10.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,3.2,0,16.8,0,3.2,0,0,14.6,5.2,0,3.4,0,0,24.2,0,0.8,0,0,0,0,0,0,0,0,0,0,27.6,0,0,5.4,0,0,0,0,0,7,5.6,0,0,0,0,0,0,2.2,6.2,0,0,8.4,0,0,0,0.6,0,0,116.4,1,0,0,0,0,0,0,0,1.6,0,0,0,1.2,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_18.09.2014",2014,"9",18,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4,0.4,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,5.4,0,0.8,0,0,4.8,8.8,0,0.2,0,0,28,0,1,0,0.2,0,0,0,0,0,0,0,0,6.8,0,0,2.4,0,0,0.4,0,0,2.2,0.2,0,0,0.2,0,0,0,2,1,0,0,2.8,0,0,0,0.2,0,0,29.2,9.6,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_24.09.2015",2015,"9",24,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,60.4,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,75,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,1.8,0.6,0,5,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.8,0,5.4,0,0,0,0,3.2,46.8,0,3.8,0.2,0.6,25.4,0,2,0,0.2,0,0,0,0,0,0,0,0,19.8,0,0,2.6,0,0,0.4,0,0,1.6,1.4,0,0,0,0,0,0,3.6,1,0,0,2,0,0,0,1.4,0,0,14.2,0.2,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_29.09.2016",2016,"9",29,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,0,0,0,0,0,0,0.2,0,4,0,0,55,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,4.6,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,10.4,0,0.2,0,0,4,51.2,0,7.4,0,0,28.4,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,2.4,0,0,0.2,0,0,4.4,5.6,0,0,0,0,0,0,5.2,5.8,0,0,3.2,0,0,0,1.2,0,0,50.2,1.4,0,0,0,0,0,0,0,1.2,0,0.2,0,0,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_29.09.2017",2017,"9",29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,67.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,4.8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6,0,0.4,0,0,5.6,10,0,1,0,0,75,0,0.8,0,0.2,0,0,0,0,0,0,0,0,5.8,0,0,7,0,0,0.8,0,0,6.6,4.4,0,0,0,0,0,0,1.8,2.2,0,0,2.2,0,0,0,0.4,0,0,33,1.4,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0
104000019,"SWE_038_MZB_LO_19","104000019_17.09.2018",2018,"9",17,0,0,0,0,0.8,0,0,0,0,0,0,0,2.6,0,0,0,327.8,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,67.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,2.8,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,21.6,0,0.4,0,0,17.2,80.2,0,2.6,0,0.2,75.6,0,2.6,0,0,0,0,0,0,0,0,0,0,9.6,0,0,3.6,0,0,0.8,0,0,2.8,1.8,0,0,0,0,0,0,7.4,21.6,0,0,7.8,0,0,0,4,0,0,25,0.4,0,0,0,0,0,0,0,0.4,0,0.2,0,0.2,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_17.10.2007",2007,"10",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.6,0,0,0,0,0,3,0,0,66.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,3.4,0,0,0,0,4.4,0,0,0.2,8.6,23.8,0,6,0,0,0,0,0,0,0,0.4,0,0,6.2,0,0,3.4,0,0,0.4,0,0,3,0,0,0,0,0,0,0,7.6,0,0,0,0.6,0,0,0,0,0,0.2,11.4,0.2,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_16.09.2008",2008,"9",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,94.6,0,0,0,0,0,0,0,3.8,0,0,0,0,0.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.4,30.8,0,11,0,0,0,0,1,0,0,0,0,0,51,0,0,1,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0.6,0,0,0,0.8,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_28.10.2009",2009,"10",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,36.2,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,1,31.4,0,3.4,0,0.2,0,0,0.8,0,0,0,0,0,23.6,0,0,6.2,0,0,0,0,0,2.2,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_26.10.2010",2010,"10",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,31.6,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,19.6,0,6.2,0,0.2,0,0,1.2,0,0,0,0,0,34.8,0,0,0.4,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0.4,0,0,0,0.8,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_26.10.2011",2011,"10",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,3.6,0,0,0,0,0.4,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.6,18.4,0,4,0,0.2,0,0,0,0,0,0,0,0,53.6,0,0,1.6,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0.2,0,3.6,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_15.10.2012",2012,"10",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,69.8,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,62.2,0,6.8,0,0,0,0,1.6,0,0,0,0,0,126.6,0,0,8.2,0,0,0,0,0.2,1.8,0,0,0,0,0,0,0,0.4,0,0,0,0.6,0,0,0,0,0,0,26.8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_23.10.2013",2013,"10",23,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,0,0,0,12.4,72.2,0,0.8,0,0,0,0,0.2,0,0,0,0,0,26,0,0,3,0,0,0,0,0.4,0.8,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_07.10.2014",2014,"10",7,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,3,0,0,0,0,0,0.6,0,0,33.2,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.6,0,0,0,0,8.6,0,2,0,0.8,0,0,0,0,0,0,0,0,10.2,0,0,3.4,0,0,0.2,0,0,10.6,0,0,0,0,0,0,0,1.2,0,0,0,0.4,0,0,0,0,0,0,45.6,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_20.10.2015",2015,"10",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0.4,2.6,0,1.2,0,0,0,0,0,0,0,0,0,0,48.2,0,0,2.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1.4,0,0,0,0.4,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_18.10.2016",2016,"10",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,44.6,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.6,0,0,0,0,10.4,0,1.2,0,0.4,0,0,0,0,0,0,0,0,4.6,0,0,2,0,0,0,0,0,3.6,0,0,0,0,0,0,0,4.8,0,0,0,0.2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_04.10.2017",2017,"10",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0.2,0,0,0,0,11,0,0.6,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0.2,0,0,0,0,0,4.4,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104000020,"SWE_038_MZB_LO_20","104000020_25.10.2018",2018,"10",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.6,0,0,0,0.2,17.8,0,1.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2,0,0,5.8,0,0,0,0,0,0,0,3.6,0,0,0,0.4,0,0,0,0,0,0,2.2,0.2,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
104000021,"SWE_038_MZB_LO_21","104000021_28.09.2007",2007,"9",28,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,44.4,0,0,0,0,0,0,0,0,0,0.8,0.6,7.2,0,0,52.6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,17.8,4.4,6.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0.6,0,0,0,18.6,0,2.6,2.4,0,0.8,0,0.4,0,2.4,36.4,0,0,59.4,0,0,0,0,3.6,0,0,12,0,0,0,0,0,3.6,0,0,0,1.6,0,0,0,8.2,0,0,0,3.8,0,0,0,0.2,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.2,0,0
104000021,"SWE_038_MZB_LO_21","104000021_18.09.2008",2008,"9",18,0,0,0.6,0,0,0,0,0.8,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,2,0.4,12.2,0,0,59.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,28.6,2.4,10.2,6.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,7.6,0,0,6.8,1.4,0,0,0,17.4,0,3.2,3.8,0.6,1,0,0.6,0,1.8,15.4,0,0,14.6,0,0,0,0,0.8,0,0,14,0,0,0,0,0,4.2,0.2,0,0,2.6,0,0,0,7.8,0.2,0,0,3.2,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
104000021,"SWE_038_MZB_LO_21","104000021_15.10.2009",2009,"10",15,0,0,2.8,0,1.6,0,0,2.4,0,0,0,0,0,0,0,0,39.8,0,0,0,0,0,0,0,0,0,2.6,0,10.4,0,0,38.6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8.8,1.6,1.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,1.8,2.6,0,0,0,17.8,0,0,0.4,0.2,2.4,0,1,0,1.4,26.6,0,0,8.8,0,0,0,0,0.2,0,0,24,0,0,0,0,0,6.2,0,0,0,0.6,0,0,0,3.8,0.6,0,0,2.2,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
104000021,"SWE_038_MZB_LO_21","104000021_18.09.2010",2010,"9",18,0,0,0.4,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0.4,0,5,0,0,37,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,11.8,1.8,2.2,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1.6,1,0,0.2,0.2,4.4,0,0.2,0,0,0.6,0,0.2,0,0.6,2.6,0,0,21.8,0,0,0,0,1.2,0,0,22.4,0,0,0,0,0,4.4,0,0,0,0,0,0,0,3,0,0,0,5.6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0
104000021,"SWE_038_MZB_LO_21","104000021_01.10.2011",2011,"10",1,0,0,8.8,0,2.2,0,0,0.4,0,0,0,0,0,0,0,0,99.4,0,0,0,0,0,0.2,0,0,0,0.8,0,6,0,0,30.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,5,2.2,2.2,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3.8,0.4,0,0,0,1.6,0,2.8,1,0,2.2,0,0.4,0,0.6,9,0,0,13.6,0,0,0,0,2,0,0,3.8,0,0,0,0,0,7.8,0,0,0,0.2,0,0,0,0.8,0,0,0,3.2,0,0,0,0.8,0,0,0.8,0.4,0,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0.2,0,0
104000021,"SWE_038_MZB_LO_21","104000021_23.09.2012",2012,"9",23,0,0,9.4,0,2,0,0,0.6,0,0,0,0,0,0,0,0,26.8,0,0,0,0,0.2,0,0,0,0,2.8,0,8.4,0,0,153,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,8,3.2,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,8.8,1.2,0,0,0,13.6,0,0.4,5.2,0.6,3.8,0,0.6,0,2,4.8,0,0,12.4,0,0,0,0,2.8,0,0,37.4,0,0,0,0,0,7,0,0,0,0.2,0,0,0,1.4,0,0,0,3.4,0,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0.2,0,0.2,0.4,0,0,0,0,0,0,0,0
