"site_id","sgn_id","sample_id","year","month","day","ACROLOXIDAE GEN. SP.","AGRIOTYPUS ARMATUS","ANTOCHA VITRIPENNIS","APATANIA MULIEBRIS","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEIDAE GEN. SP.","BITHYNIIDAE GEN. SP.","BRACHYCENTRIDAE GEN. SP.","CAENIDAE GEN. SP.","CALOPTERYGIDAE GEN. SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CHRYSOMELIDAE GEN. SP.","CORIXIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CURCULIONIDAE GEN. SP.","DENDROCOELIDAE GEN. SP.","DIXIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ELMIDAE GEN. SP.","ELODES SP.","ELOEOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERELLIDAE GEN. SP.","EPHEMERIDAE GEN. SP.","ERPOBDELLIDAE GEN. SP.","GAMMARIDAE GEN. SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GORDIIDAE GEN. SP.","GYRINIDAE GEN. SP.","HALIPLIDAE GEN. SP.","HEPTAGENIIDAE GEN. SP.","HYDRAENIDAE GEN. SP.","HYDRIDAE GEN. SP.","HYDROBIIDAE GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","ISCHNURA ELEGANS","LEPIDOPTERA GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRIDAE GEN. SP.","LIBELLULIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMERTEA GEN. SP.","NEMOURIDAE GEN. SP.","NERITIDAE GEN. SP.","NOTONECTA VIRIDIS","ODONTOCERIDAE GEN. SP.","OLIGOCHAETA GEN. SP.","PEDICIIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHRYGANEIDAE GEN. SP.","PHYSIDAE GEN. SP.","PILARIA SP.","PISCICOLIDAE GEN. SP.","PLANARIIDAE GEN. SP.","PLANORBIDAE GEN. SP.","POLYCENTROPODIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIDAE GEN. SP.","SIMULIIDAE GEN. SP.","SISYRA NIGRA","SPHAERIIDAE GEN. SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SUCCINEIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TIPULIDAE GEN. SP.","VALVATIDAE GEN. SP.","VELIIDAE GEN. SP.","ZONITIDAE GEN. SP."
109000427,"ENG_044_MZB_LO_9","109000427_26.10.2011",2011,"10",26,0,0,0,0,8,0,0,157,0,5,0,13,0,0,3,44,0,0,0,0,1,0,0,358,1,898,0,0,0,1,14,0,4684,7,13,25,0,0,4,0,0,0,463,0,46,1,0,0,2,12,0,0,0,4,2,0,3,1,0,0,0,0,0,0,46,0,0,0,0,0,0,0,34,0,1,0,0,0,2,0,3,0,340,0,63,0,0,0,0,0,7,0,0,0
109000427,"ENG_044_MZB_LO_9","109000427_22.10.2012",2012,"10",22,0,0,0,0,7,0,0,80,0,2,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,6,0,0,1900,3,12,100,0,0,0,6,0,0,30,0,8,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,3100,0,20,0,0,0,0,0,2,0,0,0
109000427,"ENG_044_MZB_LO_9","109000427_01.10.2013",2013,"10",1,0,0,0,0,11,0,0,1762,0,23,0,16,0,0,2,363,0,0,0,0,0,0,0,57,4,666,0,0,7,5,15,2,5261,10,8,92,0,9,16,37,0,0,74,0,891,6,0,0,1,2,0,0,0,1,18,0,5,0,0,0,0,5,0,0,24,0,0,0,0,0,1,0,12,1,1,0,0,0,19,0,9,0,1071,0,99,0,0,0,0,0,33,1,0,0
109000427,"ENG_044_MZB_LO_9","109000427_14.10.2014",2014,"10",14,0,0,0,0,8,0,0,1370,0,5,1,113,1,0,8,200,1,0,0,0,1,8,0,120,11,2754,0,0,2,35,86,3,6300,8,51,94,0,3,1,63,4,0,24,0,350,0,0,0,0,10,1,1,0,29,0,0,3,1,0,0,0,1,0,0,100,24,0,0,0,0,0,0,7,7,1,0,0,0,7,0,37,2,1547,0,21,0,0,1,0,0,2,0,0,0
109000427,"ENG_044_MZB_LO_9","109000427_16.10.2015",2015,"10",16,0,0,0,0,22,0,0,476,0,5,0,136,1,0,6,80,0,0,0,0,2,0,0,331,6,693,0,0,0,1,18,1,2549,2,27,16,0,11,0,21,2,0,15,0,60,5,0,0,0,14,6,0,0,11,30,0,3,1,0,0,0,0,0,0,120,4,0,0,0,0,0,0,2,14,0,0,0,0,15,0,18,0,607,0,28,0,0,0,0,0,0,0,0,0
109000427,"ENG_044_MZB_LO_9","109000427_18.10.2016",2016,"10",18,0,0,0,0,8,0,0,183,0,0,0,256,0,0,0,453,0,2,0,0,0,0,0,190,1,451,0,0,0,1,16,0,915,0,160,31,0,1,6,15,2,0,373,0,136,2,0,0,3,14,4,0,0,2,16,0,12,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,1,17,0,0,0,0,1,0,1,0,402,0,10,0,0,0,0,0,0,0,0,0
109000427,"ENG_044_MZB_LO_9","109000427_23.10.2017",2017,"10",23,0,2,1,0,18,0,0,580,0,2,0,478,0,0,3,35,0,0,0,0,2,8,0,210,0,852,0,0,0,3,12,3,3233,3,61,11,0,3,6,17,0,0,630,0,110,21,0,0,1,5,0,0,0,25,0,0,1,0,0,0,0,5,0,0,130,4,0,0,0,0,1,0,4,5,2,0,0,0,2,0,10,0,665,0,15,0,0,0,0,0,1,0,0,0
109000427,"ENG_044_MZB_LO_9","109000427_25.10.2018",2018,"10",25,0,0,0,0,6,0,0,976,0,1,0,32,0,0,0,43,0,0,0,0,1,0,0,230,0,626,0,0,0,0,6,1,4738,6,219,7,0,3,2,72,3,0,640,0,1424,9,0,0,4,5,0,0,0,1,1,0,2,3,0,0,0,0,0,0,90,0,0,0,0,0,0,0,1,5,0,0,0,0,13,0,12,0,630,0,32,0,0,0,0,0,0,0,0,0
109000427,"ENG_044_MZB_LO_9","109000427_25.10.2019",2019,"10",25,0,0,0,0,16,0,0,280,0,2,1,58,0,0,2,3,0,0,0,0,0,5,0,270,0,432,0,0,1,0,2,0,2293,3,438,21,0,1,1,83,1,0,24,0,117,24,0,0,2,5,5,0,0,6,0,0,2,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,7,0,484,0,14,0,0,0,0,0,0,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_08.11.2006",2006,"11",8,0,0,0,0,0,0,0,90,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,94,0,0,2,15,0,0,1144,1,1092,451,0,0,0,89,0,0,6,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,1,0,0,0,63,0,1,0,0,0,1,171,18,0,2,0,0,0,5,0,5,0,19,0,6,0,0,0,0,0,31,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_03.10.2007",2007,"10",3,0,0,0,0,0,0,0,213,0,0,0,1,0,0,0,41,0,0,0,0,0,1,0,0,8,38,0,0,0,5,0,0,340,1,296,35,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,22,2,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,1,139,0,0,0,0,0,0,11,0,7,0,11,0,0,0,0,0,0,0,9,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_01.10.2008",2008,"10",1,0,0,0,0,0,0,0,193,0,0,0,1,0,0,0,711,0,0,0,0,0,1,0,0,0,18,0,0,1,70,0,0,387,0,354,41,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,10,0,11,7,0,0,3,0,0,0,0,0,0,27,0,4,0,0,0,1,43,5,1,0,0,0,0,5,0,0,0,993,0,0,0,0,0,0,0,6,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_27.10.2009",2009,"10",27,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,8,80,0,0,4,40,1,0,280,0,120,20,0,0,0,50,0,0,2,0,1,0,0,1,0,0,0,0,0,12,90,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,1,20,12,1,1,0,0,0,12,0,14,0,20,0,0,0,0,0,0,0,10,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_14.10.2010",2010,"10",14,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,401,0,0,0,1,0,3,0,0,12,51,0,0,0,8,0,0,2016,5,169,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,51,0,5,0,0,0,2,130,63,0,2,0,20,0,0,0,9,0,135,0,1,0,0,0,0,0,11,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_26.10.2011",2011,"10",26,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,93,0,0,0,0,0,0,0,0,112,157,0,0,1,7,0,1,1080,5,33,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,25,39,0,0,0,0,0,0,0,0,0,87,0,14,0,0,0,11,64,5,2,0,0,0,0,29,1,12,0,33,0,2,0,2,0,0,0,12,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_16.10.2012",2012,"10",16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,110,0,0,0,0,0,0,0,0,5,32,0,0,5,2,0,1,88,2,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,4,0,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_16.10.2013",2013,"10",16,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,350,0,0,0,0,0,3,0,0,50,400,0,0,0,25,0,0,1200,2,250,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,225,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,15,75,25,0,0,1,0,0,25,0,1,0,400,0,0,0,0,0,0,0,3,0,1,0
109000428,"ENG_044_MZB_LO_10","109000428_20.10.2014",2014,"10",20,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,16,225,0,0,9,15,0,1,887,8,706,33,0,0,0,19,1,0,0,0,4,0,0,0,1,0,0,2,0,14,3,0,0,15,0,0,1,0,0,0,39,11,3,0,0,0,4,47,26,2,0,0,0,0,15,0,22,0,642,0,5,0,1,1,0,0,0,0,1,0
109000428,"ENG_044_MZB_LO_10","109000428_23.10.2015",2015,"10",23,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,125,0,0,0,0,0,1,0,0,25,461,1,1,4,15,0,0,1870,0,56,20,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,22,13,0,2,0,0,0,0,0,0,0,32,3,20,0,0,0,6,90,12,1,0,1,0,0,16,0,65,0,105,0,0,0,0,0,0,0,0,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_10.10.2016",2016,"10",10,0,0,0,0,0,0,0,357,0,0,0,1,0,0,0,190,0,0,0,0,0,1,0,0,34,214,0,0,1,35,0,0,742,3,92,16,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,17,52,0,0,0,0,0,0,0,0,0,80,4,7,0,0,0,6,70,14,1,0,0,0,0,14,0,17,0,963,0,0,0,1,0,0,0,0,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_04.10.2017",2017,"10",4,0,0,0,2,0,0,0,104,0,0,0,0,0,0,0,426,0,0,0,0,0,3,0,0,2,83,0,0,0,15,0,0,409,8,29,8,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,70,9,26,0,0,0,3,66,15,0,0,0,0,0,23,0,15,0,624,0,0,0,0,0,0,0,0,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_02.10.2018",2018,"10",2,0,0,0,3,0,0,0,280,0,0,0,0,0,0,1,267,0,0,0,0,0,7,0,0,10,318,0,0,0,20,0,0,1330,2,152,31,0,0,0,23,2,0,2,0,1,0,0,0,0,0,0,2,0,20,16,0,0,0,0,0,0,0,0,0,100,5,28,0,0,0,3,85,68,0,0,0,0,0,24,0,10,0,201,0,1,0,0,0,0,0,0,0,0,0
109000428,"ENG_044_MZB_LO_10","109000428_28.10.2019",2019,"10",28,0,1,0,1,0,0,0,31,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,3,230,2,0,2,9,0,2,1560,2,368,22,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,10,61,0,0,1,0,0,1,0,0,0,30,2,6,0,0,0,3,80,71,1,5,0,0,0,23,0,6,0,15,0,1,0,2,0,0,0,0,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_13.03.2006",2006,"3",13,0,0,0,0,1,0,0,50,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,2,2,60,0,0,10,0,8,0,40,7,3,20,0,0,0,0,0,0,500,0,30,0,0,0,0,0,7,0,0,30,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,12,0,8,0,40,0,0,0,0,0,1,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_20.04.2007",2007,"4",20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,40,0,0,20,0,15,4,40,6,1,6,0,0,5,0,0,0,200,0,3,16,0,0,1,0,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,16,1,0,0,3,0,0,0,0,0,0,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_27.03.2008",2008,"3",27,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,1,0,40,0,0,0,0,9,1,25,5,0,2,0,0,0,0,0,0,40,0,3,0,0,0,10,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,8,0,0,0,0,0,1,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_21.04.2009",2009,"4",21,0,0,0,0,2,0,0,30,0,0,0,0,0,0,7,1200,0,0,0,0,0,0,0,1,0,120,0,0,200,0,30,7,70,20,0,6,0,0,0,0,0,1,100,0,4,7,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,7,0,4,0,80,0,0,0,0,0,6,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_22.04.2010",2010,"4",22,0,0,0,0,23,0,0,136,0,0,0,0,0,0,7,234,0,0,0,0,0,0,0,0,0,64,0,0,55,0,11,1,47,33,1,22,0,0,1,0,0,0,693,0,10,99,0,0,0,1,12,0,0,32,5,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,1,1,3,2,0,0,0,1,0,4,0,3,0,221,0,0,1,0,0,2,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_26.04.2011",2011,"4",26,0,0,0,0,7,0,0,39,0,0,0,0,0,1,53,292,0,0,0,2,2,0,0,0,1,68,0,0,21,0,17,7,26,24,0,5,0,1,4,0,0,0,1674,0,12,176,0,0,0,2,2,0,0,82,2,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,7,3,7,0,3,0,0,0,0,34,2,0,0,813,0,0,0,0,0,5,0,0,1
109000429,"ENG_044_MZB_LO_11","109000429_18.04.2012",2012,"4",18,0,0,0,0,9,0,0,116,0,0,0,0,1,0,2,55,0,0,0,0,0,0,0,1,0,55,0,0,1,0,16,3,473,7,0,6,0,1,5,0,0,0,135,0,8,1,0,0,0,2,0,0,0,43,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,1,9,1,0,0,0,2,0,29,0,18,0,1106,0,0,0,0,0,11,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_15.04.2013",2013,"4",15,0,0,0,0,11,0,0,75,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,2,42,0,0,7,0,12,8,350,5,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,250,10,0,0,0,0,0,15,0,3,0,0,0,0,1,0,10,0,2,0,45,0,0,0,0,0,0,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_24.04.2015",2015,"4",24,0,0,0,0,76,0,0,117,0,0,0,0,0,0,0,260,0,0,122,0,31,0,0,0,0,455,1,0,16,0,5,5,358,1,0,4,0,3,0,0,0,0,4,0,45,8,0,0,1,1,5,0,0,40,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,81,2,8,0,10,0,0,4,0,8,0,0,0,14,0,0,0,0,0,0,5,0,0
109000429,"ENG_044_MZB_LO_11","109000429_31.03.2016",2016,"3",31,0,0,0,0,21,0,0,99,0,0,0,0,2,0,2,208,0,0,0,0,3,0,0,0,0,214,0,0,1,0,4,3,303,1,0,0,0,2,0,0,0,0,14,0,9,2,0,0,0,0,5,0,0,43,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,9,1,23,0,2,0,0,4,0,17,2,0,0,67,0,0,0,0,0,0,1,0,0
109000429,"ENG_044_MZB_LO_11","109000429_21.04.2017",2017,"4",21,0,0,0,0,3,0,0,43,0,0,0,0,0,0,3,101,0,0,0,0,2,0,0,0,0,49,0,0,2,0,7,9,65,22,0,0,0,0,0,0,0,0,245,0,4,7,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,3,0,0,0,3,1,0,0,0,23,2,3,0,240,0,0,0,0,0,0,0,0,0
109000429,"ENG_044_MZB_LO_11","109000429_20.04.2018",2018,"4",20,0,0,0,0,44,0,0,17,0,0,0,0,0,0,18,71,0,0,0,1,6,0,0,0,0,34,0,0,1,0,2,5,110,19,0,0,0,1,0,0,0,0,470,0,0,0,0,0,0,1,1,0,0,73,0,0,0,0,0,0,0,0,0,0,200,1,0,0,0,1,0,42,1,1,2,1,0,0,0,0,5,0,0,0,400,0,0,0,0,0,0,2,0,0
109000429,"ENG_044_MZB_LO_11","109000429_02.04.2019",2019,"4",2,0,0,0,0,15,0,0,17,0,0,0,0,1,0,1,174,0,0,2,0,0,0,0,10,0,21,0,0,1,0,21,4,109,22,0,0,0,1,1,0,0,0,289,0,4,0,1,0,4,0,2,0,0,235,0,0,0,0,0,0,5,0,0,0,110,4,0,0,0,0,0,12,0,3,1,2,0,0,0,0,16,6,40,0,95,0,0,0,0,0,0,0,0,0
109000430,"ENG_044_MZB_LO_12","109000430_20.04.2007",2007,"4",20,0,0,0,0,30,0,0,16,0,2,0,200,2,0,1,15,0,0,0,0,0,0,0,0,1,15,0,0,0,0,4,15,9,2,0,5,0,1,1,0,0,0,10,0,2,9,0,0,0,13,1,0,0,10,0,0,0,0,0,0,0,4,0,0,30,0,0,0,4,0,0,1,6,2,0,0,0,0,0,0,4,0,0,0,40,0,0,0,0,0,0,40,1,0
109000430,"ENG_044_MZB_LO_12","109000430_24.03.2009",2009,"3",24,1,0,0,0,4,0,0,50,0,3,0,3,2,0,0,50,0,1,0,0,0,0,0,0,1,110,0,0,0,0,4,4,60,5,5,3,0,2,2,0,0,0,8,0,14,21,0,0,1,3,1,0,0,20,0,0,0,0,0,0,0,10,0,0,30,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,12,7,0,0,60,0,0,0,0,0,2,5,0,0
109000430,"ENG_044_MZB_LO_12","109000430_19.05.2010",2010,"5",19,3,0,0,0,0,0,0,58,0,5,0,70,2,0,2,100,0,1,0,0,1,0,0,0,0,28,0,0,0,20,17,5,40,1,0,1,0,1,0,0,0,0,8,0,4,15,0,0,50,6,1,3,0,10,1,0,0,2,0,0,0,13,0,0,10,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,5,0,6,0,25,0,0,0,0,0,5,7,0,0
109000430,"ENG_044_MZB_LO_12","109000430_27.04.2011",2011,"4",27,0,0,0,0,3,0,0,16,0,0,0,22,0,0,6,19,0,1,0,0,0,0,0,0,0,40,0,0,0,3,12,2,4,9,0,0,0,10,3,0,0,0,15,0,6,13,0,0,0,31,0,7,0,18,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,4,0,1,0,0,0,0,6,1,6,0,9,0,0,0,0,0,7,10,0,0
109000430,"ENG_044_MZB_LO_12","109000430_16.04.2012",2012,"4",16,1,0,0,0,1,0,0,60,0,0,1,150,0,0,4,40,0,0,0,0,0,0,0,0,0,120,0,0,0,7,35,0,50,4,0,0,0,5,0,0,0,0,30,0,7,90,0,0,9,6,0,1,0,35,1,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,15,0,0,0,20,0,0,0,0,0,4,4,0,0
109000430,"ENG_044_MZB_LO_12","109000430_15.04.2013",2013,"4",15,0,0,0,0,7,0,0,120,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,61,0,0,1,0,70,2,40,4,0,3,0,2,0,1,0,0,8,0,60,1,0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,8,2,0,0,0,0,3,0,60,1,50,0,5,0,0,0,0,0,2,4,0,0
109000430,"ENG_044_MZB_LO_12","109000430_09.04.2014",2014,"4",9,0,0,0,0,2,0,0,25,0,1,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,250,0,0,0,2,35,2,30,2,0,9,0,2,0,3,0,0,3,0,5,9,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,9,0,0,80,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,15,0,9,0,15,0,0,0,0,0,0,1,0,0
109000430,"ENG_044_MZB_LO_12","109000430_23.04.2015",2015,"4",23,0,0,0,0,4,0,0,60,0,13,0,400,12,0,0,80,0,0,0,0,0,0,0,1,0,300,0,0,0,1,70,15,3,1,0,5,0,7,0,4,0,0,3,0,0,50,0,0,5,14,12,0,0,33,0,0,0,0,0,0,0,30,0,0,75,1,0,0,1,0,0,0,6,8,0,0,0,0,0,0,70,2,8,0,100,0,0,0,0,0,0,3,0,0
109000430,"ENG_044_MZB_LO_12","109000430_26.05.2016",2016,"5",26,0,0,0,0,3,0,0,34,0,0,0,600,0,0,2,300,0,0,0,0,0,0,0,0,0,105,0,0,0,30,80,6,110,3,0,0,0,0,0,0,0,0,5,0,1,30,0,0,5,0,3,7,0,9,3,0,0,0,0,0,0,0,0,0,150,1,0,0,0,0,0,0,4,4,0,2,0,0,0,0,60,3,6,0,71,0,0,0,0,0,0,9,0,0
109000430,"ENG_044_MZB_LO_12","109000430_27.04.2018",2018,"4",27,2,0,0,0,11,0,0,94,0,18,0,497,1,0,1,20,0,0,0,0,0,0,0,0,0,300,0,0,0,2,15,9,17,3,1,3,0,0,1,1,0,0,26,0,20,61,0,0,0,1,1,1,0,56,1,0,0,0,0,0,0,64,0,0,40,8,0,0,0,0,0,0,8,1,1,5,0,0,2,0,58,0,10,0,36,0,0,0,0,0,0,20,0,0
109000430,"ENG_044_MZB_LO_12","109000430_02.04.2019",2019,"4",2,1,0,0,0,2,0,0,76,0,8,0,538,5,0,2,367,0,0,1,0,0,0,0,0,0,76,0,0,0,0,258,17,28,4,3,0,0,8,0,8,0,0,264,0,9,54,0,2,0,15,8,0,0,188,1,0,0,1,1,0,0,5,0,0,191,12,0,0,0,0,0,0,14,4,5,1,0,0,1,0,48,20,19,0,83,0,0,0,0,0,0,29,0,0
